custom/mean_form_error,custom/min_dyn_distance,time/total_timesteps,custom/mean_z_error,custom/collision,time/fps,time/time_elapsed,time/iterations,train/std,train/clip_fraction,train/policy_gradient_loss,train/learning_rate,train/value_loss,train/clip_range,train/loss,train/approx_kl,train/entropy_loss,train/explained_variance,train/n_updates
4.630527594682604,2.4046281278133392,79872,0.00047355891001643613,0.0,2100,38,39,1.0209144353866577,0.1326171875,-0.0202410486061126,0.00025,1721.0654663085938,0.2,810.6610107421875,0.011237077,-28.767536652088165,8.165836334228516e-06,380
0.6568639383589798,1.440744012594223,81920,0.00032723248295951635,0.0,2099,39,40,1.0203593969345093,0.150927734375,-0.017572518339147792,0.00025,1827.5930480957031,0.2,862.616455078125,0.011584315,-28.77441762685776,0.0007843375205993652,390
1.2617847660178958,1.3253473341464996,83968,0.0004038780971313827,0.0,2105,39,41,1.0213083028793335,0.249267578125,-0.029739756957860665,0.00025,70.24942255020142,0.2,35.13502502441406,0.038436472,-28.780742406845093,-3.5762786865234375e-07,400
2.8102719801727973,1.6543724238872528,86016,0.0006512224499601871,0.0,2112,40,42,1.0226894617080688,0.1412109375,-0.018716868152841924,0.00025,453.674658203125,0.2,190.40762329101562,0.010159509,-28.801277148723603,9.000301361083984e-06,410
5.368720749671436,2.681475579738617,88064,0.0008563071605749428,0.0,2114,41,43,1.0231165885925293,0.115869140625,-0.018695753082283773,0.00025,1209.8748680114745,0.2,562.9872436523438,0.011772034,-28.81920529603958,0.00016707181930541992,420
0.7169232899383369,1.1123149394989014,90112,0.0005334407032933086,0.0,2122,42,44,1.0244531631469727,0.08466796875,-0.019590053433785216,0.00025,1521.054775238037,0.2,724.1917114257812,0.009340363,-28.836771881580354,0.00019657611846923828,430
2.231896779150912,1.1464925408363342,92160,0.0005150467186467722,0.0,2131,43,45,1.0241682529449463,0.16748046875,-0.016504092182731255,0.00025,60.77507407665253,0.2,23.697216033935547,0.015480607,-28.8513867020607,5.245208740234375e-06,440
3.6818180237042766,1.6620365679264069,94208,0.0008033454359974712,0.0,2107,44,46,1.0232068300247192,0.09423828125,-0.017000821087276564,0.00025,815.3245052337646,0.2,396.8289794921875,0.009351486,-28.831576919555665,1.430511474609375e-06,450
8.283614406742343,3.2195817828178406,96256,0.14948700508102775,0.0,2062,46,47,1.024085283279419,0.114306640625,-0.01919198275427334,0.00025,1675.3109092712402,0.2,795.4943237304688,0.0116533805,-28.831576359272002,1.1920928955078125e-07,460
0.7807466453203389,1.0856624841690063,98304,0.0004954516916768625,0.0,2062,47,48,1.0247089862823486,0.0990234375,-0.019593610404990615,0.00025,1650.590135192871,0.2,783.9057006835938,0.010573285,-28.84841469526291,8.213520050048828e-05,470
2.4324258882592455,1.6301782429218292,100352,0.0006543904455611482,0.0,2072,48,49,1.0276331901550293,0.179296875,-0.026555395749164747,0.00025,102.31940779685974,0.2,46.16252136230469,0.017890604,-28.888771879673005,1.9669532775878906e-06,480
5.566841796747655,3.778102934360504,102400,0.000640806567389518,0.0,2081,49,50,1.0286303758621216,0.145458984375,-0.01984058266680222,0.00025,882.6798904418945,0.2,419.7733459472656,0.011001507,-28.91974608898163,4.76837158203125e-07,490
7.952506702677429,5.619617938995361,104448,0.018038269510725513,0.0,2086,50,51,1.028780460357666,0.128173828125,-0.015405368548817933,0.00025,1505.6045753479004,0.2,707.2881469726562,0.011366559,-28.92887043952942,-1.049041748046875e-05,500
1.1819771533397212,1.5795653760433197,106496,0.00043091773841297254,0.0,2095,50,52,1.0284512042999268,0.158154296875,-0.021000959922093897,0.00025,1306.7352989196777,0.2,537.6986694335938,0.012805531,-28.92742290496826,5.364418029785156e-07,510
2.624089691998191,1.7781373262405396,108544,0.0006164282676763833,0.0,2096,51,53,1.0310574769973755,0.178369140625,-0.02435376697103493,0.00025,96.45926427841187,0.2,39.1761474609375,0.014671754,-28.9578905582428,1.6689300537109375e-06,520
6.499582769024675,2.421824127435684,110592,0.000721740725566633,0.0,2105,52,54,1.0310269594192505,0.125048828125,-0.017669949276023545,0.00025,1071.7447509765625,0.2,492.7171325683594,0.010636142,-28.972335350513458,1.430511474609375e-06,530
9.779824769813718,3.5615779757499695,112640,0.0012024492170894518,0.0,2108,53,55,1.0311286449432373,0.1484375,-0.015638394508277996,0.00025,1460.1212577819824,0.2,685.698974609375,0.010592977,-28.973381400108337,0.0,540
1.2234534811377484,1.2007047533988953,114688,0.0005829751389683224,0.0,2116,54,56,1.0319788455963135,0.162744140625,-0.01903679351089522,0.00025,1005.0334880828857,0.2,477.6110534667969,0.014067512,-28.983303785324097,1.7881393432617188e-06,550
2.9764504948860075,1.7748767137527466,116736,0.0006721705285599455,0.0,2124,54,57,1.0332834720611572,0.171337890625,-0.02406205495353788,0.00025,141.5802580833435,0.2,58.69966506958008,0.015135618,-29.005613100528716,2.4437904357910156e-06,560
7.693149595863828,3.1175254583358765,118784,0.04796936362981796,0.0,2125,55,58,1.0350078344345093,0.095068359375,-0.010378547103027814,0.00025,1319.7824645996093,0.2,600.6388549804688,0.009067789,-29.030678701400756,0.0,570
0.4820200027162615,1.4138607680797577,120832,0.0005381762894103304,0.0,2119,57,59,1.0356861352920532,0.13037109375,-0.012878930087026674,0.00025,1464.4799407958985,0.2,689.6061401367188,0.010343316,-29.054876971244813,1.1920928955078125e-07,580
1.3487255041736221,1.6342289745807648,122880,0.0005065560399089009,0.0,2126,57,60,1.0374326705932617,0.159228515625,-0.019714179949369283,0.00025,918.8054763793946,0.2,412.8690185546875,0.013118647,-29.07882775068283,4.76837158203125e-07,590
4.2815044085862635,2.3935322165489197,124928,0.0009169131517410278,0.0,2133,58,61,1.0380991697311401,0.156494140625,-0.025739001634065062,0.00025,242.9968402862549,0.2,107.54815673828125,0.014741053,-29.101554775238036,1.430511474609375e-06,600
7.301205232760243,3.4745830297470093,126976,0.08034649939509109,0.0,2139,59,62,1.0382585525512695,0.147509765625,-0.022559363715117797,0.00025,1370.0587760925293,0.2,621.1400146484375,0.011723319,-29.10537431240082,0.0,610
0.4664859291109674,1.088489294052124,129024,0.0006650358409387991,0.0,2137,60,63,1.0387595891952515,0.184619140625,-0.022444769635330885,0.00025,1517.942063140869,0.2,703.2947387695312,0.016781993,-29.112885618209837,2.980232238769531e-07,620
1.3288873366781342,1.2104288339614868,131072,0.0005536138996831141,0.0,2139,61,64,1.039920687675476,0.191015625,-0.022048519685631617,0.00025,718.3095352172852,0.2,337.4751892089844,0.01610846,-29.131969010829927,-7.152557373046875e-06,630
4.727266896222893,2.6709477305412292,133120,0.0006834387750132009,0.0,2141,62,65,1.038536787033081,0.16650390625,-0.021680338500300423,0.00025,280.3464475631714,0.2,124.95234680175781,0.013661486,-29.127249658107758,3.5762786865234375e-07,640
7.7811410252006405,4.080019056797028,135168,0.08242572689778171,0.0,2146,62,66,1.0378367900848389,0.122607421875,-0.015483447394217364,0.00025,1341.3501091003418,0.2,618.8199462890625,0.010065549,-29.109649527072907,3.5762786865234375e-07,650
0.48996941592920196,0.9964826852083206,137216,0.000665995481540449,0.0,2144,63,67,1.0370951890945435,0.156103515625,-0.01582436322933063,0.00025,1524.9066680908204,0.2,704.79296875,0.011903584,-29.09701552391052,-2.384185791015625e-07,660
2.1292131421319405,1.1090391129255295,139264,0.00041557549411663786,0.0,2151,64,68,1.037029504776001,0.190625,-0.01905918179254513,0.00025,547.3940601348877,0.2,265.37750244140625,0.016724642,-29.08714407682419,2.384185791015625e-07,670
4.4310230672214255,2.0477558970451355,141312,0.0006963282939977944,0.0,2158,65,69,1.038684606552124,0.15361328125,-0.02138546982605476,0.00025,355.5978994369507,0.2,155.24354553222656,0.013230719,-29.101975548267365,2.384185791015625e-07,680
10.888262328570242,3.984847605228424,143360,0.14281621501140762,0.0,2163,66,70,1.0394518375396729,0.128125,-0.020280801446642727,0.00025,1241.00108795166,0.2,572.3516845703125,0.011430902,-29.125410628318786,-1.1920928955078125e-07,690
0.4681143501321994,1.327282965183258,145408,0.0006477296410594136,0.0,2153,67,71,1.0392677783966064,0.16708984375,-0.019209173665149137,0.00025,1496.9011962890625,0.2,702.97412109375,0.016042182,-29.130111384391785,2.4437904357910156e-06,700
2.120595937436264,1.7215327620506287,147456,0.0004775136840180494,0.0,2157,68,72,1.0417400598526,0.260302734375,-0.022834632243029774,0.00025,415.3421298980713,0.2,228.10867309570312,0.034479797,-29.160159754753114,-0.001109480857849121,710
4.609992577486232,2.944569081068039,149504,0.009172180478344671,0.0,2147,69,73,1.0414410829544067,0.150146484375,-0.021111101275891997,0.00025,415.788159942627,0.2,188.0948486328125,0.012698097,-29.17454570531845,0.0,720
7.86378328735471,4.814163684844971,151552,0.14278151615872048,0.0,2139,70,74,1.042729377746582,0.086474609375,-0.014607634529238567,0.00025,1397.541342163086,0.2,731.243408203125,0.009655936,-29.179608476161956,-1.1920928955078125e-07,730
1.6507751295230086,1.3963647484779358,153600,0.000686517363646999,0.0,2133,72,75,1.042739748954773,0.139794921875,-0.01761938143754378,0.00025,1115.233226776123,0.2,527.8485107421875,0.012072891,-29.193906676769256,0.0,740
3.8950431040370397,2.222165048122406,155648,0.0474594108745805,0.0,2135,72,76,1.0401339530944824,0.219482421875,-0.02383490447537042,0.00025,401.4155057907104,0.2,186.02423095703125,0.020463398,-29.163661658763885,0.0,750
5.224830527423267,2.9974668622016907,157696,0.04912840873294044,0.0,2127,74,77,1.0397672653198242,0.129150390625,-0.02037814116629306,0.00025,788.258899307251,0.2,364.80169677734375,0.010209208,-29.134307527542113,0.0,760
8.836188921216054,4.575925946235657,159744,0.14370195865922142,0.0,2129,75,78,1.0395309925079346,0.111376953125,-0.018582278641406446,0.00025,1232.4306381225585,0.2,561.9490356445312,0.010203766,-29.130031013488768,0.0,770
1.3869965855217965,1.6704584658145905,161792,0.0005291908964863978,0.0,2128,76,79,1.03927743434906,0.15556640625,-0.021294727908389176,0.00025,1055.2574947357177,0.2,485.37786865234375,0.013477861,-29.125224041938782,0.0,780
3.5345773817220323,2.006731390953064,163840,0.04728397950384533,0.0,2134,76,80,1.0413007736206055,0.393603515625,-0.004997855477267876,0.00025,337.95906801223754,0.2,155.64373779296875,0.103320815,-29.140970587730408,0.0,790
5.929301780145577,3.7105087637901306,165888,0.14243824407458305,0.0,2136,77,81,1.0414540767669678,0.214697265625,-0.0116833820429747,0.00025,735.88296585083,0.2,335.8635559082031,0.010388894,-29.160844242572786,5.960464477539063e-08,800
9.409165250396411,4.475088834762573,167936,0.24666123538918328,0.0,2137,78,82,1.0417468547821045,0.0671875,-0.0177083219808992,0.00025,1223.6458000183106,0.2,578.5498046875,0.009691449,-29.162463653087617,8.940696716308594e-07,810
1.4814965528947843,1.1297520101070404,169984,0.0005509763868758455,0.0,2133,79,83,1.042632818222046,0.11201171875,-0.021034376288298517,0.00025,1119.6322319030762,0.2,560.8798828125,0.011928694,-29.173874282836913,1.2516975402832031e-06,820
5.544877993765391,2.408399999141693,172032,0.047837834048550576,0.0,2136,80,84,1.044238805770874,0.234375,-0.01312283999286592,0.00025,264.74081048965456,0.2,126.607666015625,0.026132414,-29.197882103919984,1.3709068298339844e-06,830
5.180957037500726,2.704119384288788,174080,0.04868769496533787,0.0,2136,81,85,1.0443408489227295,0.105908203125,-0.01464548525691498,0.00025,849.5074935913086,0.2,392.911865234375,0.00802215,-29.209041595458984,2.5033950805664062e-06,840
7.403173381640625,4.711501091718674,176128,0.1885166063948418,0.0,2127,82,86,1.0444746017456055,0.025244140625,-0.008609177215839736,0.00025,1018.2040130615235,0.2,496.29815673828125,0.0054389145,-29.210874831676485,0.9663276672363281,850
1.662071702100477,1.503058135509491,178176,0.0006330937176244333,0.0,2132,83,87,1.0447986125946045,0.1212890625,-0.020342174597317353,0.00025,1022.9182418823242,0.2,500.1606140136719,0.011931694,-29.215213215351106,-2.384185791015625e-07,860
5.454226865968579,2.9002107679843903,180224,0.0007408797682728618,0.0,2133,84,88,1.0471833944320679,0.15283203125,-0.014685056920279748,0.00025,293.94668302536013,0.2,154.63450622558594,0.014030188,-29.240416562557222,0.0,870
6.607885467382871,3.4751279652118683,182272,0.09429861233002157,0.0,2134,85,89,1.0473124980926514,0.095361328125,-0.015534055000171066,0.00025,882.9690162658692,0.2,423.474609375,0.009084854,-29.267983818054198,6.556510925292969e-07,880
10.031688569669983,5.809160798788071,184320,0.1529510937689338,0.0,2131,86,90,1.046926498413086,0.09619140625,-0.019957429289934225,0.00025,1072.4236743927001,0.2,493.8306579589844,0.010206875,-29.262625432014467,-1.1920928955078125e-07,890
1.8252489653589055,1.7442032098770142,186368,0.0005496621088241227,0.0,2136,87,91,1.048121452331543,0.155712890625,-0.022657217073719947,0.00025,851.9614219665527,0.2,424.46234130859375,0.01476472,-29.272031795978545,-2.86102294921875e-06,900
5.745440082458596,3.703295052051544,188416,0.0008476197835989296,0.0,2140,88,92,1.0461269617080688,0.173486328125,-0.018135916464962064,0.00025,305.1717250823975,0.2,130.23350524902344,0.015078159,-29.26186248064041,0.0,910
7.167934419736325,5.078770607709885,190464,0.09724178090982605,0.0,2140,88,93,1.0461581945419312,0.1162109375,-0.015624689869582653,0.00025,861.4819492340088,0.2,392.7152404785156,0.010729794,-29.24249005317688,1.1920928955078125e-07,920
6.77891191081675,5.109202355146408,192512,0.047608753287931904,0.0,2131,90,94,1.046463131904602,0.10869140625,-0.015998376670177096,0.00025,968.4369178771973,0.2,437.697509765625,0.011327912,-29.246180129051208,5.960464477539062e-07,930
2.713034444159819,1.9441569298505783,194560,0.0006499886512756348,0.0,2135,91,95,1.04652738571167,0.14130859375,-0.02034258144267369,0.00025,685.4420372009278,0.2,333.652099609375,0.012881869,-29.252019691467286,8.344650268554688e-07,940
5.275718155071456,3.4306501150131226,196608,0.047937493756762706,0.0,2138,91,96,1.0465004444122314,0.15224609375,-0.01812112482439261,0.00025,310.4474327087402,0.2,139.02630615234375,0.0133348545,-29.24876574277878,7.748603820800781e-07,950
6.01457248661896,4.09727418422699,198656,0.004375568125396967,0.0,2141,92,97,1.0470372438430786,0.13349609375,-0.0178413101908518,0.00025,911.7463542938233,0.2,420.5815124511719,0.009683215,-29.252501046657564,0.0,960
5.941130323663288,3.8127061128616333,200704,0.047644723948906176,0.0,2140,93,98,1.0480810403823853,0.13310546875,-0.021108654636191205,0.00025,840.8671577453613,0.2,382.5086669921875,0.0124014355,-29.271250212192534,4.172325134277344e-07,970
2.4579164245102088,1.8590725660324097,202752,0.000536671286681667,0.0,2141,94,99,1.0473018884658813,0.185986328125,-0.021094007373903878,0.00025,591.1553285598754,0.2,269.33892822265625,0.01648306,-29.27335207462311,5.960464477539063e-08,980
6.2343924792578616,3.1982513070106506,204800,0.0476895019528456,0.0,2143,95,100,1.049056053161621,0.18818359375,-0.0197303986933548,0.00025,288.2091431617737,0.2,141.1468505859375,0.016006827,-29.27985018491745,4.76837158203125e-07,990
6.691173272582936,4.71954283118248,206848,0.007346448488533497,0.0,2143,96,101,1.0500214099884033,0.0984375,-0.017151872644899414,0.00025,801.6617385864258,0.2,368.5041809082031,0.008651752,-29.308426320552826,5.960464477539063e-08,1000
0.983940977186265,1.2331007719039917,208896,0.0006600499182241037,0.0,2142,97,102,1.0516998767852783,0.099609375,-0.01859563678444829,0.00025,812.4063228607178,0.2,403.67486572265625,0.010053165,-29.33524899482727,1.1920928955078125e-07,1010
2.454216670439169,1.8190594911575317,210944,0.0005187362403376028,0.0,2147,98,103,1.0527279376983643,0.2041015625,-0.024908347334712744,0.00025,547.1181802749634,0.2,268.89898681640625,0.018283248,-29.357361245155335,-4.076957702636719e-05,1020
7.072353916069979,4.208503603935242,212992,0.0477883517742157,0.0,2151,99,104,1.0540813207626343,0.137158203125,-0.01633655231562443,0.00025,307.88621644973756,0.2,109.32332611083984,0.010860851,-29.381356394290925,0.0,1030
6.640008779846143,4.278151750564575,215040,0.14408513232774567,0.0,2149,100,105,1.0554254055023193,0.1390625,-0.018203145201550797,0.00025,805.6871112823486,0.2,378.04498291015625,0.011438234,-29.40588618516922,1.1920928955078125e-07,1040
1.0687154605545843,1.4894010424613953,217088,0.0006044894398655742,0.0,2147,101,106,1.0559351444244385,0.1076171875,-0.016028971481136977,0.00025,831.6429943084717,0.2,361.55242919921875,0.009771662,-29.420540940761565,0.0,1050
2.4345501728020045,1.66715806722641,219136,0.0005028903397032991,0.0,2152,101,107,1.0549986362457275,0.23115234375,-0.02083164846408181,0.00025,490.3502140045166,0.2,244.69618225097656,0.021142062,-29.41468894481659,-7.152557373046875e-07,1060
6.2545324160341496,4.534474194049835,221184,0.09608071745606139,0.0,2155,102,108,1.055193543434143,0.14111328125,-0.01595512591302395,0.00025,294.00609693527224,0.2,151.38404846191406,0.012669653,-29.407111239433288,1.4901161193847656e-06,1070
7.7329565614408935,5.09754604101181,223232,0.14171186834573746,0.0,2155,103,109,1.054912805557251,0.151171875,-0.01877747460093815,0.00025,830.0178688049316,0.2,377.3857727050781,0.014572583,-29.40543704032898,0.41967689990997314,1080
1.0752195422839788,1.3509295284748077,225280,0.0006145626393845305,0.0,2154,104,110,1.0553570985794067,0.11962890625,-0.02202689454134088,0.00025,719.5881114959717,0.2,338.57415771484375,0.013119055,-29.408186662197114,0.2600303292274475,1090
3.7607316739591883,2.3579955101013184,227328,0.02733009756775573,0.0,2156,105,111,1.0558831691741943,0.1294921875,-0.013841958151897416,0.00025,375.04652519226073,0.2,181.99624633789062,0.013810627,-29.41981382369995,0.8702679872512817,1100
6.446928393456241,2.362338572740555,229376,0.09700048716331366,0.0,2153,106,112,1.0566649436950684,0.17900390625,-0.024021979089593515,0.00025,376.673829460144,0.2,153.32655334472656,0.014677186,-29.433221960067748,0.0,1110
6.5437528361235096,4.280397355556488,231424,0.12558625265955925,0.0,2155,107,113,1.0576608180999756,0.133154296875,-0.021891813265392558,0.00025,740.1334133148193,0.2,337.42926025390625,0.010819688,-29.447337102890014,-1.1920928955078125e-07,1120
1.1231802196631393,1.5602820813655853,233472,0.0006703913386445493,0.0,2153,108,114,1.0570170879364014,0.166552734375,-0.023533666486036962,0.00025,663.3286849975586,0.2,313.5232849121094,0.014846973,-29.450369930267335,7.748603820800781e-07,1130
4.006603780888804,2.3731635212898254,235520,0.0010731756628956646,0.0,2157,109,115,1.0611227750778198,0.48427734375,0.004140717827249318,0.00025,386.1823257446289,0.2,216.34304809570312,0.06041268,-29.5089963555336,-7.271766662597656e-06,1140
