time/iterations,time/fps,custom/mean_z_error,custom/collision,custom/min_dyn_distance,custom/mean_form_error,time/total_timesteps,time/time_elapsed,train/std,train/learning_rate,train/loss,train/explained_variance,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/value_loss,train/clip_fraction
518,1962,0.3092246174783213,0.0,2.624255418777466,6.320301084445713,1060864,540,4.053935527801514,0.0001,2.3895761966705322,0.9864127039909363,0.2,-56.0144166469574,-0.006414795535965823,0.002979568,24710,21.76944452226162,0.011181640625
519,1962,0.4069656580686569,0.0,3.270626127719879,10.846153336535174,1062912,541,4.056326866149902,0.0001,0.736019492149353,0.962709903717041,0.2,-56.02246940135956,-0.019962456429493614,0.010934441,24720,26.710940110683442,0.0671875
520,1961,0.3326391399023123,0.0,1.402839481830597,9.929700252414097,1064960,542,4.059592247009277,0.0001,1.3625438213348389,0.9217227101325989,0.2,-56.03714306354523,-0.014469121245201676,0.008588583,24730,23.78050246462226,0.058544921875
521,1962,0.0012643843947444111,0.0,1.3518898785114288,1.1869178902789335,1067008,543,4.062118053436279,0.0001,2.9715404510498047,0.9960100054740906,0.2,-56.05275547504425,-0.006658105258247815,0.0057730624,24740,21.198447170853616,0.02470703125
522,1963,0.14478385215625167,0.0,3.393882781267166,5.7511483976340685,1069056,544,4.061678886413574,0.0001,1.023735523223877,0.9946070313453674,0.2,-56.05874373912811,-0.014634296935400925,0.0092014475,24750,11.538337206840515,0.06357421875
523,1964,0.4811982549726963,0.0,5.778427064418793,11.824221710469956,1071104,545,4.06511926651001,0.0001,1.5370831489562988,0.9843349456787109,0.2,-56.06088066101074,-0.013269488408695906,0.008242156,24760,21.728405042737723,0.04326171875
524,1963,0.3315392732620239,0.0,2.5170616805553436,10.01117371607026,1073152,546,4.065392971038818,0.0001,1.501349925994873,0.9640830755233765,0.2,-56.070538020133974,-0.011150472119334153,0.009230558,24770,30.38270675688982,0.055810546875
525,1964,0.0992272436269559,0.0,1.5879749357700348,2.6268485128540977,1075200,547,4.067173004150391,0.0001,4.360766410827637,0.9936308264732361,0.2,-56.07471809387207,-0.0057881033324520105,0.0062790005,24780,32.04610127806664,0.04130859375
526,1964,0.34310412110062316,0.0,2.656570464372635,4.912319149776158,1077248,548,4.068106651306152,0.0001,2.1519830226898193,0.9933747053146362,0.2,-56.085638236999515,-0.019343922683037817,0.0101569975,24790,16.225170557200908,0.07431640625
527,1964,0.4360553724691272,0.0,3.841599017381668,14.636419599199375,1079296,549,4.069808006286621,0.0001,337.64263916015625,0.921524167060852,0.2,-56.093693900108335,-0.009403414200642146,0.0056507885,24800,828.5223313570023,0.030078125
528,1964,0.34936700464459136,0.0,3.5157235264778137,14.520055761212982,1081344,550,4.071207523345947,0.0001,1.3081848621368408,0.983301043510437,0.2,-56.100181984901425,-0.013564501769724301,0.010474337,24810,20.292789190262557,0.059521484375
529,1964,0.1905101418378763,0.0,5.477083295583725,9.13021882155563,1083392,551,4.071479320526123,0.0001,4.607258319854736,0.9884365797042847,0.2,-56.10631411075592,-0.007139664673013612,0.0052483226,24820,43.015068313479425,0.030517578125
530,1964,0.14211280047311448,0.0,2.7015470564365387,5.194164444652633,1085440,552,4.072081565856934,0.0001,2.174058675765991,0.9911624193191528,0.2,-56.10959355831146,-0.002573706637485884,0.002843022,24830,25.55332370996475,0.023291015625
531,1964,0.47277966141700745,0.0,7.304352700710297,14.337039886090245,1087488,553,4.072983741760254,0.0001,0.45738834142684937,0.997297465801239,0.2,-56.115047097206116,-0.015472171512374188,0.012855472,24840,7.767096075415611,0.098486328125
532,1963,0.28430035410565324,0.0,5.08917710185051,8.945217222740231,1089536,554,4.070757865905762,0.0001,0.30244603753089905,0.928635835647583,0.2,-56.114664220809935,-0.018429637100780383,0.012928559,24850,11.236034210771322,0.101708984375
533,1964,0.04912745507317595,0.0,1.192030593752861,1.9130561053668727,1091584,555,4.071328163146973,0.0001,119.35154724121094,0.9499790072441101,0.2,-56.10510168075562,-0.004479062542668544,0.0031607193,24860,1115.2331766724587,0.0201171875
534,1964,0.3312302678823471,0.0,4.146061807870865,9.856118396418733,1093632,556,4.068808078765869,0.0001,0.4338989555835724,0.9911226630210876,0.2,-56.10023941993713,-0.01844383784045931,0.008942339,24870,13.884789270162582,0.066796875
535,1964,0.5169039368629456,0.0,7.895031690597534,20.45578862736342,1095680,557,4.068785667419434,0.0001,0.034660160541534424,0.8927933573722839,0.2,-56.091303658485415,-0.020751258794916794,0.01329813,24880,11.372539650648832,0.105126953125
536,1963,0.18955768941668794,0.0,3.8215382993221283,13.112261447055605,1097728,559,4.067572593688965,0.0001,0.10780796408653259,0.9209702610969543,0.2,-56.08943881988525,-0.011154798782081343,0.012693168,24890,5.186741554737091,0.08388671875
537,1964,0.0013268977345433086,0.0,1.4027560651302338,2.038948430421944,1099776,559,4.060400009155273,0.0001,0.7119321227073669,0.998988687992096,0.2,-56.07374987602234,-0.010700714227277785,0.0154149085,24900,7.315284015238285,0.10419921875
538,1965,0.11170759945525788,0.0,4.31261682510376,6.201377811037177,1101824,560,4.058316230773926,0.0001,0.34756261110305786,0.9970293045043945,0.2,-56.042904901504514,-0.017949547315947712,0.011745833,24910,6.573094887658954,0.0876953125
539,1965,0.2855832614004612,0.0,4.851730465888977,10.623392747064903,1103872,561,4.059406280517578,0.0001,0.0301530659198761,0.9659704566001892,0.2,-56.03916697502136,-0.01949664788553491,0.011510017,24920,5.634832622110844,0.097998046875
540,1965,0.19118095337762497,0.0,1.7296885550022125,3.251247772513733,1105920,562,4.060674667358398,0.0001,0.4231974482536316,0.9533756971359253,0.2,-56.04299266338349,-0.013589224015595392,0.009915224,24930,5.56509779766202,0.084033203125
541,1965,0.18202055095753167,0.0,1.189674288034439,2.4514126569239374,1107968,563,4.0623674392700195,0.0001,1.045156478881836,0.9987727999687195,0.2,-56.04930691719055,-0.017944951768731697,0.011848645,24940,7.239556802809238,0.103857421875
542,1966,0.42356768250465393,0.0,3.111280858516693,11.37886717879191,1110016,564,4.058912754058838,0.0001,0.8187460899353027,0.99112468957901,0.2,-56.050300288200376,-0.018150398606667294,0.009641874,24950,17.565890374034645,0.056396484375
543,1966,0.334051106867264,0.0,2.5723312944173813,7.179223192388549,1112064,565,4.058216571807861,0.0001,10.373825073242188,0.9880396723747253,0.2,-56.037524819374084,-0.006839175822096877,0.0056477566,24960,47.59988285601139,0.037109375
544,1965,0.2377434462250676,0.0,2.0799332559108734,8.152987462114318,1114112,566,4.060111045837402,0.0001,2.7349610328674316,0.9908467531204224,0.2,-56.04008669853211,-0.005364173403359018,0.012050817,24970,44.09514722675085,0.057470703125
545,1966,0.14621937421907205,0.0,2.455684542655945,3.820110954870926,1116160,567,4.058337211608887,0.0001,0.9949718117713928,0.998643159866333,0.2,-56.04080040454865,-0.011206492298515513,0.0074038263,24980,7.4285313993692395,0.038134765625
546,1966,0.2368412852520123,0.0,3.224560260772705,9.691920231316349,1118208,568,4.0583600997924805,0.0001,0.3664199709892273,0.9963324069976807,0.2,-56.034020614624026,-0.023887669172836468,0.011621779,24990,6.315943898260594,0.104638671875
547,1966,0.2537100583285792,0.0,2.74592387676239,4.392015527324906,1120256,569,4.058966636657715,0.0001,5.106032371520996,0.9858595728874207,0.2,-56.027986598014834,-0.005760885850759223,0.0027906033,25000,33.38454073667526,0.0173828125
548,1966,0.10176960978424177,0.0,2.1791944801807404,3.4552281994568594,1122304,570,4.058838844299316,0.0001,7.933480262756348,0.9844575524330139,0.2,-56.030476093292236,-0.0033693817793391647,0.002479494,25010,134.94296676516532,0.007666015625
549,1967,0.10001404210925102,0.0,1.8845331370830536,3.676952476397,1124352,571,4.0587897300720215,0.0001,0.42423009872436523,0.9948408603668213,0.2,-56.03075723648071,-0.014671571645885706,0.007617692,25020,9.438824692368508,0.0544921875
550,1967,0.47198864817619324,0.0,5.094651818275452,13.572738040159606,1126400,572,4.056101322174072,0.0001,0.36592838168144226,0.9922662377357483,0.2,-56.02832193374634,-0.019760130759095773,0.011355427,25030,8.609928038716316,0.075830078125
551,1967,0.2030132979125483,0.0,2.308658480644226,7.154226592082996,1128448,573,4.056581020355225,0.0001,3.782733678817749,0.9843079447746277,0.2,-56.02255268096924,-0.008595960910315625,0.006109815,25040,46.44494730830193,0.024169921875
552,1967,0.0012690961157204583,0.0,1.2774573266506195,1.137654077323074,1130496,574,4.057370185852051,0.0001,9.406205177307129,0.989227294921875,0.2,-56.027020120620726,-0.0061704070802079515,0.0044489373,25050,71.06129807829856,0.02607421875
553,1967,0.09161795896943659,0.0,2.1700715124607086,3.0415244805277517,1132544,575,4.058708190917969,0.0001,4.16459846496582,0.9913119673728943,0.2,-56.03219630718231,-0.0018636455381056294,0.00736837,25060,22.758471006155013,0.036962890625
554,1968,0.44978102669119835,0.0,4.148388862609863,9.433764164447414,1134592,576,4.0557966232299805,0.0001,0.3080372214317322,0.9942842125892639,0.2,-56.03364272117615,-0.01971173166821245,0.014064372,25070,7.07346920967102,0.089111328125
555,1967,0.23645510375354206,0.0,3.9195877611637115,7.923544302601136,1136640,577,4.061426639556885,0.0001,0.2427937388420105,0.9124886989593506,0.2,-56.03772599697113,-0.025189185090130194,0.016077148,25080,6.1305938474833965,0.147607421875
556,1967,0.0015446901670657098,0.0,1.275602549314499,0.8488790968523064,1138688,578,4.062593460083008,0.0001,0.8160738945007324,0.9966017007827759,0.2,-56.05919559001923,-0.010175326495664194,0.009417493,25090,12.458226802200079,0.056298828125
557,1968,0.12948968859564047,0.0,1.4289764165878296,2.9732304489116586,1140736,579,4.06296443939209,0.0001,0.44555503129959106,0.9953336119651794,0.2,-56.06342513561249,-0.01227404028759338,0.007319917,25100,11.196782781928778,0.049560546875
558,1968,0.3136461153626442,0.0,3.630478799343109,6.154236132487534,1142784,580,4.063854694366455,0.0001,0.3909415006637573,0.9821869730949402,0.2,-56.0653639793396,-0.014267218863824382,0.008108924,25110,17.512731220573187,0.047021484375
559,1967,0.287825602281373,0.0,2.5705559849739075,6.516248911364261,1144832,581,4.067854881286621,0.0001,0.11170715093612671,0.9257256388664246,0.2,-56.07678575515747,-0.01770687493553851,0.011329654,25120,7.581886486709118,0.0892578125
560,1966,0.0013797521824017167,0.0,1.537743330001831,1.2539111267953886,1146880,583,4.077377796173096,0.0001,-0.06963744759559631,0.9987350106239319,0.2,-56.10708315372467,-0.01941904508857988,0.016267784,25130,6.445448407158255,0.10966796875
561,1967,0.13771258108317852,0.0,2.3114148676395416,4.724383968804349,1148928,584,4.079604148864746,0.0001,1.9601681232452393,0.9976882338523865,0.2,-56.138263463974,-0.015114725974854082,0.0091446955,25140,8.277194733172655,0.064453125
562,1966,0.476464219391346,0.0,2.894092947244644,10.06164421860011,1150976,585,4.082728385925293,0.0001,0.11296486854553223,0.9861217737197876,0.2,-56.150352644920346,-0.02261207966366783,0.0122242775,25150,8.564038906618952,0.086328125
563,1966,0.37885469495086,0.0,4.204014241695404,12.645799139018388,1153024,586,4.082277297973633,0.0001,0.9971914291381836,0.9267812371253967,0.2,-56.15966944694519,-0.010258726286701858,0.0096133705,25160,19.878428085148336,0.04931640625
564,1966,0.0017033517360687256,0.0,1.494021475315094,1.232339831914679,1155072,587,4.082825660705566,0.0001,1.8071751594543457,0.996108889579773,0.2,-56.16031560897827,-0.0061793894856236875,0.0036639117,25170,22.605811341106893,0.022265625
565,1967,0.149151761084795,0.0,2.797371566295624,4.9618814866869965,1157120,588,4.08152437210083,0.0001,0.4756503105163574,0.9979996681213379,0.2,-56.158352208137515,-0.018770433764439078,0.011060761,25180,5.116848785430193,0.091015625
566,1967,0.28574950993061066,0.0,3.677047163248062,8.838811521523116,1159168,589,4.0865936279296875,0.0001,0.1654207408428192,0.9871888756752014,0.2,-56.16606767177582,-0.02234155533660669,0.012707377,25190,3.7209430208429692,0.11044921875
567,1966,0.29006840888177976,0.0,3.9573861360549927,7.673356044133235,1161216,590,4.0871901512146,0.0001,1.6148931980133057,0.9562890529632568,0.2,-56.182447695732115,-0.005041467648698017,0.0023891442,25200,15.759118764102459,0.00712890625
568,1967,0.08874483781983145,0.0,1.468364268541336,1.8874313804444736,1163264,591,4.0865349769592285,0.0001,1.7663888931274414,0.9964586496353149,0.2,-56.18247389793396,-0.0028422795177903025,0.0011856845,25210,16.178919522464277,0.004150390625
569,1967,0.09460151716484688,0.0,1.724605917930603,4.9777105709727625,1165312,592,4.084958553314209,0.0001,1.660422921180725,0.9963619709014893,0.2,-56.178234052658084,-0.013993709065834992,0.0069537936,25220,10.915744841098785,0.035205078125
570,1968,0.22535457089543343,0.0,5.9857392609119415,13.637879951948072,1167360,592,4.087900638580322,0.0001,0.09466668963432312,0.9917200803756714,0.2,-56.181466817855835,-0.013785484293475748,0.008268462,25230,5.553373438864947,0.051318359375
571,1968,0.18906420320854522,0.0,3.597412586212158,8.362591443245588,1169408,594,4.08816385269165,0.0001,0.7074814438819885,0.9849985837936401,0.2,-56.19255566596985,-0.007977282736101187,0.005741317,25240,18.52366397306323,0.032763671875
572,1968,0.0017436474736314267,0.0,1.7580523490905762,1.8845334731943844,1171456,595,4.089201927185059,0.0001,3.9055891036987305,0.9774879217147827,0.2,-56.19319643974304,-0.007965817043441348,0.004799136,25250,48.050845715403554,0.0287109375
573,1969,0.07546506484504789,0.0,2.3708990812301636,5.003912921978696,1173504,595,4.092543125152588,0.0001,0.5091471672058105,0.9947219491004944,0.2,-56.2028945684433,-0.011065433068142737,0.0058320537,25260,11.647785700112582,0.033837890625
574,1969,0.514773890376091,0.0,9.076197326183319,16.52346126372298,1175552,596,4.096553325653076,0.0001,0.1383201777935028,0.912534236907959,0.2,-56.219478607177734,-0.021545815921854228,0.014772738,25270,6.391009628772736,0.118212890625
575,1969,0.14257290957903024,0.0,4.932134598493576,5.6274088349657,1177600,598,4.096212863922119,0.0001,1.1475991010665894,0.9751474261283875,0.2,-56.2273407459259,-0.0098635264323093,0.008446014,25280,15.311506834626197,0.044775390625
576,1969,0.048189118489972316,0.0,1.2270347476005554,1.8061363451452808,1179648,599,4.096502780914307,0.0001,1.896122694015503,0.9908785820007324,0.2,-56.22793726921081,-0.008613763755420223,0.0057692956,25290,26.3319637671113,0.0388671875
577,1969,0.24683697074942756,0.0,3.076524645090103,4.8777132579820695,1181696,599,4.09747314453125,0.0001,19.104347229003906,0.9168684482574463,0.2,-56.23084959983826,-0.006808188065770082,0.0019622855,25300,848.4522947907448,0.0046875
578,1970,0.3807224929332733,0.0,2.7931125462055206,11.529805614951433,1183744,600,4.093569278717041,0.0001,0.7362017631530762,0.9931516647338867,0.2,-56.22565367221832,-0.019316248979885133,0.010784853,25310,12.817032906413079,0.088818359375
579,1969,0.32865922152996063,0.0,2.078425705432892,10.690857684656322,1185792,601,4.092162132263184,0.0001,1.111467719078064,0.9726484417915344,0.2,-56.209095096588136,-0.00979402456432581,0.006714054,25320,15.093907722085714,0.04580078125
580,1970,0.1911249548138585,0.0,1.8005756735801697,6.827871118893102,1187840,602,4.092825889587402,0.0001,1.1429989337921143,0.9977971315383911,0.2,-56.20492112636566,-0.011384739869390615,0.0068950327,25330,17.01742016226053,0.03525390625
581,1970,0.21995527148828842,0.0,3.3588475584983826,5.201450417827639,1189888,603,4.095215797424316,0.0001,0.6385846138000488,0.9974144697189331,0.2,-56.211507487297055,-0.01793195506033953,0.011073442,25340,8.505038668215274,0.07744140625
582,1971,0.3366881504189223,0.0,3.8787443935871124,8.835993932944461,1191936,604,4.0995893478393555,0.0001,0.38834691047668457,0.9848878979682922,0.2,-56.22806432247162,-0.016644609146169387,0.0095146615,25350,15.704244431108236,0.06611328125
583,1970,0.10517066268948838,0.0,2.7034058272838593,3.638385414513536,1193984,605,4.1042609214782715,0.0001,0.35687804222106934,0.9551259875297546,0.2,-56.249830627441405,-0.011738886855891906,0.008132352,25360,24.353111015260218,0.04990234375
584,1971,0.06820987907121889,0.0,1.5357712805271149,2.9262523734883885,1196032,606,4.104669094085693,0.0001,627.9985961914062,0.9585750699043274,0.2,-56.26395215988159,-0.0027610561228357255,0.0018831292,25370,991.1461279511452,0.0138671875
585,1972,0.3831654191017151,0.0,2.53182053565979,5.884547964747952,1198080,607,4.113157749176025,0.0001,0.8329219222068787,0.9954578280448914,0.2,-56.278955054283145,-0.021143851097440346,0.01176871,25380,11.701120298355818,0.07373046875
586,1972,0.5258133024035487,0.0,4.265664339065552,10.286528459201113,1200128,608,4.117127418518066,0.0001,0.6979467868804932,0.9752673506736755,0.2,-56.30975363254547,-0.01918585826206254,0.011035739,25390,17.509708113223315,0.074658203125
587,1972,0.1435118943627458,0.0,2.1107192635536194,7.439884077067825,1202176,609,4.118484020233154,0.0001,3.7706077098846436,0.9887488484382629,0.2,-56.32049629688263,-0.00700343543139752,0.0057915365,25400,28.303861136734486,0.02744140625
588,1972,0.06702204640896525,0.0,1.591228649020195,2.5839313416935585,1204224,610,4.118744850158691,0.0001,2.245142698287964,0.9919766187667847,0.2,-56.324624586105344,-0.006061118772777263,0.0059202723,25410,19.743749310076236,0.0359375
589,1973,0.0022097855689935386,0.0,2.5674995481967926,4.991975141504589,1206272,611,4.12035608291626,0.0001,5.649179935455322,0.8999577164649963,0.2,-56.32878694534302,-0.005685197640559636,0.0038685205,25420,519.2455542623997,0.00791015625
590,1973,0.2554279871255858,0.0,4.9945672154426575,9.180981225969344,1208320,612,4.127114772796631,0.0001,0.10750564932823181,0.9988943338394165,0.2,-56.35482528209686,-0.02320621842518449,0.015074659,25430,2.9343945007771253,0.1333984375
591,1973,0.2838040590431774,0.0,2.39767587184906,9.209544479491942,1210368,613,4.133791446685791,0.0001,1.0027858018875122,0.9972595572471619,0.2,-56.387772059440614,-0.010823432258621323,0.010349449,25440,7.43897324949503,0.068359375
592,1973,0.18860830587800592,0.0,2.3890236914157867,7.571495921214808,1212416,614,4.132547855377197,0.0001,0.8385592103004456,0.9980189800262451,0.2,-56.404891920089725,-0.014141906303120778,0.008721185,25450,10.500871054828167,0.05244140625
593,1974,0.3778565868851729,0.0,4.61245059967041,7.381324606085691,1214464,615,4.134190559387207,0.0001,1.598433017730713,0.9934672117233276,0.2,-56.402132987976074,-0.009609973672195338,0.0066725463,25460,18.340360403060913,0.0330078125
594,1974,0.36042730491317343,0.0,4.618338048458099,11.212977316117055,1216512,616,4.137974262237549,0.0001,1.2782378196716309,0.9948739409446716,0.2,-56.41516590118408,-0.01404602361144498,0.007131509,25470,16.667502707242967,0.041748046875
595,1974,0.14407992658379953,0.0,2.527079939842224,5.269173948911489,1218560,617,4.141122341156006,0.0001,1.1342589855194092,0.9928202033042908,0.2,-56.432234573364255,-0.006629272576537915,0.005866914,25480,28.74810220748186,0.043505859375
596,1975,0.33507947030011564,0.0,2.9005383253097534,9.957535476714693,1220608,618,4.139434814453125,0.0001,1.2918171882629395,0.9930858016014099,0.2,-56.43914294242859,-0.008753042433818336,0.005580725,25490,21.717137029767038,0.031591796875
597,1975,0.35739044993533753,0.0,2.429272413253784,5.94504213613448,1222656,618,4.14070987701416,0.0001,5.187740802764893,0.9885441660881042,0.2,-56.43667716979981,-0.008573285597958603,0.0056113303,25500,28.27445824444294,0.029150390625
598,1975,0.28516427279100753,0.0,3.229304701089859,10.82266370738144,1224704,619,4.142973899841309,0.0001,1.110252857208252,0.9847203493118286,0.2,-56.44199900627136,-0.01147100499656517,0.007835753,25510,24.961816911399364,0.03681640625
599,1975,0.07940698417951353,0.0,1.776980310678482,2.9018607877044875,1226752,620,4.143082618713379,0.0001,1.750629186630249,0.9927566647529602,0.2,-56.44985022544861,-0.004738069098675623,0.0032405253,25520,27.062749223411082,0.013623046875
600,1976,0.13996274472447112,0.0,2.245300531387329,3.305572776680097,1228800,621,4.14874267578125,0.0001,0.7449396848678589,0.9968528151512146,0.2,-56.459463930130006,-0.01361604371049907,0.011034261,25530,11.171460392326116,0.05107421875
601,1977,0.33276453911093995,0.0,3.406207025051117,7.501307776469226,1230848,622,4.147688865661621,0.0001,0.23070329427719116,0.9976299405097961,0.2,-56.475667572021486,-0.024026311622583306,0.014114184,25540,8.260152714699506,0.10625
602,1977,0.33329904079437256,0.0,5.09957230091095,11.345807109866579,1232896,623,4.146263122558594,0.0001,0.20363962650299072,0.9925566911697388,0.2,-56.46829762458801,-0.02073210174276028,0.013673024,25550,10.124761258997022,0.109228515625
603,1977,0.14320869446964934,0.0,2.45450359582901,4.408066307475378,1234944,624,4.146726131439209,0.0001,0.446138858795166,0.9975023865699768,0.2,-56.46338858604431,-0.012394948088331147,0.0072276774,25560,8.989400032162667,0.052587890625
604,1977,0.16863364091841504,0.0,1.5013935267925262,3.0100189538073545,1236992,625,4.150357723236084,0.0001,0.31358885765075684,0.9978902339935303,0.2,-56.475694394111635,-0.021275202563265337,0.01085166,25570,9.59960628375411,0.079736328125
605,1978,0.28347801342897583,0.0,2.7799248099327087,7.1352786858579105,1239040,626,4.151364803314209,0.0001,0.39505836367607117,0.995452880859375,0.2,-56.48902189731598,-0.01966430795873748,0.010299534,25580,11.957553838938475,0.0724609375
606,1978,0.3880737446306739,0.0,7.392423033714294,15.597724249835652,1241088,627,4.15468168258667,0.0001,1.2779231071472168,0.9865615963935852,0.2,-56.496222496032715,-0.01642016909609083,0.01067184,25590,16.85377154350281,0.07509765625
607,1978,0.09549782426620368,0.0,2.4995307326316833,2.8828506833442806,1243136,628,4.154655933380127,0.0001,5.888115882873535,0.9855478405952454,0.2,-56.5050509929657,-0.0037888776161707936,0.0027118449,25600,51.65660531818867,0.009033203125
608,1978,0.12572559117688797,0.0,2.676168531179428,3.468022069762137,1245184,629,4.158607006072998,0.0001,5.536407947540283,0.9937090873718262,0.2,-56.51182250976562,-0.011016824524267577,0.0059388885,25610,16.305015094578266,0.02626953125
609,1979,0.30073091946542263,0.0,3.516381412744522,8.114266524065581,1247232,630,4.161517143249512,0.0001,2.2371468544006348,0.9886215925216675,0.2,-56.529092741012576,-0.010810456553008408,0.006793049,25620,26.64653107970953,0.0359375
610,1978,0.2968903392320499,0.0,1.2737624049186707,7.0505408287609255,1249280,631,4.164667129516602,0.0001,0.6338826417922974,0.9698693156242371,0.2,-56.5442830324173,-0.017280602472601457,0.012593786,25630,23.400552273541688,0.09287109375
611,1979,0.04899935130379163,0.0,1.8107903003692627,2.3372824025201444,1251328,632,4.1650800704956055,0.0001,292.3627014160156,0.8838801980018616,0.2,-56.55308201313019,-0.005869258096208796,0.0019156112,25640,1746.3695154190063,0.007177734375
612,1979,0.26087193936109543,0.0,2.691720277070999,5.7979022048984685,1253376,633,4.174535751342773,0.0001,0.28515854477882385,0.9973911046981812,0.2,-56.57395548820496,-0.017481497934204525,0.012505857,25650,5.8738304827362295,0.105419921875
613,1980,0.5031326189637184,0.0,4.370393216609955,18.06349219849019,1255424,633,4.174522876739502,0.0001,3.558913230895996,0.9397081732749939,0.2,-56.59461312294006,-0.006246921536512673,0.0025253245,25660,58.48000947237015,0.00498046875
614,1979,0.2778605446219444,0.0,2.309784412384033,14.269014404560975,1257472,635,4.174527645111084,0.0001,3.0860321521759033,0.9668147563934326,0.2,-56.5932692527771,-0.005404250024002977,0.0034742302,25670,46.22357854247093,0.020458984375
615,1980,0.07776311561610783,0.0,1.6588489413261414,2.4189157806534762,1259520,636,4.174986839294434,0.0001,1.3971728086471558,0.9965484142303467,0.2,-56.59408385753632,-0.0037430786789627744,0.0041072266,25680,23.512628714740277,0.016748046875
616,1980,0.2499968819320202,0.0,3.121706634759903,5.922935373397842,1261568,636,4.177353858947754,0.0001,0.17625463008880615,0.9966657757759094,0.2,-56.60365080833435,-0.022660729588824324,0.012983246,25690,6.984381677210331,0.090234375
617,1981,0.6772680729627609,0.0,4.617280349135399,13.66811614374555,1263616,637,4.177927494049072,0.0001,1.026007890701294,0.9649003744125366,0.2,-56.61493496894836,-0.01803805569652468,0.010284815,25700,12.459892051666975,0.070849609375
618,1980,0.001579734671395272,0.0,1.45510596036911,0.6353313514910109,1265664,638,4.179497718811035,0.0001,1.4754626750946045,0.9911431074142456,0.2,-56.61874463558197,-0.01096812440373469,0.006851025,25710,36.962240126729014,0.040380859375
619,1981,0.025857633372652344,0.0,1.3388628661632538,2.0549190194221816,1267712,639,4.180417060852051,0.0001,2.4237844944000244,0.9751098155975342,0.2,-56.62472274303436,-0.0062262396881124,0.0039385054,25720,50.06274467557669,0.016259765625
620,1981,0.21812325157225132,0.0,3.935453474521637,9.503842910562149,1269760,640,4.189277172088623,0.0001,0.23198547959327698,0.9979188442230225,0.2,-56.64952149391174,-0.0237832214392256,0.013899164,25730,3.238914507627487,0.1140625
621,1982,0.4001579210162163,0.0,4.465582370758057,15.374241712655252,1271808,641,4.195884704589844,0.0001,0.025039464235305786,0.9555138945579529,0.2,-56.68327949047089,-0.016113352539832704,0.01372035,25740,5.065143476054073,0.10068359375
622,1981,0.0014909595192875713,0.0,1.154687985777855,0.634851011520432,1273856,642,4.1989946365356445,0.0001,0.6980630159378052,0.9946439266204834,0.2,-56.70690188407898,-0.012097938646911643,0.00734251,25750,8.937890497595072,0.04951171875
623,1982,0.1406361311674118,0.0,1.6707772612571716,2.3419039588283495,1275904,643,4.1979804039001465,0.0001,1.03065824508667,0.9900111556053162,0.2,-56.711873960495,-0.011804078836576082,0.0071368907,25760,23.098863495886327,0.04052734375
624,1982,0.3143312558531761,0.0,1.7385492622852325,7.2522076999522564,1277952,644,4.1979899406433105,0.0001,2.0145461559295654,0.9001592397689819,0.2,-56.70850033760071,-0.006582575883658137,0.0015569588,25770,418.7133467584848,0.00390625
625,1982,0.3787901222531218,0.0,1.5937741100788116,5.452998892225596,1280000,645,4.209214210510254,0.0001,0.7824105024337769,0.9937827587127686,0.2,-56.7310348033905,-0.025756828092562502,0.019996528,25780,8.924597362428903,0.144970703125
626,1982,0.19073534014751203,0.0,1.4934262335300446,4.212926434874245,1282048,646,4.211188316345215,0.0001,3.9276487827301025,0.9961807727813721,0.2,-56.76938977241516,-0.01072752232721541,0.0074232947,25790,19.070906360447406,0.053125
627,1982,0.11103586331591941,0.0,2.490191161632538,4.161184421185647,1284096,647,4.214008331298828,0.0001,0.3813873827457428,0.998470664024353,0.2,-56.77950496673584,-0.01765998647606466,0.01013174,25800,7.227346833050251,0.078515625
628,1983,0.42182491868152283,0.0,3.979575455188751,8.864785944921458,1286144,648,4.2128143310546875,0.0001,0.33511942625045776,0.9972986578941345,0.2,-56.788556432724,-0.016235121109639296,0.016759424,25810,6.659848230704665,0.132177734375
629,1983,0.2709785222832579,0.0,3.2134893238544464,7.574680974713233,1288192,649,4.211750507354736,0.0001,1.8089516162872314,0.9924023151397705,0.2,-56.781522846221925,-0.011715704371454194,0.0057792924,25820,21.773464114964007,0.03203125
630,1983,0.1435079068178311,0.0,3.3040482699871063,6.418908189519245,1290240,650,4.210941791534424,0.0001,2.3432650566101074,0.993172824382782,0.2,-56.77759256362915,-0.008633483131416143,0.0051708804,25830,26.629608950018884,0.029443359375
631,1983,0.09562431275844574,0.0,2.0018299520015717,3.460474215787601,1292288,651,4.211764335632324,0.0001,1.2364298105239868,0.9771789312362671,0.2,-56.776699900627136,-0.006330261618131772,0.0038884822,25840,43.95154203921557,0.018115234375
632,1984,0.24027644394664094,0.0,2.7583524584770203,5.352969746031466,1294336,652,4.213845252990723,0.0001,12.880074501037598,0.9851835370063782,0.2,-56.785110878944394,-0.012433872144902125,0.008904284,25850,47.61819679737091,0.055419921875
633,1984,0.1903347410261631,0.0,2.4495480358600616,4.1069615337372545,1296384,653,4.21718692779541,0.0001,0.680263876914978,0.990900993347168,0.2,-56.7966423034668,-0.01354940488236025,0.006388218,25860,11.643546428531408,0.028515625
