stage,step,mean_form_error_m,mean_z_error_m,min_dyn_distance_m,collision_flag,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,roll_rad,pitch_rad,yaw_rad,wx_rps,wy_rps,wz_rps,x_des_m,y_des_m,z_des_m
stage3_move_medium_static,22,0.011423973366618156,0.0,inf,0.0,-4.4101544e-06,-2.8062885e-05,1.0,-0.00019113974,-0.00093455525,5.25673e-10,0.0017516613,-0.00046777725,-0.00038528442,-0.06299817,0.047027897,0.008380502,0.009625,0.0051331925,1.0
stage3_move_medium_static,23,0.01192279439419508,0.0,inf,0.0,-5.2861683e-06,-3.225434e-05,1.0,-0.00021024338,-0.0010059488,7.593458e-10,0.001947403,-0.0007300377,-0.00047254562,0.046972957,-0.062962785,-0.020923737,0.0100625,0.0053665056,1.0
stage3_move_medium_static,24,0.012421875260770321,0.0,inf,0.0,-6.2864724e-06,-3.6776524e-05,1.0,-0.00024007297,-0.0010853253,-1.1005576e-09,0.0016849041,-0.0005340576,-0.0004374981,-0.06299898,0.047029816,0.008375997,0.0105,0.0055998173,1.0
stage3_move_medium_static,25,0.012921184301376343,0.0,inf,0.0,-7.3776555e-06,-4.1584677e-05,1.0,-0.00026188398,-0.0011539566,9.855187e-11,0.0018806458,-0.00079631805,-0.0005247593,0.046968345,-0.062968574,-0.020913597,0.0109375,0.0058331266,1.0
stage3_move_medium_static,26,0.013420733623206615,0.0,inf,0.0,-8.60441e-06,-4.6712055e-05,1.0,-0.00029442113,-0.0012305706,-2.7394382e-11,0.0016181469,-0.0006005764,-0.00048971176,-0.062999785,0.04703173,0.008371486,0.011375,0.006066434,1.0
stage3_move_medium_static,27,0.013920538127422333,0.0,inf,0.0,-9.933322e-06,-5.211389e-05,1.0,-0.00031893887,-0.0012964399,4.5511934e-11,0.0018138885,-0.00086283684,-0.00057697296,0.046963733,-0.06297436,-0.020903457,0.0118125,0.0062997397,1.0
stage3_move_medium_static,28,0.014420594088733196,0.0,inf,0.0,-1.1409084e-05,-5.7823436e-05,1.0,-0.00035418296,-0.0013702913,3.536514e-10,0.0015511513,-0.0006670952,-0.00054192543,-0.0630006,0.047033645,0.008366972,0.01225,0.006533043,1.0
stage3_move_medium_static,29,0.014920918270945549,0.0,inf,0.0,-1.299828e-05,-6.379593e-05,1.0,-0.00038140683,-0.0014333986,6.575281e-12,0.0017471313,-0.0009293556,-0.00062918663,0.046959125,-0.062980145,-0.020893315,0.0126875,0.006766344,1.0
stage3_move_medium_static,30,0.015421475283801556,0.0,inf,0.0,-1.4745601e-05,-7.006463e-05,1.0,-0.00041935724,-0.0015044876,3.648639e-10,0.0014843941,-0.00073337555,-0.0005939007,-0.0630014,0.04703556,0.008362455,0.013125,0.0069996426,1.0
stage3_move_medium_static,31,0.015922311693429947,0.0,inf,0.0,-1.6617629e-05,-7.6584765e-05,1.0,-0.00044928663,-0.001564833,-1.937098e-10,0.0016803741,-0.0009958744,-0.0006811619,0.046954516,-0.06298593,-0.020883173,0.0135625,0.007232939,1.0
stage3_move_medium_static,32,0.016423387452960014,0.0,inf,0.0,-1.8659057e-05,-8.33896e-05,1.0,-0.00048994273,-0.0016331596,1.012702e-10,0.0014176369,-0.00079989433,-0.00064611435,-0.063002214,0.047037475,0.008357935,0.014,0.007466233,1.0
stage3_move_medium_static,33,0.01692473329603672,0.0,inf,0.0,-2.0836462e-05,-9.043436e-05,1.0,-0.00052257703,-0.0016907431,-6.072992e-10,0.0016133785,-0.0010623932,-0.00073337555,0.04694991,-0.0629917,-0.02087303,0.0144375,0.0076995245,1.0
stage3_move_medium_static,34,0.017426317557692528,0.0,inf,0.0,-2.3194538e-05,-9.775231e-05,1.0,-0.0005659382,-0.0017563076,-4.0921228e-10,0.0013508797,-0.0008664131,-0.000698328,-0.06300302,0.047039386,0.00835341,0.014875,0.007932813,1.0
stage3_move_medium_static,35,0.017928197979927063,0.0,inf,0.0,-2.5699857e-05,-0.00010529868,1.0,-0.00060127676,-0.0018111293,1.1866628e-09,0.0015466213,-0.001128912,-0.0007853508,0.04694531,-0.062997475,-0.020862885,0.0153125,0.008166099,1.0
stage3_move_medium_static,36,0.018430333584547043,0.0,inf,0.0,-2.8397117e-05,-0.000113106726,1.0,-0.0006473424,-0.0018739315,-4.6093497e-11,0.001283884,-0.0009329319,-0.00075030327,-0.06300382,0.0470413,0.008348882,0.01575,0.008399382,1.0
stage3_move_medium_static,37,0.018932774662971497,0.0,inf,0.0,-3.1252886e-05,-0.00012113169,1.0,-0.0006853846,-0.0019259917,-2.9372133e-10,0.0014796257,-0.0011954308,-0.00083732605,0.04694071,-0.06300325,-0.02085274,0.0161875,0.008632663,1.0
stage3_move_medium_static,38,0.019435439258813858,0.0,inf,0.0,-3.4311863e-05,-0.00012940682,1.0,-0.0007341541,-0.001986032,-7.0341344e-10,0.0012171268,-0.0009996891,-0.0008022785,-0.063004635,0.047043215,0.00834435,0.016625,0.00886594,1.0
stage3_move_medium_static,39,0.01993841491639614,0.0,inf,0.0,-3.754061e-05,-0.00013788737,1.0,-0.0007748994,-0.0020353303,8.5317486e-10,0.0014128685,-0.0012619495,-0.0008893013,0.04693611,-0.063009016,-0.020842595,0.0170625,0.009099215,1.0
stage3_move_medium_static,40,0.020441628992557526,0.0,inf,0.0,-4.0983825e-05,-0.00014660657,1.0,-0.000826372,-0.0020926085,-7.158533e-10,0.0011501312,-0.0010662079,-0.00085425377,-0.06300544,0.047045127,0.008339815,0.0175,0.009332486,1.0
stage3_move_medium_static,41,0.020945154130458832,0.0,inf,0.0,-4.4608074e-05,-0.00015551968,1.0,-0.0008698197,-0.0021391455,1.2857271e-09,0.0013458729,-0.0013284683,-0.00094127655,0.046931513,-0.06301478,-0.020832447,0.0179375,0.009565755,1.0
stage3_move_medium_static,42,0.021448951214551926,0.0,inf,0.0,-4.8458052e-05,-0.00016465994,1.0,-0.000923995,-0.0021936616,-7.041726e-10,0.0010831356,-0.0011327267,-0.000906229,-0.063006245,0.047047038,0.0083352765,0.018375,0.009799019,1.0
