stage,step,mean_form_error_m,mean_z_error_m,min_dyn_distance_m,collision_flag,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,roll_rad,pitch_rad,yaw_rad,wx_rps,wy_rps,wz_rps,x_des_m,y_des_m,z_des_m
stage2_move_slow_static,59,0.017214322462677956,0.0,inf,0.0,-0.00016994018,-0.0001297518,1.0,0.0006280486,-0.00013781026,-4.380148e-10,-0.0015134811,0.0034291744,-0.0023550987,-0.068126746,-0.028677113,-0.024693448,0.01475,0.00786616,1.0
stage2_move_slow_static,60,0.01749422773718834,0.0,inf,0.0,-0.00016673919,-0.0001300695,1.0,0.0007682345,-7.624746e-05,5.7024524e-10,-0.0013382435,0.0037677288,-0.002338171,0.042230584,0.08110709,0.003929442,0.015,0.007999467,1.0
stage2_move_slow_static,61,0.017773406580090523,0.0,inf,0.0,-0.00016289669,-0.0001301607,1.0,0.0009222038,-2.1887425e-05,-5.5442706e-10,-0.0016219616,0.0036473274,-0.002441883,-0.06813282,-0.028678965,-0.024670817,0.01525,0.0081327725,1.0
stage2_move_slow_static,62,0.018051881343126297,0.0,inf,0.0,-0.00015843309,-0.00012997715,1.0,0.0010712629,4.4049557e-05,1.1106327e-09,-0.0014467239,0.003985882,-0.0024249554,0.04224025,0.08109878,0.003916118,0.0155,0.008266078,1.0
stage2_move_slow_static,63,0.018329642713069916,0.0,inf,0.0,-0.000153291,-0.00012954889,1.0,0.0012341021,0.00010278135,-1.7198207e-10,-0.001730442,0.0038654804,-0.0025289059,-0.06813888,-0.028680814,-0.024648188,0.01575,0.008399382,1.0
stage2_move_slow_static,64,0.018606657162308693,0.0,inf,0.0,-0.00014749088,-0.0001288277,1.0,0.0013920291,0.0001730893,-1.0386018e-09,-0.0015552044,0.0042037964,-0.0025117397,0.042249914,0.08109047,0.0039027936,0.016,0.008532686,1.0
stage2_move_slow_static,65,0.01888292282819748,0.0,inf,0.0,-0.00014097532,-0.00012784357,1.0,0.0015637331,0.00023618965,1.6910675e-09,-0.0018389225,0.0040836334,-0.0026156902,-0.06814494,-0.02868266,-0.024625564,0.01625,0.008665988,1.0
stage2_move_slow_static,66,0.019158372655510902,0.0,inf,0.0,-0.0001337648,-0.0001265483,1.0,0.0017305232,0.00031086535,-1.5369063e-09,-0.0016636848,0.0044219494,-0.0025987625,0.042259566,0.08108217,0.0038894694,0.0165,0.00879929,1.0
stage2_move_slow_static,67,0.019433079287409782,0.0,inf,0.0,-0.00012580195,-0.00012497192,1.0,0.0019110867,0.00037833105,2.4094854e-10,-0.0019471645,0.0043017864,-0.0027024746,-0.068151,-0.028684502,-0.024602942,0.01675,0.0089325905,1.0
stage2_move_slow_static,68,0.019706936553120613,0.0,inf,0.0,-0.000117107214,-0.0001230662,1.0,0.0020867346,0.0004573713,-2.1428496e-10,-0.0017719269,0.004639864,-0.0026855469,0.042269208,0.081073865,0.0038761448,0.017,0.009065891,1.0
stage2_move_slow_static,69,0.01997997984290123,0.0,inf,0.0,-0.000107623244,-0.00012086121,1.0,0.0022761528,0.00052919914,2.5934277e-10,-0.002055645,0.004519701,-0.002789259,-0.06815705,-0.028686343,-0.024580326,0.01725,0.009199189,1.0
