stage,step,mean_form_error_m,mean_z_error_m,min_dyn_distance_m,collision_flag,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,roll_rad,pitch_rad,yaw_rad,wx_rps,wy_rps,wz_rps,x_des_m,y_des_m,z_des_m
stage4_threat_intro,22,0.0162692628800869,0.0,1.195601224899292,0.0,2.804003e-05,-1.102613e-05,1.0,0.000870162,-0.00040722569,1.0583544e-09,0.000995636,0.0021293163,-1.335144e-05,-0.041030254,0.07662493,0.013723739,0.01375,0.0073329224,1.0
stage4_threat_intro,23,0.016974737867712975,0.0,1.1954312324523926,0.0,3.2027612e-05,-1.28921165e-05,1.0,0.000957019,-0.00044783676,-1.4310756e-09,0.001282692,0.0019903183,-7.843971e-05,0.06889823,-0.033353914,-0.015784178,0.014375,0.007666197,1.0
stage4_threat_intro,24,0.017679955810308456,0.0,1.1952553987503052,0.0,3.6353336e-05,-1.4976196e-05,1.0,0.0010381743,-0.0005001792,6.9132644e-10,0.0011117458,0.0023095608,-2.1457672e-05,-0.041039057,0.076607786,0.01374047,0.015,0.007999467,1.0
stage4_threat_intro,25,0.01838497444987297,0.0,1.1950733661651611,0.0,4.1071515e-05,-1.724918e-05,1.0,0.0011323628,-0.00054551614,-6.5413885e-10,0.0013985634,0.0021705627,-8.678436e-05,0.068883166,-0.03336857,-0.015800025,0.015625,0.00833273,1.0
stage4_threat_intro,26,0.019089683890342712,0.0,1.1948856115341187,0.0,4.615837e-05,-1.9759937e-05,1.0,0.001220845,-0.00060258136,5.170168e-10,0.0012276173,0.0024898052,-2.9802322e-05,-0.041047852,0.07659065,0.013757186,0.01625,0.008665988,1.0
stage4_threat_intro,27,0.01979416236281395,0.0,1.1946918964385986,0.0,5.1668187e-05,-2.2479262e-05,1.0,0.0013223563,-0.00065263826,5.944631e-10,0.0015146732,0.0023505688,-9.4890594e-05,0.068868116,-0.033383213,-0.01581586,0.016875,0.008999241,1.0
stage4_threat_intro,28,0.020498361438512802,0.0,1.194491982460022,0.0,5.7577174e-05,-2.5456015e-05,1.0,0.0014181571,-0.00071442034,6.646669e-10,0.0013434887,0.0026695728,-3.8146973e-05,-0.041056644,0.07657352,0.013773888,0.0175,0.009332486,1.0
stage4_threat_intro,29,0.021202310919761658,0.0,1.1942864656448364,0.0,6.39396e-05,-2.8660977e-05,1.0,0.0015269828,-0.0007691912,-1.875205e-10,0.0016303062,0.0025305748,-0.000103235245,0.06885306,-0.033397853,-0.01583168,0.018125,0.009665726,1.0
stage4_threat_intro,30,0.021905949339270592,0.0,1.1940749883651733,0.0,7.073166e-05,-3.2142994e-05,1.0,0.0016300936,-0.0008356841,6.202474e-11,0.0014593601,0.0028495789,-4.6253204e-05,-0.041065432,0.07655639,0.013790579,0.01875,0.009998959,1.0
stage4_threat_intro,31,0.02260930836200714,0.0,1.1938575506210327,0.0,7.80076e-05,-3.587284e-05,1.0,0.001746225,-0.0008951629,2.3266084e-11,0.0017461777,0.0027103424,-0.000111579895,0.06883801,-0.033412483,-0.015847487,0.019375,0.010332184,1.0
