stage,step,mean_form_error_m,mean_z_error_m,min_dyn_distance_m,collision_flag,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,roll_rad,pitch_rad,yaw_rad,wx_rps,wy_rps,wz_rps,x_des_m,y_des_m,z_des_m
stage5_threat_advanced,0,0.001133330399170518,0.0,0.6544808149337769,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
stage5_threat_advanced,1,0.0023076501674950123,0.0,0.6546522378921509,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.00053333316,1.0
stage5_threat_advanced,2,0.00351625750772655,2.3841858265427618e-08,0.6549789309501648,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000341177,0.0004582405,0.0,-0.08190445,0.10998705,0.0,0.002,0.0010666654,1.0
stage5_threat_advanced,3,0.004747223574668169,2.3841858265427618e-08,0.6554008722305298,1.0,7.805072e-08,5.8122307e-08,1.0,1.8732173e-05,1.3949353e-05,6.364987e-10,-0.00022411346,0.0004582405,0.0,0.028102003,-2.605843e-05,-1.28696465e-05,0.003,0.0015999958,1.0
