step,reward,mean_form_error_m,mean_z_error_m,min_dyn_distance_m,collision_flag,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,roll_rad,pitch_rad,yaw_rad,wx_rps,wy_rps,wz_rps,x_des_m,y_des_m,z_des_m,ic_pos_jitter_d0_x_m,ic_pos_jitter_d0_y_m,ic_pos_jitter_d0_z_m,ic_yaw_jitter_d0_rad,ic_vel_jitter_d0_x_mps,ic_vel_jitter_d0_y_mps,ic_vel_jitter_d0_z_mps,ic_pos_jitter_d1_x_m,ic_pos_jitter_d1_y_m,ic_pos_jitter_d1_z_m,ic_yaw_jitter_d1_rad,ic_vel_jitter_d1_x_mps,ic_vel_jitter_d1_y_mps,ic_vel_jitter_d1_z_mps,ic_pos_jitter_d2_x_m,ic_pos_jitter_d2_y_m,ic_pos_jitter_d2_z_m,ic_yaw_jitter_d2_rad,ic_vel_jitter_d2_x_mps,ic_vel_jitter_d2_y_mps,ic_vel_jitter_d2_z_mps,ic_pos_jitter_d3_x_m,ic_pos_jitter_d3_y_m,ic_pos_jitter_d3_z_m,ic_yaw_jitter_d3_rad,ic_vel_jitter_d3_x_mps,ic_vel_jitter_d3_y_mps,ic_vel_jitter_d3_z_mps,ic_pos_jitter_d4_x_m,ic_pos_jitter_d4_y_m,ic_pos_jitter_d4_z_m,ic_yaw_jitter_d4_rad,ic_vel_jitter_d4_x_mps,ic_vel_jitter_d4_y_mps,ic_vel_jitter_d4_z_mps,ic_obstacle_jitter_x_m,ic_obstacle_jitter_y_m,ic_obstacle_jitter_z_m,ic_dynamic_jitter_x_m,ic_dynamic_jitter_y_m,ic_dynamic_jitter_z_m,ic_disable_dynamic_flag,ic_chase_mode
,,,,,,,,,,,,,,,,,,,,,0.1135441436824362,-0.1189719074776178,-0.17460241660098033,0.09132197274138865,-0.16819594277092575,-0.07551435277425145,-0.17980244938084275,-0.08109010656106849,0.23070979416269405,0.036853594784040655,-0.2355157347955692,0.0794548123743209,0.1132762713806143,-0.19273238265357817,0.28045216777847887,0.22681124638249878,0.027593600127237217,-0.07284831947614717,0.09878980364503265,0.1855972870889369,-0.003197494202844098,0.04814141333340205,-0.03588764621137108,-0.03660496021773424,-0.07576883251017852,0.0066014139951234285,-0.12131876626831956,0.06382178079808315,0.08862966812616413,-0.1512047188255438,0.0924858737677019,-0.03724332042654688,0.11068539951654105,0.15419406078934983,-0.020234184083909756,-0.30758974599887906,-0.11411497157165978,-0.25788875112172427,0.15633338951254006,-0.11818066003069899,0.19233250313832229,0.0,nearest
0.0,-0.0022885243260171028,0.0007174605270847678,0.0005780458450317383,1.501046895980835,0.0,0.0,0.0,1.0005776,0.0,0.0,0.00012890811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,-0.0022906930858439295,0.001028266386128962,0.0005786418914794922,1.5010052919387817,0.0,0.0,0.0,1.000578,0.0,0.0,0.00012733298,0.0,0.0,0.0,0.0,0.0,0.0,0.000375,0.0002,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,-0.0022918296083781577,0.0014003034448251128,0.0005791187286376953,1.5009428262710571,0.0,0.0,0.0,1.0005786,0.0,0.0,0.00012623107,-0.00012803078,0.00023984909,0.0,-0.030714178,0.057589088,0.0,0.00075,0.00039999993,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,-0.0022937034591390335,0.001796028227545321,0.0005795955657958984,1.5008596181869507,0.0,4.08657e-08,2.1795039e-08,1.0005791,9.807768e-06,5.230809e-06,0.0001246486,0.00020241737,2.1457672e-05,0.0,0.07927969,-0.052410748,-1.2316217e-05,0.001125,0.0005999998,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,-0.0022956231603703603,0.002202596515417099,0.0005800724029541016,1.5007555484771729,0.0,8.5397524e-08,9.122633e-09,1.0005796,1.0687638e-05,-3.0413773e-06,0.00012354908,7.43866e-05,0.00026154518,1.1920929e-06,-0.03072544,0.05758821,0.00028527447,0.0015,0.00079999946,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,-0.0022975696227880696,0.002615095814689994,0.0005806684494018555,1.5006314516067505,0.0,1.7446017e-07,-1.6206684e-08,1.0005801,2.1375034e-05,-6.079036e-06,0.00012233484,0.00040459633,4.3153763e-05,-2.4080276e-05,0.07926684,-0.05241106,-0.0060845534,0.001875,0.000999999,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,-0.002299532559865111,0.0030309774447232485,0.0005811452865600586,1.5004866123199463,0.0,2.7085164e-07,-1.104399e-07,1.0005807,2.3133958e-05,-2.2615972e-05,0.00012114632,0.00027656555,0.00028300285,7.224083e-05,-0.030735558,0.05757703,0.023127267,0.00225,0.0011999982,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,-0.0023015077112979276,0.0034491103142499924,0.0005816221237182617,1.5003210306167603,0.0,4.1543316e-07,-2.5174913e-07,1.0005811,3.469956e-05,-3.3914213e-05,0.00011958589,0.0006067753,6.4611435e-05,4.673004e-05,0.07925311,-0.052409466,-0.0061006187,0.002625,0.0013999972,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,-0.0023034910850887177,0.0038687430787831545,0.0005820989608764648,1.5001355409622192,0.0,5.710026e-07,-4.9636515e-07,1.0005816,3.733667e-05,-5.8707847e-05,0.000118476106,0.0004787445,0.00030446053,0.00014328957,-0.030756464,0.057564907,0.023135802,0.003,0.0015999958,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
