step,reward,mean_form_error_m,mean_z_error_m,min_dyn_distance_m,collision_flag,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,roll_rad,pitch_rad,yaw_rad,wx_rps,wy_rps,wz_rps,x_des_m,y_des_m,z_des_m,ic_pos_jitter_d0_x_m,ic_pos_jitter_d0_y_m,ic_pos_jitter_d0_z_m,ic_yaw_jitter_d0_rad,ic_vel_jitter_d0_x_mps,ic_vel_jitter_d0_y_mps,ic_vel_jitter_d0_z_mps,ic_pos_jitter_d1_x_m,ic_pos_jitter_d1_y_m,ic_pos_jitter_d1_z_m,ic_yaw_jitter_d1_rad,ic_vel_jitter_d1_x_mps,ic_vel_jitter_d1_y_mps,ic_vel_jitter_d1_z_mps,ic_pos_jitter_d2_x_m,ic_pos_jitter_d2_y_m,ic_pos_jitter_d2_z_m,ic_yaw_jitter_d2_rad,ic_vel_jitter_d2_x_mps,ic_vel_jitter_d2_y_mps,ic_vel_jitter_d2_z_mps,ic_pos_jitter_d3_x_m,ic_pos_jitter_d3_y_m,ic_pos_jitter_d3_z_m,ic_yaw_jitter_d3_rad,ic_vel_jitter_d3_x_mps,ic_vel_jitter_d3_y_mps,ic_vel_jitter_d3_z_mps,ic_pos_jitter_d4_x_m,ic_pos_jitter_d4_y_m,ic_pos_jitter_d4_z_m,ic_yaw_jitter_d4_rad,ic_vel_jitter_d4_x_mps,ic_vel_jitter_d4_y_mps,ic_vel_jitter_d4_z_mps,ic_obstacle_jitter_x_m,ic_obstacle_jitter_y_m,ic_obstacle_jitter_z_m,ic_dynamic_jitter_x_m,ic_dynamic_jitter_y_m,ic_dynamic_jitter_z_m,ic_disable_dynamic_flag,ic_chase_mode
,,,,,,,,,,,,,,,,,,,,,0.19527887155780838,-0.032197542121232214,0.13001191309105609,-0.23786217758232137,-0.07472543060307033,0.09420125893376036,-0.0505263398864127,0.11484289869898001,0.23275133660505937,0.022717072593023413,0.03783346877984134,0.08241475766865469,0.020034439037107832,-0.1548501297807345,-0.2824932245783693,-0.002034057287929991,0.09489023156221987,-0.023606576719808037,0.19759673353531276,0.19447711449622873,-0.10524753068946024,0.294685643595845,0.2213044081697964,-0.23334622943334124,-0.33966452365518524,-0.14743303437634034,-0.16299574946131898,-0.06680557344295557,0.25489603324683546,0.17259978771622808,-0.19764586092678432,0.31803583222428633,0.18193752381273243,-0.052072395967373286,0.04479758485619406,0.20864994940887371,-0.17813354061456677,-0.05074742418426592,-0.010109702222128925,0.07764759416990019,-0.005299524454014493,0.0,nearest
0.0,-0.002209504857768284,0.0004551147576421499,0.0001628398895263672,0.9108557105064392,0.0,0.0,0.0,1.0001627,0.0,0.0,3.6396978e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,-0.0022127286980948434,0.0008654830744490027,0.00016295909881591797,0.9108269810676575,0.0,0.0,0.0,1.0001628,0.0,0.0,3.573577e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000375,0.0002,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,-0.002214730020489914,0.0012853271327912807,0.00016307830810546875,0.9107841849327087,0.0,0.0,0.0,1.000163,0.0,0.0,3.552308e-05,-0.00012803078,0.00023984909,0.0,-0.030714178,0.057589088,0.0,0.00075,0.00039999993,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,-0.002217390012525767,0.0017077643424272537,0.0001633167266845703,0.9107275009155273,0.0,4.0866944e-08,2.1795703e-08,1.0001631,9.808066e-06,5.230969e-06,3.520357e-05,0.00020241737,2.1457672e-05,0.0,0.07927969,-0.052410748,-1.2316217e-05,0.001125,0.0005999998,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,-0.002220058041245193,0.0021311170421540737,0.0001634359359741211,0.910656750202179,0.0,8.540008e-08,9.123295e-09,1.0001633,1.0687953e-05,-3.0413778e-06,3.491132e-05,7.43866e-05,0.00026154518,1.1920929e-06,-0.03072544,0.05758821,0.00028527447,0.0015,0.00079999946,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,-0.0022227335873190902,0.002555054146796465,0.00016355514526367188,0.9105722904205322,0.0,1.7446462e-07,-1.6206187e-08,1.0001634,2.1375488e-05,-6.079076e-06,3.4243407e-05,0.00040459633,4.3153763e-05,-2.4080276e-05,0.07926684,-0.05241106,-0.0060845534,0.001875,0.000999999,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,-0.002225415135482126,0.002979242242872715,0.00016367435455322266,0.9104743599891663,0.0,2.7085818e-07,-1.1044118e-07,1.0001636,2.3134453e-05,-2.26164e-05,3.4030418e-05,0.00027656555,0.00028300285,7.224083e-05,-0.030735558,0.05757703,0.023127267,0.00225,0.0011999982,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,-0.0022281021728664204,0.0034036606084555387,0.00016379356384277344,0.9103626608848572,0.0,4.1544317e-07,-2.517536e-07,1.0001637,3.4700402e-05,-3.391498e-05,3.3712673e-05,0.0006067753,6.4611435e-05,4.673004e-05,0.07925311,-0.052409466,-0.0061006187,0.002625,0.0013999972,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,-0.0022307936620936746,0.0038282107561826706,0.00016391277313232422,0.9102376699447632,0.0,5.7101636e-07,-4.963748e-07,1.0001638,3.7337566e-05,-5.8709094e-05,3.3414937e-05,0.0004787445,0.00030446053,0.00014328957,-0.030756464,0.057564907,0.023135802,0.003,0.0015999958,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
