step,reward,mean_form_error_m,mean_z_error_m,min_dyn_distance_m,collision_flag,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,roll_rad,pitch_rad,yaw_rad,wx_rps,wy_rps,wz_rps,x_des_m,y_des_m,z_des_m,ic_pos_jitter_d0_x_m,ic_pos_jitter_d0_y_m,ic_pos_jitter_d0_z_m,ic_yaw_jitter_d0_rad,ic_vel_jitter_d0_x_mps,ic_vel_jitter_d0_y_mps,ic_vel_jitter_d0_z_mps,ic_pos_jitter_d1_x_m,ic_pos_jitter_d1_y_m,ic_pos_jitter_d1_z_m,ic_yaw_jitter_d1_rad,ic_vel_jitter_d1_x_mps,ic_vel_jitter_d1_y_mps,ic_vel_jitter_d1_z_mps,ic_pos_jitter_d2_x_m,ic_pos_jitter_d2_y_m,ic_pos_jitter_d2_z_m,ic_yaw_jitter_d2_rad,ic_vel_jitter_d2_x_mps,ic_vel_jitter_d2_y_mps,ic_vel_jitter_d2_z_mps,ic_pos_jitter_d3_x_m,ic_pos_jitter_d3_y_m,ic_pos_jitter_d3_z_m,ic_yaw_jitter_d3_rad,ic_vel_jitter_d3_x_mps,ic_vel_jitter_d3_y_mps,ic_vel_jitter_d3_z_mps,ic_pos_jitter_d4_x_m,ic_pos_jitter_d4_y_m,ic_pos_jitter_d4_z_m,ic_yaw_jitter_d4_rad,ic_vel_jitter_d4_x_mps,ic_vel_jitter_d4_y_mps,ic_vel_jitter_d4_z_mps,ic_obstacle_jitter_x_m,ic_obstacle_jitter_y_m,ic_obstacle_jitter_z_m,ic_dynamic_jitter_x_m,ic_dynamic_jitter_y_m,ic_dynamic_jitter_z_m,ic_disable_dynamic_flag,ic_chase_mode
,,,,,,,,,,,,,,,,,,,,,0.20443973490623718,-0.1598326971500514,-0.1583536385655671,0.04471786137390854,-0.11396748859060293,-0.10339438400258616,-0.13368845119554879,-0.2887288580000301,-0.03689059564998465,0.1950684462281012,-0.2657800463333295,0.1095475368149047,-0.07938373947893665,-0.18816764965696353,-0.07230248455497931,-0.2512691680116636,-0.15847618138347994,0.2814961597606114,0.11861184596291624,0.012420982931192842,-0.04886783913696946,-0.2248296274313541,-0.18261170522864556,-0.1552893300386684,-0.3126999016119024,-0.0989313661842489,0.15434769485170202,-0.09147203969818758,0.20787266401718735,-0.2951749194302264,-0.24768895417294046,-0.2239402588875887,0.08489826586212984,0.17915802327818814,-0.06586657845673094,-0.1700478769017625,-0.06723968910312789,0.3146006969655407,0.1156779627974418,0.16574873908386478,-0.2990828603476784,0.0,random
0.0,-0.0026906154693343955,0.0006047374336048961,0.00043022632598876953,1.4919860363006592,0.0,0.0,0.0,1.0004299,0.0,0.0,9.600416e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,-0.002692932490973459,0.0009528420050628483,0.0004305839538574219,1.4919557571411133,0.0,0.0,0.0,1.0004302,0.0,0.0,9.474728e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000375,0.0002,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,-0.0026941524634374343,0.0013458397006615996,0.000431060791015625,1.4919103384017944,0.0,0.0,0.0,1.0004306,0.0,0.0,9.393857e-05,-0.00012803078,0.00023984909,0.0,-0.030714178,0.057589088,0.0,0.00075,0.00039999993,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,-0.0026960751068437964,0.0017538268584758043,0.00043141841888427734,1.491849422454834,0.0,4.086636e-08,2.179539e-08,1.0004311,9.807926e-06,5.2308937e-06,9.302314e-05,0.00020241737,2.1457672e-05,0.0,0.07927969,-0.052410748,-1.2316217e-05,0.001125,0.0005999998,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,-0.0026980256654488134,0.0021682661026716232,0.0004317760467529297,1.4917733669281006,0.0,8.539883e-08,9.123475e-09,1.0004314,1.0687792e-05,-3.0412598e-06,9.1767004e-05,7.43866e-05,0.00026154518,1.1920929e-06,-0.03072544,0.05758821,0.00028527447,0.0015,0.00079999946,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,-0.0026999928993484907,0.002586172893643379,0.00043213367462158203,1.4916820526123047,0.0,1.7446256e-07,-1.6205476e-08,1.0004318,2.1375294e-05,-6.0789484e-06,9.095746e-05,0.00040459633,4.3153763e-05,-2.4080276e-05,0.07926684,-0.05241106,-0.0060845534,0.001875,0.000999999,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,-0.0027019714278018916,0.0030060179997235537,0.0004324913024902344,1.4915754795074463,0.0,2.7085517e-07,-1.10438776e-07,1.0004321,2.313423e-05,-2.2615992e-05,9.004186e-05,0.00027656555,0.00028300285,7.224083e-05,-0.030735558,0.05757703,0.023127267,0.00225,0.0011999982,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,-0.0027039576821569432,0.0034271616023033857,0.0004328489303588867,1.4914532899856567,0.0,4.154386e-07,-2.5174884e-07,1.0004325,3.4700017e-05,-3.391442e-05,8.915322e-05,0.0006067753,6.4611435e-05,4.673004e-05,0.07925311,-0.052409466,-0.0061006187,0.002625,0.0013999972,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,-0.0027059505538295525,0.0038491555023938417,0.00043320655822753906,1.4913158416748047,0.0,5.7101e-07,-4.963662e-07,1.0004328,3.7337144e-05,-5.8708178e-05,8.825365e-05,0.0004787445,0.00030446053,0.00014328957,-0.030756464,0.057564907,0.023135802,0.003,0.0015999958,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
