step,reward,mean_form_error_m,mean_z_error_m,min_dyn_distance_m,collision_flag,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,roll_rad,pitch_rad,yaw_rad,wx_rps,wy_rps,wz_rps,x_des_m,y_des_m,z_des_m,ic_pos_jitter_d0_x_m,ic_pos_jitter_d0_y_m,ic_pos_jitter_d0_z_m,ic_yaw_jitter_d0_rad,ic_vel_jitter_d0_x_mps,ic_vel_jitter_d0_y_mps,ic_vel_jitter_d0_z_mps,ic_pos_jitter_d1_x_m,ic_pos_jitter_d1_y_m,ic_pos_jitter_d1_z_m,ic_yaw_jitter_d1_rad,ic_vel_jitter_d1_x_mps,ic_vel_jitter_d1_y_mps,ic_vel_jitter_d1_z_mps,ic_pos_jitter_d2_x_m,ic_pos_jitter_d2_y_m,ic_pos_jitter_d2_z_m,ic_yaw_jitter_d2_rad,ic_vel_jitter_d2_x_mps,ic_vel_jitter_d2_y_mps,ic_vel_jitter_d2_z_mps,ic_pos_jitter_d3_x_m,ic_pos_jitter_d3_y_m,ic_pos_jitter_d3_z_m,ic_yaw_jitter_d3_rad,ic_vel_jitter_d3_x_mps,ic_vel_jitter_d3_y_mps,ic_vel_jitter_d3_z_mps,ic_pos_jitter_d4_x_m,ic_pos_jitter_d4_y_m,ic_pos_jitter_d4_z_m,ic_yaw_jitter_d4_rad,ic_vel_jitter_d4_x_mps,ic_vel_jitter_d4_y_mps,ic_vel_jitter_d4_z_mps,ic_obstacle_jitter_x_m,ic_obstacle_jitter_y_m,ic_obstacle_jitter_z_m,ic_dynamic_jitter_x_m,ic_dynamic_jitter_y_m,ic_dynamic_jitter_z_m,ic_disable_dynamic_flag,ic_chase_mode
,,,,,,,,,,,,,,,,,,,,,-0.1161645877716884,-0.17478920529262768,0.1840037811030455,-0.2084810212429547,0.11110536332420268,0.03568479991388945,-0.19723161199917724,-0.05258801738894975,0.21917426723268169,-0.025160717308476133,0.237328410086582,-0.01765445721384684,-0.05586509210703633,-0.190932503576934,0.14127298404004296,-0.21599748773644153,-0.04495441106333253,-0.24574232694151732,-0.03367323876322592,-0.06534266993048243,0.07202229551278577,-0.09836553583987312,-0.06826724616762081,0.23937044789582945,0.1335350229900455,0.04002431749430091,0.18820713763154417,-0.04261171622154061,0.10548075327314677,0.0043986891674747675,0.2177964399821823,0.32853598438875675,0.040629391063004006,-0.012599661922693933,0.030162954067823516,-0.16435401475991382,0.004946775089537003,0.335381576461116,0.20485171146794368,-0.10509650560838635,-0.3236678305837637,0.0,nearest
0.0,-0.002722036980482494,0.0007636205991730094,0.0006344318389892578,1.411914587020874,0.0,0.0,0.0,1.0006338,0.0,0.0,0.00014141458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,-0.002724151605913858,0.0010610211174935102,0.0006350278854370117,1.411881446838379,0.0,0.0,0.0,1.0006344,0.0,0.0,0.00013992465,0.0,0.0,0.0,0.0,0.0,0.0,0.000375,0.0002,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,-0.0027252540682902926,0.001424601417966187,0.0006356239318847656,1.4118314981460571,0.0,0.0,0.0,1.000635,0.0,0.0,0.0001384348,-0.00012803078,0.00023984909,0.0,-0.030714178,0.057589088,0.0,0.00075,0.00039999993,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,-0.002727106542120214,0.001815051189623773,0.0006361007690429688,1.4117653369903564,0.0,4.0865796e-08,2.1795088e-08,1.0006356,9.807791e-06,5.2308214e-06,0.00013694343,0.00020241737,2.1457672e-05,0.0,0.07927969,-0.052410748,-1.2316217e-05,0.001125,0.0005999998,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,-0.002729012490727246,0.0022181817330420017,0.0006366968154907227,1.4116824865341187,0.0,8.539767e-08,9.12306e-09,1.0006361,1.0687651e-05,-3.041287e-06,0.00013545458,7.43866e-05,0.00026154518,1.1920929e-06,-0.03072544,0.05758821,0.00028527447,0.0015,0.00079999946,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,-0.00273094892930194,0.0026282488834112883,0.0006372928619384766,1.4115831851959229,0.0,1.7446048e-07,-1.6205911e-08,1.0006367,2.1375072e-05,-6.078953e-06,0.00013433174,0.00040459633,4.3153763e-05,-2.4080276e-05,0.07926684,-0.05241106,-0.0060845534,0.001875,0.000999999,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,-0.0027329039642804676,0.0030423421412706375,0.0006377696990966797,1.4114676713943481,0.0,2.7085207e-07,-1.1043813e-07,1.0006373,2.313398e-05,-2.2615732e-05,0.00013275383,0.00027656555,0.00028300285,7.224083e-05,-0.030735558,0.05757703,0.023127267,0.00225,0.0011999982,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,-0.002734873670424532,0.003459131345152855,0.0006383657455444336,1.4113355875015259,0.0,4.1543376e-07,-2.5174646e-07,1.0006378,3.469961e-05,-3.3914002e-05,0.00013128482,0.0006067753,6.4611435e-05,4.673004e-05,0.07925311,-0.052409466,-0.0061006187,0.002625,0.0013999972,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,-0.0027368526195545207,0.0038776863366365433,0.0006388425827026367,1.4111874103546143,0.0,5.710034e-07,-4.9636157e-07,1.0006384,3.733672e-05,-5.870762e-05,0.0001301536,0.0004787445,0.00030446053,0.00014328957,-0.030756464,0.057564907,0.023135802,0.003,0.0015999958,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,-0.0027388402527352813,0.004297562409192324,0.0006394386291503906,1.4110230207443237,0.0,7.784161e-07,-8.224327e-07,1.0006388,4.977904e-05,-7.825707e-05,0.00012858055,0.0008087158,8.606911e-05,0.00011777878,0.079239376,-0.052407872,-0.006116672,0.003375,0.0017999939,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,-0.002740834670333607,0.004718349315226078,0.0006399154663085938,1.4108421802520752,0.0,1.0004693e-06,-1.2861742e-06,1.0006394,5.3292762e-05,-0.00011129797,0.0001274712,0.00068068504,0.0003259182,0.00021409988,-0.030777361,0.05755279,0.023144327,0.00375,0.0019999917,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,-0.0027428356996128055,0.005139885935932398,0.0006403923034667969,1.4106451272964478,0.0,1.278012e-06,-1.8657126e-06,1.0006399,6.6610235e-05,-0.00013908923,0.00012589389,0.0010106564,0.00010752678,0.0001885891,0.07922566,-0.052406278,-0.006132712,0.004125,0.0021999888,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,-0.002744841686488509,0.005562008824199438,0.0006409883499145508,1.41043221950531,0.0,1.573841e-06,-2.617246e-06,1.0006404,7.0999e-05,-0.000180368,0.00012478301,0.00088238716,0.00034737587,0.00028514862,-0.030798247,0.057540674,0.02315284,0.0045,0.0023999857,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,-0.0027468533474082524,0.005984602961689234,0.0006414651870727539,1.410202980041504,0.0,1.9288002e-06,-3.5188793e-06,1.000641,8.519017e-05,-0.000216392,0.00012357484,0.0012123585,0.00012874603,0.00025963783,0.07921194,-0.052404687,-0.0061487397,0.004875,0.0025999816,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,-0.002748868403161396,0.00640758965164423,0.000641942024230957,1.409957766532898,0.0,2.3056848e-06,-4.6267905e-06,1.0006415,9.045234e-05,-0.0002658987,0.00012200683,0.0010840893,0.00036859512,0.00035619736,-0.030819124,0.05752856,0.023161342,0.00525,0.002799977,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,-0.0027508894395439723,0.006830934435129166,0.0006424188613891602,1.4096964597702026,0.0,2.745333e-06,-5.919065e-06,1.000642,0.00010551557,-0.00031014593,0.00012090682,0.0014138222,0.0001502037,0.00033044815,0.079198234,-0.052403096,-0.0061647547,0.005625,0.0029999719,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,-0.002752914167218114,0.007254567928612232,0.0006430149078369141,1.4094194173812866,0.0,3.21054e-06,-7.451866e-06,1.0006424,0.000111649664,-0.00036787216,0.00011967883,0.001285553,0.00038981438,0.00042700768,-0.030839989,0.057516444,0.023169836,0.006,0.003199966,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,-0.002754943025105604,0.007678478956222534,0.0006434917449951172,1.4091261625289917,0.0,3.742137e-06,-9.203253e-06,1.000643,0.0001275833,-0.00042033303,0.000118499855,0.0016152859,0.00017142296,0.00040125847,0.07918454,-0.052401505,-0.0061807567,0.006375,0.003399959,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,-0.002756976054278493,0.00810262095183134,0.0006439685821533203,1.408816933631897,0.0,4.302919e-06,-1.1229372e-05,1.0006435,0.00013458767,-0.00048626837,0.00011691995,0.0014867783,0.00041103363,0.000497818,-0.030860843,0.05750433,0.023178317,0.00675,0.0035999515,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,-0.002759012822072692,0.008527006953954697,0.0006444454193115234,1.4084919691085815,0.0,4.9337114e-06,-1.3508263e-05,1.000644,0.0001513902,-0.00054693373,0.00011582444,0.0018167496,0.00019264221,0.0004720688,0.079170845,-0.052399915,-0.0061967466,0.007125,0.0037999428,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,-0.002761053806542624,0.008951596915721893,0.0006449222564697266,1.4081512689590454,0.0,5.5973087e-06,-1.6096054e-05,1.0006444,0.00015926335,-0.00062107004,0.00011459035,0.0016880035,0.00043225288,0.0005686283,-0.030881688,0.05749222,0.023186788,0.0075,0.003999933,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,-0.0027630981370966767,0.009376393631100655,0.0006453990936279297,1.4077948331832886,0.0,6.33453e-06,-1.8970764e-05,1.0006449,0.00017693314,-0.0006899303,0.00011341452,0.0020177364,0.00021362305,0.0005428791,0.07915716,-0.052398328,-0.006212724,0.007875,0.004199923,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,-0.002765146505099256,0.009801367297768593,0.000645756721496582,1.4074225425720215,0.0,7.1081695e-06,-2.2188504e-05,1.0006454,0.00018567346,-0.00077225757,0.000112196765,0.0018892288,0.00045323372,0.00063943863,-0.030902522,0.057480104,0.023195248,0.00825,0.004399911,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,-0.0027671994329764864,0.010226580314338207,0.0006462335586547852,1.4070343971252441,0.0,7.95904e-06,-2.5727268e-05,1.0006458,0.00020420896,-0.00084930344,0.000111017944,0.0022187233,0.00023460388,0.0006136894,0.07914348,-0.05239674,-0.0062286886,0.008625,0.0045998986,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,-0.0027677664702925554,0.010651926510035992,0.0006467103958129883,1.4066306352615356,0.0,8.849936e-06,-2.9643155e-05,1.0006462,0.00021381496,-0.00093981315,0.000110166315,0.0020902157,0.00047421455,0.00071024895,-0.030923344,0.057467997,0.023203699,0.009,0.0047998847,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,-0.0027706266290493664,0.011077474802732468,0.0006471872329711914,1.4062113761901855,0.0,9.821663e-06,-3.3914137e-05,1.0006467,0.00023321457,-0.0010250352,0.0001089024,0.0018246174,0.00025558472,0.00068449974,-0.063699014,-0.052496612,-0.0061769066,0.009375,0.00499987,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0,-0.0027712006163565094,0.011503156274557114,0.0006476640701293945,1.4057765007019043,0.0,1.0836945e-05,-3.8494934e-05,1.0006472,0.00024366753,-0.0010993915,0.00010775192,0.002017498,0.0004951954,0.00078105927,0.046233457,0.05752559,0.023158185,0.00975,0.0051998533,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,-0.002774066530429993,0.011928984895348549,0.0006480216979980469,1.405326247215271,0.0,1.1936623e-05,-4.3418288e-05,1.0006477,0.0002639229,-0.0011816047,0.00010653149,0.0017518997,0.00027680397,0.00075531006,-0.06369752,-0.05249727,-0.0061755446,0.010125,0.0053998358,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,-0.002774646636930993,0.012354915961623192,0.00064849853515625,1.4048601388931274,0.0,1.3083421e-05,-4.863892e-05,1.000648,0.0002752314,-0.001252953,0.00010537021,0.0019445419,0.0005161762,0.0008518696,0.046227783,0.057534847,0.023149237,0.0105,0.0055998173,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
