step,reward,mean_form_error_m,mean_z_error_m,min_dyn_distance_m,collision_flag,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,roll_rad,pitch_rad,yaw_rad,wx_rps,wy_rps,wz_rps,x_des_m,y_des_m,z_des_m,ic_pos_jitter_d0_x_m,ic_pos_jitter_d0_y_m,ic_pos_jitter_d0_z_m,ic_yaw_jitter_d0_rad,ic_vel_jitter_d0_x_mps,ic_vel_jitter_d0_y_mps,ic_vel_jitter_d0_z_mps,ic_pos_jitter_d1_x_m,ic_pos_jitter_d1_y_m,ic_pos_jitter_d1_z_m,ic_yaw_jitter_d1_rad,ic_vel_jitter_d1_x_mps,ic_vel_jitter_d1_y_mps,ic_vel_jitter_d1_z_mps,ic_pos_jitter_d2_x_m,ic_pos_jitter_d2_y_m,ic_pos_jitter_d2_z_m,ic_yaw_jitter_d2_rad,ic_vel_jitter_d2_x_mps,ic_vel_jitter_d2_y_mps,ic_vel_jitter_d2_z_mps,ic_pos_jitter_d3_x_m,ic_pos_jitter_d3_y_m,ic_pos_jitter_d3_z_m,ic_yaw_jitter_d3_rad,ic_vel_jitter_d3_x_mps,ic_vel_jitter_d3_y_mps,ic_vel_jitter_d3_z_mps,ic_pos_jitter_d4_x_m,ic_pos_jitter_d4_y_m,ic_pos_jitter_d4_z_m,ic_yaw_jitter_d4_rad,ic_vel_jitter_d4_x_mps,ic_vel_jitter_d4_y_mps,ic_vel_jitter_d4_z_mps,ic_obstacle_jitter_x_m,ic_obstacle_jitter_y_m,ic_obstacle_jitter_z_m,ic_dynamic_jitter_x_m,ic_dynamic_jitter_y_m,ic_dynamic_jitter_z_m,ic_disable_dynamic_flag,ic_chase_mode
,,,,,,,,,,,,,,,,,,,,,0.10255291825223384,-0.16965054397042387,-0.16055609070345508,-0.3782402797058964,0.01428538727172285,0.08731780185502636,-0.1673402680181491,-0.08216501463928236,0.1352067440631876,-0.2927853284980014,-0.27829421870246646,-0.1295217152657925,0.08839839505306363,-0.08633516397165125,0.23960629084295165,0.25250711473614657,-0.17574284430973408,0.1323696338390301,0.17605961336811515,-0.061030565023471345,0.01838879320108644,0.16532683829121303,0.22615659129925952,-0.2561609714489924,0.15554674073205732,0.07079399236422762,-0.11513431311073355,0.16659622439462657,0.06362072505465799,0.01859888044031832,-0.21085307819606053,-0.024887582578901335,-0.015093677650949239,-0.16062830565645383,-0.05519087226368988,0.11511153287206188,0.30495598137873325,0.1341323502262678,-0.23334002668074297,0.08332164933646113,-0.2962351137863281,0.0,nearest
0.0,-0.0023146000711383214,0.0006861615111120045,0.0005387067794799805,1.0466481447219849,0.0,0.0,0.0,1.0005382,0.0,0.0,0.000120165816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,-0.002317321623556332,0.001006590435281396,0.0005391836166381836,1.0466089248657227,0.0,0.0,0.0,1.0005387,0.0,0.0,0.00011860481,0.0,0.0,0.0,0.0,0.0,0.0,0.000375,0.0002,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,-0.002319089021428137,0.0013844510540366173,0.0005396604537963867,1.0465500354766846,0.0,0.0,0.0,1.0005392,0.0,0.0,0.00011749957,-0.00012803078,0.00023984909,0.0,-0.030714178,0.057589088,0.0,0.00075,0.00039999993,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,-0.002321619711759059,0.0017836857587099075,0.0005401372909545898,1.0464718341827393,0.0,4.0866066e-08,2.1795234e-08,1.0005397,9.807856e-06,5.2308565e-06,0.00011628583,0.00020241737,2.1457672e-05,0.0,0.07927969,-0.052410748,-1.2316217e-05,0.001125,0.0005999998,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,-0.0023242078227904586,0.0021925352048128843,0.000540614128112793,1.0463740825653076,0.0,8.539825e-08,9.123099e-09,1.0005401,1.0687723e-05,-3.0413125e-06,0.000115099734,7.43866e-05,0.00026154518,1.1920929e-06,-0.03072544,0.05758821,0.00028527447,0.0015,0.00079999946,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,-0.002326828512865314,0.0026065935380756855,0.0005410909652709961,1.0462571382522583,0.0,1.7446126e-07,-1.6205954e-08,1.0005406,2.1375125e-05,-6.0789725e-06,0.000113905815,0.00040459633,4.3153763e-05,-2.4080276e-05,0.07926684,-0.05241106,-0.0060845534,0.001875,0.000999999,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,-0.002329470481253884,0.0030236386228352785,0.0005415678024291992,1.0461208820343018,0.0,2.7085315e-07,-1.1043889e-07,1.0005411,2.313405e-05,-2.2615906e-05,0.00011271253,0.00027656555,0.00028300285,7.224083e-05,-0.030735558,0.05757703,0.023127267,0.00225,0.0011999982,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,-0.0023321275478728246,0.003442657645791769,0.0005420446395874023,1.0459654331207275,0.0,4.1543544e-07,-2.5174828e-07,1.0005416,3.4699755e-05,-3.391425e-05,0.00011152115,0.0006067753,6.4611435e-05,4.673004e-05,0.07925311,-0.052409466,-0.0061006187,0.002625,0.0013999972,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,-0.0023347951710422426,0.003862969111651182,0.0005424022674560547,1.0457910299301147,0.0,5.7100567e-07,-4.9636424e-07,1.000542,3.733686e-05,-5.870783e-05,0.00011032473,0.0004787445,0.00030446053,0.00014328957,-0.030756464,0.057564907,0.023135802,0.003,0.0015999958,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
