step,reward,mean_form_error_m,mean_z_error_m,min_dyn_distance_m,collision_flag,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,roll_rad,pitch_rad,yaw_rad,wx_rps,wy_rps,wz_rps,x_des_m,y_des_m,z_des_m,ic_pos_jitter_d0_x_m,ic_pos_jitter_d0_y_m,ic_pos_jitter_d0_z_m,ic_yaw_jitter_d0_rad,ic_vel_jitter_d0_x_mps,ic_vel_jitter_d0_y_mps,ic_vel_jitter_d0_z_mps,ic_pos_jitter_d1_x_m,ic_pos_jitter_d1_y_m,ic_pos_jitter_d1_z_m,ic_yaw_jitter_d1_rad,ic_vel_jitter_d1_x_mps,ic_vel_jitter_d1_y_mps,ic_vel_jitter_d1_z_mps,ic_pos_jitter_d2_x_m,ic_pos_jitter_d2_y_m,ic_pos_jitter_d2_z_m,ic_yaw_jitter_d2_rad,ic_vel_jitter_d2_x_mps,ic_vel_jitter_d2_y_mps,ic_vel_jitter_d2_z_mps,ic_pos_jitter_d3_x_m,ic_pos_jitter_d3_y_m,ic_pos_jitter_d3_z_m,ic_yaw_jitter_d3_rad,ic_vel_jitter_d3_x_mps,ic_vel_jitter_d3_y_mps,ic_vel_jitter_d3_z_mps,ic_pos_jitter_d4_x_m,ic_pos_jitter_d4_y_m,ic_pos_jitter_d4_z_m,ic_yaw_jitter_d4_rad,ic_vel_jitter_d4_x_mps,ic_vel_jitter_d4_y_mps,ic_vel_jitter_d4_z_mps,ic_obstacle_jitter_x_m,ic_obstacle_jitter_y_m,ic_obstacle_jitter_z_m,ic_dynamic_jitter_x_m,ic_dynamic_jitter_y_m,ic_dynamic_jitter_z_m,ic_disable_dynamic_flag,ic_chase_mode
,,,,,,,,,,,,,,,,,,,,,0.15447411155361335,-0.1608727805494075,-0.029686892962561662,0.21895127582364715,0.17229978382598982,0.07707300483337065,-0.18205089329504745,0.19159647278389574,-0.024147850376406876,0.20891836655924395,0.32270656642626916,0.1010512501418459,-0.08396168411576564,0.10486370722718719,0.2586109517351804,-0.0014620059764718918,-0.20785283688547782,0.28770113025698385,0.077920004274733,-0.05086058831884879,-0.14898825043395847,-0.08016337907118562,-0.019769232051912777,-0.07909477448951821,-0.05022387323116562,-0.025371706628566193,0.11551577348788061,-0.02309661184091527,-0.17060858412284127,-0.0184505602780643,0.08569342807366787,0.3008959107261453,0.1850826885977198,0.024911032328947813,-0.026410350245497483,0.37089584552271704,0.3423790652370141,-0.35178731209896086,0.0028189517271596243,-0.17720159326984508,-0.087407778965228,0.0,random
0.0,-0.002082184450572618,0.0007232356583699584,0.0005851984024047852,1.3260222673416138,0.0,0.0,0.0,1.0005847,0.0,0.0,0.00013054184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,-0.0020843467550344377,0.0010323083261027932,0.0005857944488525391,1.32599675655365,0.0,0.0,0.0,1.0005852,0.0,0.0,0.00012896534,0.0,0.0,0.0,0.0,0.0,0.0,0.000375,0.0002,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,-0.002085479001737441,0.001403276575729251,0.0005862712860107422,1.3259583711624146,0.0,0.0,0.0,1.0005858,0.0,0.0,0.00012786376,-0.00012803078,0.00023984909,0.0,-0.030714178,0.057589088,0.0,0.00075,0.00039999993,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,-0.0020873513536976596,0.0017983881989493966,0.0005868673324584961,1.3259080648422241,0.0,4.08657e-08,2.1795039e-08,1.0005863,9.807768e-06,5.2308096e-06,0.00012628121,0.00020241737,2.1457672e-05,0.0,0.07927969,-0.052410748,-1.2316217e-05,0.001125,0.0005999998,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,-0.002089269282692203,0.0022045227233320475,0.0005873441696166992,1.3258447647094727,0.0,8.5397524e-08,9.122633e-09,1.0005869,1.0687638e-05,-3.0413773e-06,0.0001251817,7.43866e-05,0.00026154518,1.1920929e-06,-0.03072544,0.05758821,0.00028527447,0.0015,0.00079999946,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,-0.0020912144352240834,0.0026166934985667467,0.0005878210067749023,1.3257691860198975,0.0,1.7445977e-07,-1.620657e-08,1.0005873,2.1374937e-05,-6.079009e-06,0.00012359953,0.00040459633,4.3153763e-05,-2.4080276e-05,0.07926684,-0.05241106,-0.0060845534,0.001875,0.000999999,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,-0.00209317652856098,0.0030323569662868977,0.0005882978439331055,1.3256810903549194,0.0,2.7085088e-07,-1.1043982e-07,1.0005878,2.3133865e-05,-2.261598e-05,0.0001224974,0.00027656555,0.00028300285,7.224083e-05,-0.030735558,0.05757703,0.023127267,0.00225,0.0011999982,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,-0.0020951515561114325,0.0034503440838307142,0.0005888938903808594,1.3255807161331177,0.0,4.154324e-07,-2.5174947e-07,1.0005883,3.4699566e-05,-3.391432e-05,0.00012128461,0.0006067753,6.4611435e-05,4.673004e-05,0.07925311,-0.052409466,-0.0061006187,0.002625,0.0013999972,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,-0.002097134596585056,0.00386984390206635,0.0005893707275390625,1.325467824935913,0.0,5.7100186e-07,-4.963657e-07,1.0005889,3.733667e-05,-5.87079e-05,0.00012009322,0.0004787445,0.00030446053,0.00014328957,-0.030756464,0.057564907,0.023135802,0.003,0.0015999958,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
