step,reward,mean_form_error_m,mean_z_error_m,min_dyn_distance_m,collision_flag,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,roll_rad,pitch_rad,yaw_rad,wx_rps,wy_rps,wz_rps,x_des_m,y_des_m,z_des_m,ic_pos_jitter_d0_x_m,ic_pos_jitter_d0_y_m,ic_pos_jitter_d0_z_m,ic_yaw_jitter_d0_rad,ic_vel_jitter_d0_x_mps,ic_vel_jitter_d0_y_mps,ic_vel_jitter_d0_z_mps,ic_pos_jitter_d1_x_m,ic_pos_jitter_d1_y_m,ic_pos_jitter_d1_z_m,ic_yaw_jitter_d1_rad,ic_vel_jitter_d1_x_mps,ic_vel_jitter_d1_y_mps,ic_vel_jitter_d1_z_mps,ic_pos_jitter_d2_x_m,ic_pos_jitter_d2_y_m,ic_pos_jitter_d2_z_m,ic_yaw_jitter_d2_rad,ic_vel_jitter_d2_x_mps,ic_vel_jitter_d2_y_mps,ic_vel_jitter_d2_z_mps,ic_pos_jitter_d3_x_m,ic_pos_jitter_d3_y_m,ic_pos_jitter_d3_z_m,ic_yaw_jitter_d3_rad,ic_vel_jitter_d3_x_mps,ic_vel_jitter_d3_y_mps,ic_vel_jitter_d3_z_mps,ic_pos_jitter_d4_x_m,ic_pos_jitter_d4_y_m,ic_pos_jitter_d4_z_m,ic_yaw_jitter_d4_rad,ic_vel_jitter_d4_x_mps,ic_vel_jitter_d4_y_mps,ic_vel_jitter_d4_z_mps,ic_obstacle_jitter_x_m,ic_obstacle_jitter_y_m,ic_obstacle_jitter_z_m,ic_dynamic_jitter_x_m,ic_dynamic_jitter_y_m,ic_dynamic_jitter_z_m,ic_disable_dynamic_flag,ic_chase_mode
,,,,,,,,,,,,,,,,,,,,,0.05419934603810317,0.18329601012242586,0.04424739145435774,-0.044566306212178664,0.05585681536732334,0.00011399848273355162,0.14114392148307425,0.09100555738410882,-0.1438668094889525,0.15843300655171882,0.06064612530663488,0.11480565018944289,0.07596793087052356,0.16902408962854198,0.14428966604136156,-0.005000121151651493,-0.02465886052982058,-0.3099092166067709,0.02697952302317358,-0.15840464315227024,0.10509201087277853,-0.09933601431027164,-0.15609138033352202,-0.05142315356051233,-0.0033214092249762572,0.16336399352340464,0.002395675294645988,-0.003960277808104928,-0.2459868374561388,0.010615584231833453,-0.14272485081954903,-0.31125114101680273,-0.16340732331591012,0.08838657921053167,-0.08886855966568291,-0.15754790713380393,-0.15120331402273815,0.263473821223177,-0.014809314414773844,-0.14210130387760572,0.37014715347234317,0.0,random
0.0,-0.0026043862996388955,0.0006223601521924138,0.0004546642303466797,1.234183669090271,0.0,0.0,0.0,0.99954575,0.0,0.0,-0.000101312704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,-0.002606679272603555,0.0009641599026508629,0.0004550814628601074,1.2341582775115967,0.0,0.0,0.0,0.99954534,0.0,0.0,-0.0001002598,0.0,0.0,0.0,0.0,0.0,0.0,0.000375,0.0002,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,-0.0026078867725341077,0.0013538647908717394,0.00045549869537353516,1.23412024974823,0.0,0.0,0.0,0.9995449,0.0,0.0,-9.921924e-05,-0.00012803078,0.00023984909,0.0,-0.030714178,0.057589088,0.0,0.00075,0.00039999993,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,-0.0026098032739894283,0.0017600130522623658,0.0004559159278869629,1.2340697050094604,0.0,4.086828e-08,2.1796414e-08,0.9995445,9.8083865e-06,5.2311393e-06,-9.81773e-05,0.00020241737,2.1457672e-05,0.0,0.07927969,-0.052410748,-1.2316217e-05,0.001125,0.0005999998,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,-0.002611750052080697,0.002173277083784342,0.00045627355575561523,1.234006643295288,0.0,8.540287e-08,9.123614e-09,0.9995441,1.0688301e-05,-3.041472e-06,-9.71335e-05,7.43866e-05,0.00026154518,1.1920929e-06,-0.03072544,0.05758821,0.00028527447,0.0015,0.00079999946,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,-0.0026137152916699967,0.002590389456599951,0.00045669078826904297,1.2339309453964233,0.0,1.7447069e-07,-1.6206782e-08,0.9995437,2.1376276e-05,-6.079295e-06,-9.609147e-05,0.00040459633,4.3153763e-05,-2.4080276e-05,0.07926684,-0.05241106,-0.0060845534,0.001875,0.000999999,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,-0.0026156919069756446,0.0030096492264419794,0.0004570484161376953,1.2338427305221558,0.0,2.708677e-07,-1.1044445e-07,0.9995433,2.3135286e-05,-2.261704e-05,-9.5234194e-05,0.00027656555,0.00028300285,7.224083e-05,-0.030735558,0.05757703,0.023127267,0.00225,0.0011999982,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,-0.002617677810257374,0.0034303576685488224,0.00045746564865112305,1.2337418794631958,0.0,4.154578e-07,-2.5176112e-07,0.99954295,3.4701625e-05,-3.3916003e-05,-9.414753e-05,0.0006067753,6.4611435e-05,4.673004e-05,0.07925311,-0.052409466,-0.0061006187,0.002625,0.0013999972,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,-0.0026196701820203096,0.0038520037196576595,0.0004578232765197754,1.233628749847412,0.0,5.7103637e-07,-4.963894e-07,0.99954253,3.7338858e-05,-5.8710793e-05,-9.330327e-05,0.0004787445,0.00030446053,0.00014328957,-0.030756464,0.057564907,0.023135802,0.003,0.0015999958,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
