step,reward,mean_form_error,mean_z_error,min_dyn_distance,collision
321,-0.6198189991777995,0.5888904747593856,0.004387497901916504,0.7005432844161987,0.0
322,-0.6223575290075274,0.5899673667373605,0.004394888877868652,0.7001741528511047,0.0
323,-0.6220436928436408,0.5910451969160073,0.004402279853820801,0.6998041272163391,0.0
324,-0.6245841403082533,0.592123963175801,0.0044095516204833984,0.6994332075119019,0.0
325,-0.624272043711376,0.5932036612093228,0.004416942596435547,0.6990614533424377,0.0
326,-0.626814503548675,0.5942842789754732,0.004424333572387695,0.6986888647079468,0.0
327,-0.626504049585164,0.5953658094673661,0.004431605339050293,0.6983153223991394,0.0
328,-0.6278852702712829,0.5964482534925555,0.004438996315002441,0.69794100522995,0.0
329,-0.628907986228291,0.5975315940817331,0.00444638729095459,0.6975658535957336,0.0
330,-0.6301110509280008,0.5986158343853205,0.0044536590576171875,0.6971896886825562,0.0
331,-0.6311356714885242,0.5997009652778125,0.004461050033569336,0.6968128681182861,0.0
332,-0.6323403709985207,0.6007869790190519,0.004468321800231934,0.6964350342750549,0.0
333,-0.6333668630118316,0.6018738665304388,0.004475712776184082,0.6960564851760864,0.0
334,-0.6345732295139492,0.6029616260966173,0.0044831037521362305,0.6956770420074463,0.0
335,-0.6356015099352802,0.6040502459504054,0.004490375518798828,0.6952967047691345,0.0
336,-0.6368094612720361,0.6051397272072554,0.0044977664947509766,0.6949157118797302,0.0
337,-0.6378395881966599,0.6062300786838778,0.004505038261413574,0.6945335865020752,0.0
338,-0.6390490950818924,0.6073212536509085,0.004512429237365723,0.6941509246826172,0.0
339,-0.6400809955492639,0.608413266024994,0.00451970100402832,0.6937671899795532,0.0
340,-0.6412920367735444,0.6095061120008415,0.004527091979980469,0.6933827996253967,0.0
341,-0.6423257162777588,0.6105997892298035,0.004534363746643066,0.6929974555969238,0.0
342,-0.6435382639149763,0.611694278730735,0.004541754722595215,0.6926113963127136,0.0
343,-0.644573690469396,0.6127895883873764,0.0045490264892578125,0.692224383354187,0.0
344,-0.645787727645895,0.613885704353472,0.004556417465209961,0.6918367147445679,0.0
345,-0.6462346336750852,0.6149826244241192,0.004563689231872559,0.6914480924606323,0.0
346,-0.648083427065181,0.6160803338762758,0.004570960998535156,0.6910586953163147,0.0
347,-0.6485558493238932,0.617178843521615,0.004578351974487305,0.6906684637069702,0.0
348,-0.6503552904468581,0.6182781308499745,0.004585623741149902,0.6902774572372437,0.0
349,-0.6508293686336917,0.6193781974453092,0.004593014717102051,0.6898857355117798,0.0
350,-0.6528603024461762,0.6204790361743351,0.0046002864837646484,0.6894930601119995,0.0
351,-0.6529545839195519,0.6215806426716765,0.004607558250427246,0.6890995502471924,0.0
352,-0.6551322133228435,0.6226830126032776,0.0046149492263793945,0.6887053847312927,0.0
353,-0.6552281792110195,0.6237861338033441,0.004622220993041992,0.6883103847503662,0.0
354,-0.6574070576408878,0.6248900071271811,0.00462949275970459,0.6879144906997681,0.0
355,-0.6575046934586196,0.6259946274271413,0.0046367645263671875,0.6875178813934326,0.0
356,-0.6595301518437112,0.6270999802074869,0.004644155502319336,0.6871204376220703,0.0
357,-0.6598610257900882,0.6282060688387,0.004651427268981934,0.6867222785949707,0.0
358,-0.6618058876814278,0.6293128840253732,0.004658699035644531,0.6863232851028442,0.0
359,-0.6621384891046018,0.6304204216428315,0.00466609001159668,0.6859235763549805,0.0
360,-0.6640845490858112,0.6315286748728168,0.004673361778259277,0.6855230331420898,0.0
361,-0.664418732045317,0.632637634489231,0.004680633544921875,0.6851217150688171,0.0
362,-0.6663659909962784,0.633747327806564,0.004687905311584473,0.6847195029258728,0.0
363,-0.6667018024873739,0.6348576957433448,0.00469517707824707,0.6843166947364807,0.0
364,-0.6686502479071189,0.635968756227505,0.004702568054199219,0.6839131116867065,0.0
365,-0.6689876608630445,0.6370805077658448,0.004709839820861816,0.6835086941719055,0.0
366,-0.6709371784337053,0.6381929412646785,0.004717111587524414,0.6831034421920776,0.0
367,-0.6712761710026088,0.6393060519253767,0.004724383354187012,0.6826975345611572,0.0
368,-0.6732267970591339,0.6404198349792851,0.004731655120849609,0.6822908520698547,0.0
369,-0.673567353918459,0.6415342908815165,0.004738926887512207,0.6818833351135254,0.0
370,-0.6755190713911012,0.6426494045384621,0.004746198654174805,0.6814751029014587,0.0
371,-0.6758611633425469,0.6437651764606424,0.004753470420837402,0.68106609582901,0.0
372,-0.677814006252795,0.6448815976967875,0.004760861396789551,0.6806565523147583,0.0
373,-0.6781576214636057,0.6459986722229127,0.0047681331634521484,0.6802459955215454,0.0
374,-0.6801114503133927,0.6471163807261969,0.004775404930114746,0.67983478307724,0.0
375,-0.6804565573951223,0.6482347290522413,0.004782676696777344,0.6794228553771973,0.0
376,-0.6824114240076332,0.6493537126658074,0.004789948463439941,0.6790101528167725,0.0
377,-0.6827580047380176,0.6504733166160729,0.004797220230102539,0.6785967350006104,0.0
378,-0.6847138774401302,0.6515935468547597,0.004804491996765137,0.6781826019287109,0.0
379,-0.6850619145856409,0.6527143884739427,0.004811763763427734,0.6777676343917847,0.0
380,-0.6874082112822283,0.6538358474949849,0.004819035530090332,0.6773520708084106,0.0
381,-0.6877046780454694,0.6549579090523767,0.00482630729675293,0.6769356727600098,0.0
382,-0.6897219535203142,0.6560805739976452,0.004833579063415527,0.6765186786651611,0.0
383,-0.6900199133992084,0.6572038327393039,0.004840850830078125,0.6761008501052856,0.0
384,-0.6920379967346282,0.6583276852901083,0.004848003387451172,0.6756822466850281,0.0
385,-0.6917065794643228,0.6594521239074189,0.0048552751541137695,0.675262987613678,0.0
386,-0.6949864671892536,0.6605771486643315,0.004862546920776367,0.6748430728912354,0.0
387,-0.6940086444916379,0.6617027671793185,0.004869818687438965,0.6744224429130554,0.0
388,-0.6970723836704407,0.6628289410131243,0.0048770904541015625,0.6740010976791382,0.0
389,-0.6963315292683431,0.6639556830690593,0.00488436222076416,0.6735790967941284,0.0
390,-0.6990175090093681,0.6650829839123753,0.004891633987426758,0.6731563210487366,0.0
391,-0.6991282275769695,0.6662108499226665,0.0048989057540893555,0.6727328896522522,0.0
392,-0.701340016623341,0.6673392655531429,0.004906058311462402,0.672308623790741,0.0
393,-0.7014521927460781,0.6684682337706225,0.004913330078125,0.671883761882782,0.0
394,-0.703528295105931,0.6695977443345293,0.004920601844787598,0.6714582443237305,0.0
395,-0.704030411083876,0.6707277931948182,0.004927873611450195,0.6710320115089417,0.0
396,-0.7058487775900215,0.6718583816084941,0.004935145378112793,0.6706051826477051,0.0
397,-0.7063522145215153,0.672989499404624,0.00494229793548584,0.6701775193214417,0.0
398,-0.7081713094617891,0.6741211444021185,0.0049495697021484375,0.6697492003440857,0.0
399,-0.7086761655479888,0.6752533117557716,0.004956841468811035,0.669320285320282,0.0
400,-0.7104959347407347,0.6763860192257342,0.004963994026184082,0.6688905358314514,0.0
401,-0.7110021113909233,0.6775191969663928,0.00497126579284668,0.6684603095054626,0.0
402,-0.7128226305316285,0.6786529252576666,0.004978537559509277,0.6680293083190918,0.0
403,-0.7133301304253736,0.6797871151317567,0.004985809326171875,0.667597770690918,0.0
404,-0.7151512699376977,0.6809218523424275,0.004992961883544922,0.6671652793884277,0.0
405,-0.7156524649005458,0.6820570337286934,0.0050002336502075195,0.6667324304580688,0.0
406,-0.7174807968381828,0.6831927558185015,0.005007505416870117,0.6662988662719727,0.0
407,-0.717984357936349,0.6843289233062945,0.005014657974243164,0.6658645272254944,0.0
408,-0.7198133152095986,0.6854656143413601,0.005021929740905762,0.6654296517372131,0.0
409,-0.7203181622678184,0.6866027432680366,0.005029082298278809,0.664993941783905,0.0
410,-0.7221477302545607,0.6877403883934092,0.005036354064941406,0.6645577549934387,0.0
411,-0.7226539088228436,0.6888784648905985,0.005043625831604004,0.6641210317611694,0.0
412,-0.7244840145926423,0.6900170485471313,0.005050778388977051,0.6636834144592285,0.0
413,-0.7249914368974497,0.691156046494849,0.0050580501556396484,0.6632453203201294,0.0
414,-0.726822124600037,0.6922955550884556,0.005065202713012695,0.662806510925293,0.0
415,-0.7272672002832383,0.6934354707361468,0.005072474479675293,0.6623671054840088,0.0
416,-0.729188706500626,0.6945758793000816,0.00507962703704834,0.6619270443916321,0.0
417,-0.7287177674349404,0.6957166877626915,0.0050868988037109375,0.6614865064620972,0.0
418,-0.7315112664622757,0.6968579821507046,0.005094051361083984,0.6610450744628906,0.0
419,-0.7310075811751154,0.6979996693724821,0.005101323127746582,0.6606032252311707,0.0
420,-0.7339397903833699,0.6991418463046968,0.005108475685119629,0.6601607203483582,0.0
421,-0.7333310074563575,0.7002843984127627,0.0051157474517822266,0.6597176194190979,0.0
422,-0.736263784701513,0.7014274227302658,0.0051229000091552734,0.6592738628387451,0.0
423,-0.7356561215015595,0.702570826018526,0.005130171775817871,0.6588295698165894,0.0
424,-0.7385894517511089,0.7037146840839752,0.005137324333190918,0.6583845019340515,0.0
425,-0.7379828772267476,0.7048589700392742,0.005144476890563965,0.6579388976097107,0.0
426,-0.7409167751548683,0.7060036140834871,0.0051517486572265625,0.6574928164482117,0.0
427,-0.7403112825331136,0.7071487136702872,0.005158901214599609,0.6570460796356201,0.0
428,-0.743245707073986,0.7082941646571657,0.005166172981262207,0.6565988063812256,0.0
429,-0.742540129262087,0.7094400646630299,0.005173325538635254,0.6561508178710938,0.0
430,-0.7456208449328185,0.7105863085786039,0.005180478096008301,0.6557022929191589,0.0
431,-0.7448699569170846,0.7117329968457331,0.0051877498626708984,0.6552532315254211,0.0
432,-0.74795112480965,0.7128800323552682,0.005194902420043945,0.6548035144805908,0.0
433,-0.7472012677487199,0.714027483494179,0.005202054977416992,0.6543532013893127,0.0
434,-0.7502828557791623,0.7151752763251102,0.005209207534790039,0.6539023518562317,0.0
435,-0.7495341586251857,0.7163235008702873,0.005216479301452637,0.6534510850906372,0.0
436,-0.7526161517680329,0.717472038373834,0.005223631858825684,0.6529990434646606,0.0
437,-0.7518684615368947,0.7186210005015419,0.0052307844161987305,0.6525464653968811,0.0
438,-0.7549509179449994,0.7197702818294525,0.005238056182861328,0.6520934700965881,0.0
439,-0.7542042723195512,0.7209199592471881,0.005245208740234375,0.6516397595405579,0.0
440,-0.7572870506260065,0.7220699595410102,0.005252361297607422,0.6511855721473694,0.0
441,-0.7565414549699156,0.7232203615203574,0.005259513854980469,0.6507307887077332,0.0
442,-0.7596246024652499,0.7243710694904292,0.005266666412353516,0.6502754092216492,0.0
443,-0.7588800977991685,0.7255221740517063,0.005273938179016113,0.6498196721076965,0.0
444,-0.7619636012966214,0.7266735776754206,0.00528109073638916,0.6493632793426514,0.0
445,-0.7612200427498929,0.7278253603195944,0.005288243293762207,0.6489063501358032,0.0
446,-0.7643038926592743,0.7289774477250212,0.005295395851135254,0.6484488248825073,0.0
447,-0.7635567633708664,0.730129908319282,0.005302548408508301,0.6479908227920532,0.0
448,-0.7666448939981383,0.7312826461937693,0.005309700965881348,0.6475322842597961,0.0
449,-0.7658993675955229,0.7324357730892757,0.0053168535232543945,0.6470732092857361,0.0
450,-0.7689878469616028,0.7335892072219516,0.005324006080627441,0.646613597869873,0.0
451,-0.7682432548321325,0.7347429315294087,0.005331158638000488,0.646153450012207,0.0
452,-0.7713320964918567,0.7358970156394535,0.005338430404663086,0.6456930041313171,0.0
453,-0.770588463178813,0.7370513617158785,0.005345582962036133,0.6452318429946899,0.0
454,-0.7736775238756088,0.7382060719459111,0.00535273551940918,0.6447702050209045,0.0
455,-0.7729348479420397,0.7393610393769878,0.0053598880767822266,0.6443080306053162,0.0
456,-0.7760241763654774,0.7405163654602218,0.0053670406341552734,0.6438453793525696,0.0
457,-0.7752824381414471,0.7416719323444783,0.00537419319152832,0.6433822512626648,0.0
458,-0.7783720132949415,0.742827852444319,0.005381345748901367,0.642918586730957,0.0
459,-0.7776312110805492,0.7439840186632836,0.005388498306274414,0.6424544453620911,0.0
460,-0.7807210318935951,0.7451405327373187,0.005395650863647461,0.6419898271560669,0.0
461,-0.7799811418233238,0.7462972766606488,0.005402803421020508,0.6415247321128845,0.0
462,-0.7830711770075925,0.7474543523011438,0.005409955978393555,0.641059160232544,0.0
463,-0.7823321440298112,0.7486116732216994,0.005416989326477051,0.6405928730964661,0.0
464,-0.7854223917715836,0.7497693106620255,0.005424141883850098,0.6401263475418091,0.0
465,-0.7846843005370261,0.7509271781172516,0.0054312944412231445,0.6396594047546387,0.0
466,-0.7877747628923689,0.7520853777407328,0.005438446998596191,0.6391918659210205,0.0
467,-0.7870375564384365,0.7532437912993107,0.005445599555969238,0.6387239098548889,0.0
468,-0.7901281898677543,0.7544025102182778,0.005452752113342285,0.6382555365562439,0.0
469,-0.7893918548992742,0.755561459611833,0.005459904670715332,0.6377866268157959,0.0
470,-0.7924826720714082,0.7567207093273356,0.005467057228088379,0.6373172998428345,0.0
471,-0.7917471296729826,0.7578801726857971,0.005474090576171875,0.6368474364280701,0.0
472,-0.7948381078358209,0.7590399322636214,0.005481243133544922,0.636377215385437,0.0
473,-0.7941034652292674,0.7601999013229889,0.005488395690917969,0.6359065771102905,0.0
474,-0.7971946067943998,0.7613601716846086,0.005495548248291016,0.6354354619979858,0.0
475,-0.7964542517602798,0.762520682890737,0.0055027008056640625,0.6349639296531677,0.0
476,-0.7995508666026897,0.7636813843976004,0.005509734153747559,0.6344918608665466,0.0
477,-0.7988149728527316,0.764842380835351,0.0055168867111206055,0.6340194344520569,0.0
478,-0.8019092895314506,0.7660035635674111,0.005524039268493652,0.6335465908050537,0.0
479,-0.8011742012243073,0.7671650247236126,0.005531191825866699,0.6330733299255371,0.0
480,-0.8042685771452225,0.7683266773645583,0.005538225173950195,0.6325994729995728,0.0
481,-0.8035342965383723,0.7694886046101136,0.005545377731323242,0.6321254372596741,0.0
482,-0.805873906905847,0.7706507085737507,0.005552530288696289,0.631650984287262,0.0
483,-0.8057268285380463,0.7718130807616592,0.005559563636779785,0.6311759352684021,0.0
484,-0.8082211554195744,0.77297563673526,0.005566716194152832,0.6307005882263184,0.0
485,-0.8080750454189637,0.7741384463397207,0.005573868751525879,0.630224883556366,0.0
486,-0.8105692550732879,0.775301422457424,0.005580902099609375,0.6297486424446106,0.0
487,-0.8104240427356204,0.776464659453494,0.005588054656982422,0.6292721629142761,0.0
488,-0.812918269792673,0.7776280701580539,0.005595207214355469,0.6287952661514282,0.0
489,-0.8127738858009035,0.778791724645249,0.005602240562438965,0.6283178925514221,0.0
490,-0.8152680396659898,0.7799555382946901,0.005609393119812012,0.6278402209281921,0.0
491,-0.8151245259322224,0.7811195913231842,0.005616426467895508,0.627362072467804,0.0
492,-0.8176186064565091,0.7822838099591,0.005623579025268555,0.6268836259841919,0.0
493,-0.8174759644784327,0.7834482636319418,0.005630612373352051,0.6264047622680664,0.0
494,-0.8199699400326708,0.7846128566942852,0.005637764930725098,0.625925600528717,0.0
495,-0.819828222064052,0.7857777031949351,0.0056449174880981445,0.6254461407661438,0.0
496,-0.8223220484341883,0.7869426830009335,0.005651950836181641,0.6249661445617676,0.0
497,-0.8221811618329321,0.7881078910614543,0.0056591033935546875,0.6244858503341675,0.0
498,-0.8246748688373271,0.7892732390490791,0.005666136741638184,0.624005138874054,0.0
499,-0.8244144505434807,0.7904388220325191,0.0056732892990112305,0.6235242486000061,0.0
500,-0.8270841604948803,0.7916045666456487,0.0056803226470947266,0.6230428218841553,0.0
501,-0.8267696640763218,0.792770456644915,0.005687355995178223,0.6225610375404358,0.0
502,-0.8294362861078207,0.7939365536400966,0.0056945085525512695,0.6220791935920715,0.0
503,-0.829122672728114,0.7951027800831765,0.005701541900634766,0.6215966939926147,0.0
504,-0.831789087019458,0.7962692204017705,0.0057086944580078125,0.6211141347885132,0.0
505,-0.8314763468141025,0.7974357751471105,0.005715727806091309,0.6206310391426086,0.0
506,-0.8341425354750414,0.7986025397794606,0.0057228803634643555,0.6201477646827698,0.0
507,-0.8338306723614817,0.7997694257200504,0.0057299137115478516,0.6196640133857727,0.0
508,-0.8364965658681134,0.8009365058197394,0.005736947059631348,0.6191800236701965,0.0
509,-0.8361213063734827,0.8021037049679794,0.0057440996170043945,0.6186957955360413,0.0
510,-0.8388853740454911,0.8032710935249602,0.005751132965087891,0.6182112097740173,0.0
511,-0.8384756669300055,0.8044385963261244,0.005758166313171387,0.6177262663841248,0.0
512,-0.841239502458104,0.8056062864335966,0.005765318870544434,0.6172411441802979,0.0
513,-0.8408306809232224,0.8067740860332331,0.00577235221862793,0.6167556643486023,0.0
514,-0.8435941546307355,0.8079420682930127,0.005779385566711426,0.6162698864936829,0.0
515,-0.8431861996128636,0.8091101461379356,0.005786418914794922,0.61578369140625,0.0
516,-0.8459494162167369,0.8102784037741196,0.005793571472167969,0.6152974963188171,0.0
517,-0.8455423306180927,0.8114467632805935,0.005800604820251465,0.6148107647895813,0.0
518,-0.8483051722736175,0.8126152980339295,0.005807638168334961,0.6143238544464111,0.0
519,-0.8478989269898612,0.813783909907712,0.005814671516418457,0.6138366460800171,0.0
520,-0.8506615091275951,0.814952716136823,0.005821824073791504,0.6133493185043335,0.0
521,-0.850256103954537,0.8161215839939657,0.005828857421875,0.6128616333007812,0.0
522,-0.8530182856613981,0.8172906417627536,0.005835890769958496,0.6123736500740051,0.0
523,-0.8526137185448132,0.8184597583801914,0.005842924118041992,0.6118853092193604,0.0
524,-0.8553755528338725,0.8196290613764786,0.005849957466125488,0.611396849155426,0.0
525,-0.8549719220063615,0.820798468783314,0.005857110023498535,0.6109082698822021,0.0
526,-0.85773334456317,0.8219679506903083,0.005864143371582031,0.6104193329811096,0.0
527,-0.8573304740398079,0.8231375918780749,0.005871176719665527,0.6099300980567932,0.0
528,-0.8600911401489599,0.8243073049082328,0.0058782100677490234,0.6094406247138977,0.0
529,-0.8596940430316022,0.8254771628571758,0.0058852434158325195,0.6089509725570679,0.0
530,-0.8624497691413054,0.8266470891750874,0.005892276763916016,0.6084610223770142,0.0
531,-0.8620534647193088,0.8278171679855111,0.005899310111999512,0.6079709529876709,0.0
532,-0.8648088222283539,0.8289873007926352,0.005906343460083008,0.6074806451797485,0.0
533,-0.8644132908948858,0.8301575827669193,0.005913376808166504,0.6069901585578918,0.0
534,-0.8671682828791083,0.8313279263032447,0.00592041015625,0.6064993143081665,0.0
535,-0.8667735799270231,0.8324984056394824,0.005927562713623047,0.6060084700584412,0.0
536,-0.8695281782943738,0.8336689313956839,0.005934596061706543,0.6055173873901367,0.0
537,-0.8691341765970904,0.8348395998040544,0.005941629409790039,0.6050259470939636,0.0
538,-0.8718883848855258,0.8360103122010261,0.005948662757873535,0.6045344471931458,0.0
539,-0.8714951361420182,0.837181164059418,0.005955696105957031,0.6040427684783936,0.0
540,-0.8742488780871982,0.8383520448542159,0.0059626102447509766,0.6035507321357727,0.0
541,-0.8738563790260445,0.8395230737694577,0.005969643592834473,0.6030586957931519,0.0
542,-0.876609778570405,0.8406941292766577,0.005976676940917969,0.6025664210319519,0.0
543,-0.8762179994508887,0.8418653070465343,0.005983710289001465,0.6020740270614624,0.0
544,-0.8789709915416637,0.8430365301452725,0.005990743637084961,0.6015814542770386,0.0
545,-0.8785799459945325,0.844207872445803,0.005997776985168457,0.6010887026786804,0.0
546,-0.8813325027007458,0.8453792350635858,0.006004810333251953,0.6005958914756775,0.0
547,-0.8809421746646663,0.8465507248126201,0.006011843681335449,0.6001027822494507,0.0
548,-0.8836943124403547,0.8477222427533775,0.006018877029418945,0.5996096134185791,0.0
549,-0.8833046955897442,0.8488938739010917,0.006025910377502441,0.5991162657737732,0.0
550,-0.8860564348477155,0.8500655680414738,0.0060329437255859375,0.5986227989196777,0.0
551,-0.8856674130438142,0.8512372849868944,0.006039857864379883,0.5981290936470032,0.0
552,-0.8884187103429806,0.8524091116082356,0.006046891212463379,0.5976353287696838,0.0
553,-0.8880304475957473,0.8535809589210203,0.006053924560546875,0.5971415638923645,0.0
554,-0.8907812869888756,0.8547529012342592,0.006060957908630371,0.5966475605964661,0.0
555,-0.8901053910215111,0.8559248613112274,0.006067991256713867,0.5961534976959229,0.0
556,-0.8933203377658778,0.8570969236475925,0.0060749053955078125,0.5956591963768005,0.0
557,-0.892476388218529,0.8582690017143252,0.006081938743591309,0.5951648950576782,0.0
558,-0.8956908667952019,0.8594411691567883,0.006088972091674805,0.5946705341339111,0.0
559,-0.8948476413825954,0.8606133486276046,0.006096005439758301,0.5941761136054993,0.0
560,-0.8980615261590275,0.8617856138681519,0.006102919578552246,0.5936813950538635,0.0
561,-0.8972190213234139,0.8629578891829592,0.006109952926635742,0.5931867361068726,0.0
562,-0.9004324275534735,0.8641302484076867,0.006116986274719238,0.5926920175552368,0.0
563,-0.8995905652470423,0.8653026022892913,0.006123900413513184,0.592197060585022,0.0
564,-0.9028034370897411,0.8664750601429739,0.00613093376159668,0.5917021632194519,0.0
565,-0.9019623441402066,0.8676474998354526,0.006137967109680176,0.5912072658538818,0.0
566,-0.9051745944919445,0.8688200282155945,0.006144881248474121,0.5907121300697327,0.0
567,-0.9043341935206568,0.8699925365986869,0.006151914596557617,0.5902170538902283,0.0
568,-0.9075459497851261,0.8711651428615005,0.006158947944641113,0.5897219181060791,0.0
569,-0.9067061872828891,0.8723377247715508,0.006165862083435059,0.5892267227172852,0.0
570,-0.9099294287275306,0.8735103919115254,0.006172895431518555,0.5887314081192017,0.0
571,-0.9090881240270698,0.8746830329375678,0.006179928779602051,0.5882361531257629,0.0
572,-0.9123138451907395,0.8758557659015894,0.006186842918395996,0.5877407789230347,0.0
573,-0.9114732134505467,0.8770284600909072,0.006193876266479492,0.587245523929596,0.0
574,-0.9146983393318948,0.8782012327949047,0.0062007904052734375,0.5867500901222229,0.0
575,-0.9138584355993695,0.879374035286211,0.006207823753356934,0.5862547159194946,0.0
576,-0.917082921096131,0.8805468044421796,0.006214737892150879,0.5857592225074768,0.0
577,-0.9162436801866576,0.8817196501476289,0.006221771240234375,0.5852638483047485,0.0
578,-0.9194675707873678,0.8828924600333842,0.00622868537902832,0.5847683548927307,0.0
579,-0.9186289760517135,0.8840653331401149,0.006235718727111816,0.5842730402946472,0.0
580,-0.9218522668159285,0.8852381789083456,0.006242632865905762,0.5837775468826294,0.0
581,-0.9210143253953891,0.886411085535018,0.006249666213989258,0.5832822322845459,0.0
582,-0.9242370013176778,0.8875839514818008,0.006256580352783203,0.5827867984771729,0.0
583,-0.9233996952186685,0.8887568759613172,0.006263613700866699,0.5822914838790894,0.0
584,-0.9266217627065734,0.8899297683079302,0.0062705278396606445,0.5817960500717163,0.0
585,-0.9257850892159455,0.8911027059713648,0.006277561187744141,0.5813008546829224,0.0
586,-0.9290065332680288,0.8922756091575768,0.006284475326538086,0.5808054804801941,0.0
587,-0.9281704368569297,0.8934485654777052,0.006291389465332031,0.5803102254867554,0.0
588,-0.9313913110289495,0.8946214757847546,0.006298422813415527,0.5798150897026062,0.0
589,-0.9305558375313288,0.8957944361545108,0.006305336952209473,0.579319953918457,0.0
590,-0.9330483193814768,0.8969673473889894,0.006312251091003418,0.5788248181343079,0.0
591,-0.9329562666282897,0.8981402972759411,0.006319284439086914,0.578329861164093,0.0
592,-0.9361425295460046,0.8993132058551689,0.006326198577880859,0.5778349041938782,0.0
593,-0.935308363942512,0.9004861609971512,0.006333112716674805,0.5773400068283081,0.0
594,-0.9378000633926996,0.9016590524899067,0.006340146064758301,0.5768452882766724,0.0
595,-0.9377087093757275,0.902831987576645,0.006347060203552246,0.5763505697250366,0.0
596,-0.9404319596358274,0.9040048669053814,0.006353974342346191,0.5758558511734009,0.0
597,-0.9398388320525246,0.9051777894273674,0.0063610076904296875,0.575361430644989,0.0
598,-0.9428074500639376,0.9063506422971294,0.006367921829223633,0.5748669505119324,0.0
599,-0.9422150905644161,0.9075235354561231,0.006374835968017578,0.5743725895881653,0.0
600,-0.9451828656778082,0.9086964182615622,0.0063817501068115234,0.5738783478736877,0.0
601,-0.9445913434898954,0.9098692299573428,0.0063887834548950195,0.5733843445777893,0.0
602,-0.9475582102123488,0.9110420780670145,0.006395697593688965,0.5728903412818909,0.0
603,-0.9469674514559276,0.9122148521637403,0.00640261173248291,0.572396457195282,0.0
604,-0.9499334071690988,0.9133876615390342,0.0064095258712768555,0.5719027519226074,0.0
605,-0.9493434769927867,0.9145604057674668,0.006416440010070801,0.5714091658592224,0.0
606,-0.9523085657827635,0.9157331623817611,0.006423473358154297,0.5709158182144165,0.0
607,-0.9517194372425104,0.9169058510085699,0.006430387496948242,0.5704225301742554,0.0
608,-0.9546835592507487,0.9180785710442942,0.0064373016357421875,0.5699293613433838,0.0
609,-0.9540952404718034,0.919251211077141,0.006444215774536133,0.5694364309310913,0.0
610,-0.9570584291160766,0.9204238697444079,0.006451129913330078,0.5689435601234436,0.0
611,-0.9564709053216334,0.9215964464763358,0.0064580440521240234,0.568450927734375,0.0
612,-0.9594331679981145,0.9227690508704576,0.006464958190917969,0.567958414554596,0.0
613,-0.958846445774105,0.9239415714229093,0.006471872329711914,0.567466139793396,0.0
614,-0.9618077672878668,0.9251141069292158,0.006478786468505859,0.5669740438461304,0.0
615,-0.9612218304211506,0.9262865567206842,0.006485700607299805,0.5664821863174438,0.0
616,-0.9641822712761721,0.9274590205132197,0.006492733955383301,0.5659905672073364,0.0
617,-0.9635971165505912,0.9286313959048135,0.006499648094177246,0.5654990673065186,0.0
618,-0.9665565599462447,0.9298037935587367,0.006506562232971191,0.5650078058242798,0.0
619,-0.9659721838450549,0.9309760909675004,0.006513476371765137,0.5645167231559753,0.0
620,-0.9689306679384762,0.9321483980317871,0.006520390510559082,0.56402587890625,0.0
621,-0.9683470657752709,0.9333206139354674,0.006527304649353027,0.5635352730751038,0.0
622,-0.9713046073122701,0.9344928486460435,0.006534218788146973,0.5630449056625366,0.0
623,-0.970721776736311,0.9356649795744962,0.006541132926940918,0.5625548362731934,0.0
624,-0.972999621743386,0.9368371050700285,0.0065479278564453125,0.5620647668838501,0.0
625,-0.9740970023311757,0.9380091976724299,0.006554841995239258,0.561575174331665,0.0
626,-0.9753518745065681,0.9391811947701078,0.006561756134033203,0.5610857605934143,0.0
627,-0.9764491908095566,0.9403531848103499,0.0065686702728271484,0.5605966448783875,0.0
628,-0.977121759194046,0.9415250776608393,0.006575584411621094,0.5601078271865845,0.0
629,-0.979004886785399,0.9426969618489899,0.006582498550415039,0.5596192479133606,0.0
630,-0.9794640052623815,0.9438687580328786,0.006589412689208984,0.5591309666633606,0.0
631,-0.9813467412379115,0.9450405439718171,0.00659632682800293,0.5586429834365845,0.0
632,-0.9818060335190074,0.9462122185890456,0.006603240966796875,0.5581552982330322,0.0
633,-0.9836883015949557,0.9473838914120993,0.0066100358963012695,0.5576677918434143,0.0
634,-0.9841477865282174,0.9485554629865762,0.006616950035095215,0.5571807026863098,0.0
635,-0.9860297038970476,0.9497270212393506,0.00662386417388916,0.5566939115524292,0.0
636,-0.9864893668897127,0.9508984758266011,0.0066307783126831055,0.5562074184417725,0.0
637,-0.9883708715206838,0.9520699155928842,0.006637692451477051,0.5557213425636292,0.0
638,-0.9888306391843699,0.9532412384796671,0.006644487380981445,0.5552354454994202,0.0
639,-0.990711727730335,0.9544125567364553,0.006651401519775391,0.5547500252723694,0.0
640,-0.9911717290126918,0.9555837574301196,0.006658315658569336,0.5542649030685425,0.0
641,-0.9930523981729783,0.9567549512027034,0.006665229797363281,0.5537801384925842,0.0
642,-0.9935125070073807,0.9579260250792684,0.006672024726867676,0.5532955527305603,0.0
643,-0.9953927435588955,0.9590970806323273,0.006678938865661621,0.5528115034103394,0.0
644,-0.9958530709421405,0.9602680156608778,0.006685853004455566,0.5523278117179871,0.0
645,-0.9977328826927637,0.9614389409419906,0.006692767143249512,0.5518445372581482,0.0
646,-0.99819330052708,0.96260973261308,0.006699562072753906,0.5513615012168884,0.0
