step,reward,mean_form_error_m,mean_z_error_m,min_dyn_distance_m,collision_flag,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,roll_rad,pitch_rad,yaw_rad,wx_rps,wy_rps,wz_rps,x_des_m,y_des_m,z_des_m,ic_pos_jitter_d0_x_m,ic_pos_jitter_d0_y_m,ic_pos_jitter_d0_z_m,ic_yaw_jitter_d0_rad,ic_vel_jitter_d0_x_mps,ic_vel_jitter_d0_y_mps,ic_vel_jitter_d0_z_mps,ic_pos_jitter_d1_x_m,ic_pos_jitter_d1_y_m,ic_pos_jitter_d1_z_m,ic_yaw_jitter_d1_rad,ic_vel_jitter_d1_x_mps,ic_vel_jitter_d1_y_mps,ic_vel_jitter_d1_z_mps,ic_pos_jitter_d2_x_m,ic_pos_jitter_d2_y_m,ic_pos_jitter_d2_z_m,ic_yaw_jitter_d2_rad,ic_vel_jitter_d2_x_mps,ic_vel_jitter_d2_y_mps,ic_vel_jitter_d2_z_mps,ic_pos_jitter_d3_x_m,ic_pos_jitter_d3_y_m,ic_pos_jitter_d3_z_m,ic_yaw_jitter_d3_rad,ic_vel_jitter_d3_x_mps,ic_vel_jitter_d3_y_mps,ic_vel_jitter_d3_z_mps,ic_pos_jitter_d4_x_m,ic_pos_jitter_d4_y_m,ic_pos_jitter_d4_z_m,ic_yaw_jitter_d4_rad,ic_vel_jitter_d4_x_mps,ic_vel_jitter_d4_y_mps,ic_vel_jitter_d4_z_mps,ic_obstacle_jitter_x_m,ic_obstacle_jitter_y_m,ic_obstacle_jitter_z_m,ic_dynamic_jitter_x_m,ic_dynamic_jitter_y_m,ic_dynamic_jitter_z_m,ic_disable_dynamic_flag,ic_chase_mode
,,,,,,,,,,,,,,,,,,,,,0.23993635388510942,0.10967046977698691,-0.16163726248000357,0.03126390055594391,0.17285103733929857,0.02702966682871838,0.13951656139428298,0.21633821046807095,-0.01675635072392867,0.17214687759170294,-0.22544078313262075,-0.00858784972584048,-0.19961653563774875,-0.08991027544941117,0.024517051462836392,0.23841079201424548,-0.2845515915151932,-0.07730362595668028,0.04065117731164469,-0.02013483705623792,-0.19695397288153116,0.16783346221710072,0.20580318707765782,0.005945817594431357,0.39298648960090465,-0.14392290814297348,0.07238458946424797,0.18407416482938482,0.16857175415008335,-0.1850925027540185,-0.039972347656202556,-0.24308398005136952,-0.0038065261587482413,-0.11910012652636995,-0.0178108977458801,-0.2731035215966502,-0.05511169645908237,-0.1595897570612551,0.12615519840765,0.30401180574908004,-0.12976887593925507,0.0,nearest
0.0,-0.002338386725902777,0.0006181056960485876,0.0004488229751586914,1.3939688205718994,0.0,0.0,0.0,0.9995516,0.0,0.0,-0.0001000298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,-0.002340685504706829,0.000961416692007333,0.00044924020767211914,1.3939354419708252,0.0,0.0,0.0,0.9995512,0.0,0.0,-9.898634e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000375,0.0002,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,-0.002341896400607119,0.0013519108761101961,0.0004496574401855469,1.3938848972320557,0.0,0.0,0.0,0.99955076,0.0,0.0,-9.7943564e-05,-0.00012803078,0.00023984909,0.0,-0.030714178,0.057589088,0.0,0.00075,0.00039999993,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,-0.0023438139251553375,0.0017584938323125243,0.0004500150680541992,1.3938180208206177,0.0,4.0868276e-08,2.1796414e-08,0.99955034,9.8083865e-06,5.2311393e-06,-9.6902135e-05,0.00020241737,2.1457672e-05,0.0,0.07927969,-0.052410748,-1.2316217e-05,0.001125,0.0005999998,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,-0.0023457619258890196,0.00217205798253417,0.00045043230056762695,1.393734097480774,0.0,8.540287e-08,9.123613e-09,0.99955,1.0688301e-05,-3.041472e-06,-9.5858224e-05,7.43866e-05,0.00026154518,1.1920929e-06,-0.03072544,0.05758821,0.00028527447,0.0015,0.00079999946,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,-0.0023477276485652514,0.0025893556885421276,0.0004507899284362793,1.3936337232589722,0.0,1.7447049e-07,-1.6206727e-08,0.99954957,2.1376227e-05,-6.0792813e-06,-9.500018e-05,0.00040459633,4.3153763e-05,-2.4080276e-05,0.07926684,-0.05241106,-0.0060845534,0.001875,0.000999999,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,-0.002349704902080248,0.003008767496794462,0.00045120716094970703,1.3935167789459229,0.0,2.7086733e-07,-1.1044472e-07,0.9995492,2.3135248e-05,-2.2617118e-05,-9.3915754e-05,0.00027656555,0.00028300285,7.224083e-05,-0.030735558,0.05757703,0.023127267,0.00225,0.0011999982,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,-0.0023516907161510066,0.003429575590416789,0.0004515647888183594,1.3933833837509155,0.0,4.15457e-07,-2.5176146e-07,0.9995488,3.470152e-05,-3.3916014e-05,-9.3066374e-05,0.0006067753,6.4611435e-05,4.673004e-05,0.07925311,-0.052409466,-0.0061006187,0.002625,0.0013999972,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,-0.0023536834867243675,0.0038513143081218004,0.0004519820213317871,1.3932336568832397,0.0,5.7103523e-07,-4.9639044e-07,0.99954844,3.7338767e-05,-5.8710953e-05,-9.198244e-05,0.0004787445,0.00030446053,0.00014328957,-0.030756464,0.057564907,0.023135802,0.003,0.0015999958,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
