step,reward,mean_form_error_m,mean_z_error_m,min_dyn_distance_m,collision_flag,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,roll_rad,pitch_rad,yaw_rad,wx_rps,wy_rps,wz_rps,x_des_m,y_des_m,z_des_m,ic_pos_jitter_d0_x_m,ic_pos_jitter_d0_y_m,ic_pos_jitter_d0_z_m,ic_yaw_jitter_d0_rad,ic_vel_jitter_d0_x_mps,ic_vel_jitter_d0_y_mps,ic_vel_jitter_d0_z_mps,ic_pos_jitter_d1_x_m,ic_pos_jitter_d1_y_m,ic_pos_jitter_d1_z_m,ic_yaw_jitter_d1_rad,ic_vel_jitter_d1_x_mps,ic_vel_jitter_d1_y_mps,ic_vel_jitter_d1_z_mps,ic_pos_jitter_d2_x_m,ic_pos_jitter_d2_y_m,ic_pos_jitter_d2_z_m,ic_yaw_jitter_d2_rad,ic_vel_jitter_d2_x_mps,ic_vel_jitter_d2_y_mps,ic_vel_jitter_d2_z_mps,ic_pos_jitter_d3_x_m,ic_pos_jitter_d3_y_m,ic_pos_jitter_d3_z_m,ic_yaw_jitter_d3_rad,ic_vel_jitter_d3_x_mps,ic_vel_jitter_d3_y_mps,ic_vel_jitter_d3_z_mps,ic_pos_jitter_d4_x_m,ic_pos_jitter_d4_y_m,ic_pos_jitter_d4_z_m,ic_yaw_jitter_d4_rad,ic_vel_jitter_d4_x_mps,ic_vel_jitter_d4_y_mps,ic_vel_jitter_d4_z_mps,ic_obstacle_jitter_x_m,ic_obstacle_jitter_y_m,ic_obstacle_jitter_z_m,ic_dynamic_jitter_x_m,ic_dynamic_jitter_y_m,ic_dynamic_jitter_z_m,episode,max_steps,timestamp_unix
,,,,,,,,,,,,,,,,,,,,,-0.18925190596704286,0.1923925432314455,0.1912327785272988,-0.2451770654834986,0.021015058382216123,0.16234458401611523,-0.12481946042068226,0.16150922785734456,-0.29773152032447897,-0.011465515298852702,-0.2864599357521902,0.07218039992635672,0.030889616892847777,0.07637902852709877,0.06847539526387258,-0.012704724931637268,-0.28394028236932517,0.031694433573483394,0.12268193028479235,-0.017280522369326645,0.18355873510017723,-0.28158237283045545,-0.10447770721402,0.17869247889678225,-0.13196807256893078,-0.12908090115957407,-0.011298294768098405,-0.16185110910524975,-0.2710721515896365,-0.022885809476069663,0.14243888274173439,-0.3611948756703123,-0.07841274583859043,-0.17600121227342194,0.13035029442478302,-0.24742619915176622,-0.2606177869472801,0.17962233494324098,0.1454287409091639,-0.07553582337408099,0.2888400495759855,38.0,1000.0,1764624913.5038671
0.0,-0.0025534285644970996,0.000584811030421406,0.0004017353057861328,1.4339429140090942,0.0,0.0,0.0,1.0004013,0.0,0.0,8.959993e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,-0.0025557753579178895,0.0009403105941601098,0.00040209293365478516,1.4339094161987305,0.0,0.0,0.0,1.0004017,0.0,0.0,8.870492e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000375,0.0002,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,-0.0025570099152421007,0.0013369509251788259,0.0004024505615234375,1.433858871459961,0.0,0.0,0.0,1.0004021,0.0,0.0,8.744332e-05,-0.00012803078,0.00023984909,0.0,-0.030714178,0.057589088,0.0,0.00075,0.00039999993,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,-0.002558940638800982,0.0017470091115683317,0.00040280818939208984,1.4337917566299438,0.0,4.0866468e-08,2.1795447e-08,1.0004025,9.807952e-06,5.2309074e-06,8.6634216e-05,0.00020241737,2.1457672e-05,0.0,0.07927969,-0.052410748,-1.2316217e-05,0.001125,0.0005999998,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,-0.00256089665006034,0.0021627505775541067,0.0004031658172607422,1.4337081909179688,0.0,8.539907e-08,9.1232994e-09,1.0004028,1.0687825e-05,-3.0413155e-06,8.572105e-05,7.43866e-05,0.00026154518,1.1920929e-06,-0.03072544,0.05758821,0.00028527447,0.0015,0.00079999946,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,-0.0025628673868315676,0.0025815279223024845,0.00040340423583984375,1.4336084127426147,0.0,1.7446284e-07,-1.6205858e-08,1.0004032,2.1375305e-05,-6.078998e-06,8.483098e-05,0.00040459633,4.3153763e-05,-2.4080276e-05,0.07926684,-0.05241106,-0.0060845534,0.001875,0.000999999,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,-0.002564848332926613,0.003002018900588155,0.0004037618637084961,1.433491587638855,0.0,2.708555e-07,-1.10439395e-07,1.0004034,2.313424e-05,-2.2616048e-05,8.393429e-05,0.00027656555,0.00028300285,7.224083e-05,-0.030735558,0.05757703,0.023127267,0.00225,0.0011999982,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,-0.002566837307026618,0.0034236516803503036,0.00040411949157714844,1.4333581924438477,0.0,4.154394e-07,-2.5175012e-07,1.0004038,3.4700133e-05,-3.3914577e-05,8.3409126e-05,0.0006067753,6.4611435e-05,4.673004e-05,0.07925311,-0.052409466,-0.0061006187,0.002625,0.0013999972,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,-0.002568832007811034,0.0038460283540189266,0.0004044771194458008,1.4332085847854614,0.0,5.710113e-07,-4.96368e-07,1.0004041,3.7337253e-05,-5.870828e-05,8.242423e-05,0.0004787445,0.00030446053,0.00014328957,-0.030756464,0.057564907,0.023135802,0.003,0.0015999958,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
