step,reward,mean_form_error_m,mean_z_error_m,min_dyn_distance_m,collision_flag,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,roll_rad,pitch_rad,yaw_rad,wx_rps,wy_rps,wz_rps,x_des_m,y_des_m,z_des_m,roll_cmd_unit,pitch_cmd_unit,yaw_rate_cmd_unit,thrust_cmd_unitless,thrust_actual_N
12,-0.002308928658063088,0.0055268267169594765,0.00014400482177734375,inf,0.0,1.5738827e-06,-2.6173082e-06,1.0001439,7.10009e-05,-0.00018037221,2.7886183e-05,0.00088238716,0.00034737587,0.00028514862,-0.030798247,0.057540674,0.02315284,0.0045,0.0023999857,1.0,-0.004985578,0.0089258505,-0.0023470817834731505,0.0,0.26796906108945795
13,-0.002310948944769554,0.005951867904514074,0.00014400482177734375,inf,0.0,1.928851e-06,-3.5189623e-06,1.000144,8.519239e-05,-0.000216397,2.759338e-05,0.0012123585,0.00012874603,0.00025963783,0.07921194,-0.052404687,-0.0061487397,0.004875,0.0025999816,1.0,-0.005423398,0.00966095,0.0004631934918484242,0.0,0.26796906108945795
14,-0.0023129723874691995,0.006376981735229492,0.00014412403106689453,inf,0.0,2.3057455e-06,-4.6269006e-06,1.000144,9.045471e-05,-0.00026590523,2.7282193e-05,0.0010840893,0.00036859512,0.00035619736,-0.030819124,0.05752856,0.023161342,0.00525,0.002799977,1.0,-0.005875113,0.010404933,-0.0023818170306623677,0.0,0.26796906108945795
15,-0.0023150002331502047,0.006802187766879797,0.0001442432403564453,inf,0.0,2.7454055e-06,-5.9192075e-06,1.0001441,0.000105518375,-0.0003101537,2.7358836e-05,0.0014138222,0.0001502037,0.00033044815,0.079198234,-0.052403096,-0.0061647547,0.005625,0.0029999719,1.0,-0.006321936,0.011138991,0.00043091334415017624,0.0,0.26796906108945795
16,-0.0023170305410862057,0.007227456662803888,0.0001443624496459961,inf,0.0,3.2106248e-06,-7.4520453e-06,1.0001442,0.00011165259,-0.00036788106,2.6958387e-05,0.001285553,0.00038981438,0.00042700768,-0.030839989,0.057516444,0.023169836,0.006,0.003199966,1.0,-0.006782717,0.011881926,-0.00241643755201787,0.0,0.26796906108945795
17,-0.0023190647531209836,0.007652831729501486,0.00014448165893554688,inf,0.0,3.7422353e-06,-9.203475e-06,1.0001444,0.00012758658,-0.00042034307,2.6688911e-05,0.0016152859,0.00017142296,0.00040125847,0.07918454,-0.052401505,-0.0061807567,0.006375,0.003399959,1.0,-0.0072386684,0.012614929,0.00039863197359904946,0.0,0.26796906108945795
18,-0.002321102466266894,0.008078284561634064,0.00014460086822509766,inf,0.0,4.303032e-06,-1.1229643e-05,1.0001445,0.00013459114,-0.00048628042,2.6367197e-05,0.0014867783,0.00041103363,0.000497818,-0.030860843,0.05750433,0.023178317,0.00675,0.0035999515,1.0,-0.0077086426,0.013356803,-0.0024510567393520497,0.0,0.26796906108945795
19,-0.0023231433839544483,0.008503850549459457,0.00014472007751464844,inf,0.0,4.93384e-06,-1.3508589e-05,1.0001446,0.00015139401,-0.000546947,2.6080092e-05,0.0018167496,0.00019264221,0.0004720688,0.079170845,-0.052399915,-0.0061967466,0.007125,0.0037999428,1.0,-0.008173849,0.014088739,0.0003663494913634875,0.0,0.26796906108945795
20,-0.0023251877959206482,0.008929510600864887,0.00014483928680419922,inf,0.0,5.597454e-06,-1.6096443e-05,1.0001447,0.00015926732,-0.0006210849,2.5759997e-05,0.0016880035,0.00043225288,0.0005686283,-0.030881688,0.05749222,0.023186788,0.0075,0.003999933,1.0,-0.008653144,0.014829538,-0.0024856752596755685,0.0,0.26796906108945795
21,-0.002327235637723789,0.009355276823043823,0.00014495849609375,inf,0.0,6.334694e-06,-1.8971221e-05,1.0001448,0.00017693751,-0.0006899466,2.5473366e-05,0.0020177364,0.00021362305,0.0005428791,0.07915716,-0.052398328,-0.006212724,0.007875,0.004199923,1.0,-0.009127734,0.015560393,0.0003340657862750468,0.0,0.26796906108945795
22,-0.002329286948899244,0.009781147353351116,0.00014507770538330078,inf,0.0,7.108352e-06,-2.2189035e-05,1.000145,0.000185678,-0.0007722756,2.5150643e-05,0.0018892288,0.00045323372,0.00063943863,-0.030902522,0.057480104,0.023195248,0.00825,0.004399911,1.0,-0.0096164765,0.016300105,-0.0025202924459777646,0.0,0.26796906108945795
23,-0.002331342487898656,0.010207174345850945,0.00014519691467285156,inf,0.0,7.959244e-06,-2.5727883e-05,1.0001451,0.00020421391,-0.0008493232,2.4865485e-05,0.0022187233,0.00023460388,0.0006136894,0.07914348,-0.05239674,-0.0062286886,0.008625,0.0045998986,1.0,-0.010100576,0.017029867,0.0003017808583337273,0.0,0.26796906108945795
24,-0.0023319116166210744,0.010633268393576145,0.00014519691467285156,inf,0.0,8.85016e-06,-2.9643857e-05,1.0001452,0.00021382,-0.000939834,2.45399e-05,0.0020902157,0.00047421455,0.00071024895,-0.030923344,0.057467997,0.023203699,0.009,0.0047998847,1.0,-0.010598891,0.017768478,-0.0025549089652693,0.0,0.26796906108945795
25,-0.002334773509213119,0.01105950865894556,0.00014531612396240234,inf,0.0,9.821911e-06,-3.391493e-05,1.0001452,0.00023322008,-0.001025058,2.4256271e-05,0.0018246174,0.00025558472,0.00068449974,-0.06370073,-0.052496616,-0.006176906,0.009375,0.00499987,1.0,-0.011092628,0.018497137,0.00026302653840584684,0.0,0.26796906108945795
26,-0.0023353497413336304,0.011485829949378967,0.00014543533325195312,inf,0.0,1.0837216e-05,-3.8495833e-05,1.0001453,0.00024367336,-0.0010994163,2.4347368e-05,0.0020172596,0.0004951954,0.00078105927,0.046231743,0.05752559,0.023158185,0.00975,0.0051998533,1.0,-0.011576114,0.019234654,-0.0025843721601929138,0.0,0.26796906108945795
27,-0.002338217615826581,0.01191225927323103,0.0001455545425415039,inf,0.0,1.1936921e-05,-4.341929e-05,1.0001454,0.00026392913,-0.0011816304,2.3939236e-05,0.0017518997,0.00027680397,0.00075531006,-0.06369923,-0.05249727,-0.0061755427,0.010125,0.0053998358,1.0,-0.01206814,0.019962197,0.00022908692376691906,0.0,0.26796906108945795
28,-0.0023387994842923947,0.012338744476437569,0.0001456737518310547,inf,0.0,1.3083745e-05,-4.8640042e-05,1.0001456,0.0002752379,-0.0012529794,2.3691031e-05,0.0019445419,0.0005161762,0.0008518696,0.046226066,0.057534847,0.023149235,0.0105,0.0055998173,1.0,-0.012549894,0.020698594,-0.002617326933590677,0.0,0.26796906108945795
29,-0.0023416743905618205,0.012765353545546532,0.00014579296112060547,inf,0.0,1.4318539e-05,-5.419081e-05,1.0001457,0.00029635036,-0.0013321846,2.3362927e-05,0.0016789436,0.0002977848,0.00082588196,-0.06369774,-0.052497927,-0.006174175,0.010875,0.005799797,1.0,-0.01304016,0.021425012,0.00019526070094038407,0.0,0.26796906108945795
30,-0.00234226118537772,0.013192011043429375,0.00014579296112060547,inf,0.0,1.560402e-05,-6.0026334e-05,1.0001458,0.00030851556,-0.0014005253,2.309533e-05,0.0018718243,0.0005373955,0.0009224415,0.046220396,0.057544097,0.023140285,0.01125,0.005999775,1.0,-0.013520129,0.022160277,-0.0026501678705022737,0.0,0.26796906108945795
31,-0.00234514180735132,0.013618776574730873,0.00014591217041015625,inf,0.0,1.6981043e-05,-6.617934e-05,1.0001458,0.0003304856,-0.001476722,2.2772147e-05,0.001606226,0.00031876564,0.0008966923,-0.06369625,-0.052498586,-0.0061728023,0.011625,0.0061997515,1.0,-0.0140085835,0.022885554,0.0001613201969539081,0.0,0.26796906108945795
32,-0.002345735783691635,0.0140455961227417,0.00014603137969970703,inf,0.0,1.8412327e-05,-7.260457e-05,1.0001459,0.00034350826,-0.0015420555,2.2870723e-05,0.0017988682,0.0005583763,0.0009930134,0.046214722,0.057553343,0.023131333,0.012,0.006399727,1.0,-0.014486719,0.023619667,-0.002683008585076983,0.0,0.26796906108945795
33,-0.0023486221571220093,0.01447246503084898,0.0001461505889892578,inf,0.0,1.993873e-05,-7.933475e-05,1.000146,0.0003663367,-0.0016152437,2.2461936e-05,0.0015332699,0.0003399849,0.0009672642,-0.06369476,-0.052499242,-0.0061714253,0.012375,0.0065997005,1.0,-0.0149733145,0.024343785,0.00012749308477982493,0.0,0.26796906108945795
34,-0.002349221178643348,0.014899423345923424,0.0001461505889892578,inf,0.0,2.152297e-05,-8.6324624e-05,1.0001462,0.00038021748,-0.0016775695,2.2212082e-05,0.0017261505,0.00057959557,0.0010635853,0.046209056,0.057562586,0.023122378,0.01275,0.0067996723,1.0,-0.015449563,0.025076736,-0.0027158490773148054,0.0,0.26796906108945795
35,-0.0023521136453171507,0.015326413325965405,0.0001462697982788086,inf,0.0,2.3205908e-05,-9.360692e-05,1.0001462,0.0004039053,-0.0017477502,2.1885466e-05,0.0014605522,0.00036120415,0.0010378361,-0.06369327,-0.0524999,-0.0061700433,0.013125,0.0069996426,1.0,-0.01593425,0.025799682,9.366552793196768e-05,0.0,0.26796906108945795
36,-0.0023527186176681455,0.015753481537103653,0.00014638900756835938,inf,0.0,2.4950265e-05,-0.00010113638,1.0001463,0.0004186453,-0.0018070696,2.1983646e-05,0.0016531944,0.0006008148,0.0011341572,0.04620339,0.057571825,0.023113422,0.0135,0.007199611,1.0,-0.016408565,0.026531456,-0.0027486893472157404,0.0,0.26796906108945795
37,-0.0023556167905975636,0.016180574893951416,0.00014650821685791016,inf,0.0,2.6796903e-05,-0.00010894572,1.0001464,0.0004431933,-0.001874243,2.1575685e-05,0.0013875961,0.0003824234,0.001108408,-0.06369178,-0.052500557,-0.006168657,0.013875,0.007399578,1.0,-0.016891291,0.027253212,5.9837526410336325e-05,0.0,0.26796906108945795
38,-0.0023562275611475406,0.016607725992798805,0.00014650821685791016,inf,0.0,2.8708542e-05,-0.0001169897,1.0001465,0.00045879322,-0.0019305557,2.1324433e-05,0.0015804768,0.0006220341,0.0012047291,0.046197724,0.057581056,0.023104465,0.01425,0.007599543,1.0,-0.01736362,0.027983788,-0.002781529617116676,0.0,0.26796906108945795
39,-0.0023591311495809388,0.01703490875661373,0.00014662742614746094,inf,0.0,3.0726053e-05,-0.00012530104,1.0001465,0.00048420238,-0.0019947225,2.0998878e-05,0.0013148785,0.00040364265,0.0011789799,-0.0636903,-0.052501217,-0.006167266,0.014625,0.0077995057,1.0,-0.017844334,0.028704345,2.6009135799152642e-05,0.0,0.26796906108945795
40,-0.0023597479196847478,0.01746213622391224,0.00014674663543701172,inf,0.0,3.281215e-05,-0.0001338345,1.0001466,0.0005006633,-0.0020480296,2.1095606e-05,0.0015075207,0.0006432533,0.001275301,0.04619206,0.057590287,0.023095505,0.015,0.007999467,1.0,-0.018314634,0.02943371,-0.0028143696646807242,0.0,0.26796906108945795
41,-0.0023626578242663637,0.017889365553855896,0.0001468658447265625,inf,0.0,3.500771e-05,-0.0001426228,1.0001467,0.00052693445,-0.00210919,2.068872e-05,0.0012419224,0.0004248619,0.0012493134,-0.06368881,-0.052501876,-0.00616587,0.015375,0.008199425,1.0,-0.018793287,0.030153051,-7.70597416808177e-06,0.0,0.26796906108945795
42,-0.002363279590927427,0.018316656351089478,0.0001468658447265625,inf,0.0,3.7275448e-05,-0.00015162068,1.0001469,0.000544257,-0.0021594914,2.0436011e-05,0.0014345646,0.000664711,0.0013456345,0.046186402,0.05759951,0.023086544,0.01575,0.008399382,1.0,-0.019261496,0.030881193,-0.0028470956534217187,0.0,0.26796906108945795
43,-0.002366194584255589,0.01874394714832306,0.00014698505401611328,inf,0.0,3.9656243e-05,-0.00016086087,1.0001469,0.0005713911,-0.0022176462,2.0111529e-05,0.0011689663,0.00044631958,0.0013198853,-0.063687325,-0.05250253,-0.0061644698,0.016125,0.008599337,1.0,-0.019738043,0.031599294,-4.153525412681363e-05,0.0,0.26796906108945795
44,-0.0023668223782530124,0.01917126774787903,0.00014710426330566406,inf,0.0,4.211281e-05,-0.00017029814,1.000147,0.0005895765,-0.0022649432,2.0206804e-05,0.0013618469,0.00068616867,0.0014162064,0.046180744,0.05760873,0.02307758,0.0165,0.00879929,1.0,-0.02020412,0.0323262,-0.002879935256311993,0.0,0.26796906108945795
45,-0.0023697426437604397,0.019598592072725296,0.00014710426330566406,inf,0.0,4.4686036e-05,-0.00017996518,1.0001471,0.0006175742,-0.0023200926,1.9800988e-05,0.0010960102,0.00046777725,0.0013902187,-0.06368584,-0.05250319,-0.006163065,0.016875,0.008999241,1.0,-0.020678503,0.033043053,-7.525119785737446e-05,0.0,0.26796906108945795
46,-0.002370375253699644,0.020025890320539474,0.00014722347259521484,inf,0.0,4.733863e-05,-0.00018981678,1.0001471,0.00063662307,-0.0023643847,1.954683e-05,0.0012888908,0.0007073879,0.0014865398,0.04617509,0.057617947,0.023068614,0.01725,0.009199189,1.0,-0.021142395,0.0337687,-0.0029126610227161003,0.0,0.26796906108945795
47,-0.002373301589832458,0.02045324072241783,0.00014734268188476562,inf,0.0,5.0111492e-05,-0.00019988566,1.0001472,0.00066548574,-0.00241653,1.9591345e-05,0.0010232925,0.0004889965,0.0014607906,-0.06368437,-0.05250385,-0.0061616553,0.017625,0.009399135,1.0,-0.021614572,0.034484293,-0.00010908142274787625,0.0,0.26796906108945795
48,-0.002373939757823307,0.020880546420812607,0.00014734268188476562,inf,0.0,5.296732e-05,-0.00021012657,1.0001473,0.00068539893,-0.002457818,1.9230856e-05,0.0012159348,0.0007288456,0.0015568733,0.046169434,0.05762716,0.02305965,0.018,0.009599078,1.0,-0.022076229,0.035208665,-0.0029453865667833203,0.0,0.26796906108945795
49,-0.002376870918212891,0.021307900547981262,0.0001474618911743164,inf,0.0,5.5947014e-05,-0.00022057223,1.0001473,0.000715127,-0.0025069583,1.8932773e-05,0.00095033646,0.0005104542,0.0015311241,-0.063682884,-0.05250451,-0.006160241,0.018375,0.009799019,1.0,-0.022546142,0.03592298,-0.0001427982002417635,0.0,0.26796906108945795
50,-0.0023775149845199064,0.02173517271876335,0.0001475811004638672,inf,0.0,5.9013288e-05,-0.00023117742,1.0001475,0.0007359057,-0.0025452436,1.9020048e-05,0.0011429787,0.00075030327,0.0016272068,0.046163782,0.05763637,0.02305068,0.01875,0.009998959,1.0,-0.023005515,0.036646068,-0.0029781118885136536,0.0,0.26796906108945795
51,-0.002380451402749301,0.022162485867738724,0.0001475811004638672,inf,0.0,6.220704e-05,-0.00024197483,1.0001476,0.0007665001,-0.00259138,1.8617202e-05,0.0008773804,0.00053215027,0.0016014576,-0.06368141,-0.052505165,-0.006158822,0.019125,0.010198895,1.0,-0.023473118,0.037359085,-0.0001765154779936466,0.0,0.26796906108945795
52,-0.0023811000042538227,0.022589754313230515,0.00014770030975341797,inf,0.0,6.5490975e-05,-0.00025291924,1.0001476,0.0007881448,-0.002626662,1.8360543e-05,0.0010700226,0.00077199936,0.0016975403,0.04615813,0.05764557,0.02304171,0.0195,0.010398828,1.0,-0.023930157,0.038080875,-0.0030108369879070997,0.0,0.26796906108945795
53,-0.0023840419894028122,0.023017004132270813,0.00014781951904296875,inf,0.0,6.8906e-05,-0.0002640434,1.0001477,0.0008196068,-0.0026697954,1.840674e-05,0.00080418587,0.00055360794,0.0016717911,-0.06367993,-0.052505825,-0.0061573987,0.019875,0.010598759,1.0,-0.024395399,0.038792577,-0.00021023314483508202,0.0,0.26796906108945795
54,-0.0023846957825359428,0.02344420552253723,0.00014781951904296875,inf,0.0,7.2414834e-05,-0.00027530204,1.0001478,0.00084211864,-0.0027020746,1.8044055e-05,0.0009970665,0.00079345703,0.0017678738,0.046152487,0.05765477,0.023032738,0.02025,0.010798688,1.0,-0.024850054,0.03951305,-0.0030435620873005462,0.0,0.26796906108945795
55,-0.0023876430469277326,0.023871412500739098,0.00014793872833251953,inf,0.0,7.6058364e-05,-0.0002867279,1.0001478,0.00087444857,-0.002742205,1.7747576e-05,0.0007312298,0.0005750656,0.0017418861,-0.06367846,-0.052506484,-0.0061559705,0.020625,0.010998613,1.0,-0.025312888,0.040223435,-0.00024383747544834641,0.0,0.26796906108945795
56,-0.0023883017473159455,0.024298537522554398,0.0001480579376220703,inf,0.0,7.979932e-05,-0.00029827576,1.0001479,0.00089782855,-0.0027714826,1.7832674e-05,0.0009241104,0.0008151531,0.0018379688,0.04614684,0.057663962,0.023023764,0.021,0.0111985365,1.0,-0.025765106,0.040942572,-0.0030761729055340512,0.0,0.26796906108945795
57,-0.0023912533280385706,0.024725619703531265,0.0001480579376220703,inf,0.0,8.36786e-05,-0.0003099783,1.000148,0.00093102746,-0.0028086104,1.7431428e-05,0.0006582737,0.0005967617,0.0018122196,-0.06367698,-0.052507143,-0.0061545377,0.021375,0.011398457,1.0,-0.026225481,0.041651614,-0.0002775560872215518,0.0,0.26796906108945795
58,-0.002391917455598555,0.025152672082185745,0.0001481771469116211,inf,0.0,8.765892e-05,-0.0003217903,1.000148,0.0009552761,-0.0028348863,1.7172593e-05,0.0008509159,0.0008368492,0.0019083023,0.046141196,0.057673153,0.02301479,0.02175,0.011598374,1.0,-0.026675215,0.042369403,-0.0031088977825906106,0.0,0.26796906108945795
59,-0.00239487386613678,0.025579657405614853,0.0001481771469116211,inf,0.0,9.178119e-05,-0.00033374454,1.0001482,0.0009893453,-0.0028690125,1.7220387e-05,0.0005853176,0.0006184578,0.0018823147,-0.063675515,-0.052507803,-0.0061531006,0.022125,0.011798289,1.0,-0.027133077,0.043077093,-0.0003111611960139208,0.0,0.26796906108945795
60,-0.002395543164207634,0.026006612926721573,0.00014829635620117188,inf,0.0,9.600812e-05,-0.00034579574,1.0001482,0.0010144636,-0.0028922874,1.6855529e-05,0.0007779598,0.0008585453,0.0019783974,0.046135556,0.05768234,0.023005811,0.0225,0.0119982,1.0,-0.027580278,0.04379352,-0.0031415083784872284,0.0,0.26796906108945795
61,-0.002398504463764505,0.026433482766151428,0.00014829635620117188,inf,0.0,0.00010038064,-0.00035797662,1.0001483,0.0010494036,-0.0029234122,1.6928576e-05,0.0005121231,0.0006401539,0.0019526482,-0.06367405,-0.052508462,-0.0061516585,0.022875,0.012198108,1.0,-0.028035581,0.044499837,-0.00034488069713467436,0.0,0.26796906108945795
62,-0.0023994099091690342,0.026860276237130165,0.00014841556549072266,inf,0.0,0.000104861436,-0.00037024196,1.0001483,0.0010753925,-0.0029436867,1.655719e-05,0.00070500374,0.0008802414,0.0020484924,0.04612992,0.05769152,0.022996832,0.02325,0.012398014,1.0,-0.028480198,0.045214888,-0.0031741187520469595,0.0,0.26796906108945795
63,-0.002402608779690866,0.027286987751722336,0.00014853477478027344,inf,0.0,0.000109491455,-0.0003826245,1.0001484,0.0011112043,-0.0029718105,1.6632132e-05,0.00043916702,0.0007531643,0.0020227432,-0.06371745,-0.030597353,-0.006134766,0.023625,0.012597917,1.0,-0.028932894,0.04591981,-0.00037996173376746785,0.0,0.26796906108945795
64,-0.002403518496181505,0.027713602408766747,0.00014853477478027344,inf,0.0,0.00011424894,-0.000395079,1.0001485,0.0011417964,-0.0029890772,1.6257058e-05,0.00063180923,0.0010845661,0.002118826,0.046082415,0.079607464,0.022993235,0.024,0.012797816,1.0,-0.029374868,0.046629705,-0.003207357004975705,0.0,0.26796906108945795
65,-0.00240672173228966,0.028140103444457054,0.00014865398406982422,inf,0.0,0.000119190365,-0.00040763812,1.0001485,0.0011859424,-0.003014185,1.5960526e-05,0.00036597252,0.000957489,0.0020930767,-0.0637203,-0.03060825,-0.0061233747,0.024375,0.012997712,1.0,-0.029824885,0.047325674,-0.0004146312804065633,0.0,0.26796906108945795
66,-0.00240763571809107,0.028566474094986916,0.00014865398406982422,inf,0.0,0.00012429398,-0.0004202566,1.0001487,0.001224866,-0.0030284366,1.6040864e-05,0.00055885315,0.0012888908,0.002188921,0.046077766,0.07960642,0.02297411,0.02475,0.013197605,1.0,-0.030264158,0.048026547,-0.0032389986567185826,0.0,0.26796906108945795
67,-0.0024108438217916115,0.028992637991905212,0.000148773193359375,inf,0.0,0.00012961622,-0.00043296712,1.0001487,0.0012773407,-0.003050528,1.5635222e-05,0.00029301643,0.0011618137,0.0021631718,-0.06372315,-0.030619143,-0.006111981,0.025125,0.013397493,1.0,-0.03071145,0.048713427,-0.00044918726848060074,0.0,0.26796906108945795
68,-0.0024117621116245287,0.029418647289276123,0.000148773193359375,inf,0.0,0.00013513536,-0.0004457245,1.0001488,0.0013245898,-0.0030617637,1.5741443e-05,0.00048565865,0.0014932156,0.002259016,0.046073116,0.07960538,0.022954987,0.0255,0.013597379,1.0,-0.031147972,0.04940514,-0.003270640530798347,0.0,0.26796906108945795
69,-0.0024149737492519872,0.02984447218477726,0.00014889240264892578,inf,0.0,0.0001409078,-0.00045856132,1.0001488,0.0013853876,-0.0030808381,1.5327534e-05,0.00021982193,0.0013661385,0.0022332668,-0.063725986,-0.030630032,-0.0061005848,0.025875,0.013797263,1.0,-0.031592485,0.0500828,-0.0004837434233073034,0.0,0.26796906108945795
70,-0.0024158958301325932,0.030270036309957504,0.00014889240264892578,inf,0.0,0.00014691179,-0.00047143237,1.0001489,0.0014409564,-0.003089057,1.5435966e-05,0.00041270256,0.0016973019,0.002329111,0.046068467,0.079604335,0.022935871,0.02625,0.013997142,1.0,-0.032026205,0.050765216,-0.0033022830718887728,0.0,0.26796906108945795
71,-0.002419111374768867,0.030695434659719467,0.00014901161193847656,inf,0.0,0.00015320376,-0.00048437036,1.0001489,0.0015100716,-0.0031051142,1.5019351e-05,0.00014686584,0.0015702248,0.002303362,-0.06372882,-0.030640915,-0.0060891863,0.026625,0.014197018,1.0,-0.03246789,0.05143352,-0.0005182998004708932,0.0,0.26796906108945795
72,-0.002420037758237485,0.031120533123612404,0.00014913082122802734,inf,0.0,0.0001597619,-0.00049733,1.000149,0.0015739544,-0.0031103159,1.5128684e-05,0.00033950806,0.0019013882,0.0023992062,0.04606382,0.07960329,0.022916757,0.027,0.01439689,1.0,-0.032898758,0.052106522,-0.003333925612979198,0.0,0.26796906108945795
73,-0.0024232569873256396,0.03154539316892624,0.00014913082122802734,inf,0.0,0.00016664265,-0.000510344,1.0001491,0.0016513811,-0.0031233549,1.4709669e-05,7.367134e-05,0.0017743111,0.0023732185,-0.06373165,-0.030651793,-0.006077786,0.027375,0.014596758,1.0,-0.03333756,0.052765332,-0.0005527425634852031,0.0,0.26796906108945795
74,-0.0024243266218153072,0.03196993097662926,0.00014925003051757812,inf,0.0,0.0001738242,-0.0005233671,1.0001491,0.0017235716,-0.0031255388,1.4451906e-05,0.00026631355,0.002105713,0.0024690628,0.046059173,0.07960225,0.022897648,0.02775,0.014796623,1.0,-0.033765517,0.05342878,-0.003365454984594118,0.0,0.26796906108945795
75,-0.0024274085996023034,0.03239418938755989,0.00014925003051757812,inf,0.0,0.00018136296,-0.0005364319,1.0001493,0.0018093053,-0.0031355591,1.4484818e-05,4.7683716e-07,0.0019783974,0.0024433136,-0.06373447,-0.030662667,-0.006066384,0.028125,0.014996485,1.0,-0.03420139,0.054077968,-0.0005872993297383451,0.0,0.26796906108945795
76,-0.00242885217501846,0.03281809017062187,0.0001493692398071289,inf,0.0,0.00018923712,-0.00054949324,1.0001493,0.0018897979,-0.0031347247,1.4121221e-05,0.00019311905,0.0023097992,0.0025389194,0.046054523,0.079601206,0.02287854,0.0285,0.015196342,1.0,-0.034626395,0.054731727,-0.0033969845785459247,0.0,0.26796906108945795
