step,reward,mean_form_error_m,mean_z_error_m,min_dyn_distance_m,collision_flag,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,roll_rad,pitch_rad,yaw_rad,wx_rps,wy_rps,wz_rps,x_des_m,y_des_m,z_des_m,ic_pos_jitter_d0_x_m,ic_pos_jitter_d0_y_m,ic_pos_jitter_d0_z_m,ic_yaw_jitter_d0_rad,ic_vel_jitter_d0_x_mps,ic_vel_jitter_d0_y_mps,ic_vel_jitter_d0_z_mps,ic_pos_jitter_d1_x_m,ic_pos_jitter_d1_y_m,ic_pos_jitter_d1_z_m,ic_yaw_jitter_d1_rad,ic_vel_jitter_d1_x_mps,ic_vel_jitter_d1_y_mps,ic_vel_jitter_d1_z_mps,ic_pos_jitter_d2_x_m,ic_pos_jitter_d2_y_m,ic_pos_jitter_d2_z_m,ic_yaw_jitter_d2_rad,ic_vel_jitter_d2_x_mps,ic_vel_jitter_d2_y_mps,ic_vel_jitter_d2_z_mps,ic_pos_jitter_d3_x_m,ic_pos_jitter_d3_y_m,ic_pos_jitter_d3_z_m,ic_yaw_jitter_d3_rad,ic_vel_jitter_d3_x_mps,ic_vel_jitter_d3_y_mps,ic_vel_jitter_d3_z_mps,ic_pos_jitter_d4_x_m,ic_pos_jitter_d4_y_m,ic_pos_jitter_d4_z_m,ic_yaw_jitter_d4_rad,ic_vel_jitter_d4_x_mps,ic_vel_jitter_d4_y_mps,ic_vel_jitter_d4_z_mps,ic_obstacle_jitter_x_m,ic_obstacle_jitter_y_m,ic_obstacle_jitter_z_m,ic_dynamic_jitter_x_m,ic_dynamic_jitter_y_m,ic_dynamic_jitter_z_m,episode,max_steps,timestamp_unix
,,,,,,,,,,,,,,,,,,,,,-0.04478323332109918,0.16312214191468571,0.10080490994673208,0.34774545850923466,0.19425388438009067,-0.017125852861882424,-0.1952807326758802,-0.07109169890296194,-0.11099613706628719,0.07665919790656961,-0.03914558914319477,-0.17449686686608362,-0.06621122616186834,0.0224219574396039,0.008698242150079694,0.09487038610456205,-0.08071855975795261,-0.01770251707470638,0.08061554728136061,-0.10338804565526774,-0.005575008871626208,-0.18330154332062895,-0.07230619977696232,-0.23661266036817336,-0.28745880443905913,-0.08105786510978873,-0.016427193869627266,0.047600183165088655,0.23269065812002226,0.2826870461765522,-0.14004191132420998,-0.11727448993583611,-0.0988100813952677,0.12274957177692081,-0.144417460991984,-0.14323705943413362,-0.04972142489508846,-0.3443059456450411,-0.059370247729366554,0.006506858726445075,0.07329287949057395,31.0,1000.0,1764624890.6072125
0.0,-0.0022012358000636652,0.0007579846424050629,0.0006276369094848633,1.2537113428115845,0.0,0.0,0.0,1.000627,0.0,0.0,0.0001398653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,-0.0022033574727499286,0.0010569682344794273,0.0006282329559326172,1.2536733150482178,0.0,0.0,0.0,1.0006276,0.0,0.0,0.00013837546,0.0,0.0,0.0,0.0,0.0,0.0,0.000375,0.0002,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,-0.0022044640983989445,0.0014215299161151052,0.0006287097930908203,1.2536166906356812,0.0,0.0,0.0,1.0006282,0.0,0.0,0.00013688557,-0.00012803078,0.00023984909,0.0,-0.030714178,0.057589088,0.0,0.00075,0.00039999993,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,-0.0022063203688006757,0.0018126809736713767,0.0006293058395385742,1.2535415887832642,0.0,4.0865793e-08,2.1795088e-08,1.0006287,9.807791e-06,5.2308214e-06,0.0001353942,0.00020241737,2.1457672e-05,0.0,0.07927969,-0.052410748,-1.2316217e-05,0.001125,0.0005999998,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,-0.0022082282295116332,0.002216240856796503,0.0006299018859863281,1.2534481287002563,0.0,8.539771e-08,9.122749e-09,1.0006293,1.068766e-05,-3.0413617e-06,0.0001342733,7.43866e-05,0.00026154518,1.1920929e-06,-0.03072544,0.05758821,0.00028527447,0.0015,0.00079999946,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,-0.0022101660096701383,0.0026265811175107956,0.0006303787231445312,1.2533363103866577,0.0,1.7446004e-07,-1.6206391e-08,1.0006299,2.137496e-05,-6.0789935e-06,0.00013269614,0.00040459633,4.3153763e-05,-2.4080276e-05,0.07926684,-0.05241106,-0.0060845534,0.001875,0.000999999,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,-0.0022121232781842992,0.0030409249011427164,0.0006309747695922852,1.2532066106796265,0.0,2.708512e-07,-1.10438954e-07,1.0006304,2.3133873e-05,-2.2615815e-05,0.0001312249,0.00027656555,0.00028300285,7.224083e-05,-0.030735558,0.05757703,0.023127267,0.00225,0.0011999982,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,-0.002214093064901772,0.0034578621853142977,0.0006314516067504883,1.2530587911605835,0.0,4.1543285e-07,-2.5174805e-07,1.000631,3.46996e-05,-3.391418e-05,0.00013009878,0.0006067753,6.4611435e-05,4.673004e-05,0.07925311,-0.052409466,-0.0061006187,0.002625,0.0013999972,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,-0.002216073403355495,0.0038765729404985905,0.0006320476531982422,1.2528938055038452,0.0,5.710023e-07,-4.9636276e-07,1.0006315,3.733668e-05,-5.870753e-05,0.0001285191,0.0004787445,0.00030446053,0.00014328957,-0.030756464,0.057564907,0.023135802,0.003,0.0015999958,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
