step,reward,mean_form_error_m,mean_z_error_m,min_dyn_distance_m,collision_flag,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,roll_rad,pitch_rad,yaw_rad,wx_rps,wy_rps,wz_rps,x_des_m,y_des_m,z_des_m,roll_cmd_unit,pitch_cmd_unit,yaw_rate_cmd_unit,thrust_cmd_unitless,thrust_actual_N
10,-0.0022103208581469524,0.004694652743637562,0.0004317760467529297,inf,0.0,1.0004811e-06,-1.286187e-06,1.0004314,5.329341e-05,-0.00011129901,8.600664e-05,0.00068068504,0.0003259182,0.00021409988,-0.030777361,0.05755279,0.023144327,0.00375,0.0019999917,1.0,-0.004113855,0.0074447053,-0.002312345646936385,0.0,0.2741808440623235
11,-0.0022123297119087514,0.005118111614137888,0.00043213367462158203,inf,0.0,1.2780274e-06,-1.8657315e-06,1.0004318,6.66111e-05,-0.00013909073,8.5116364e-05,0.0010106564,0.00010752678,0.0001885891,0.07922566,-0.052406278,-0.006132712,0.004125,0.0021999888,1.0,-0.0045427997,0.0081808325,0.0004955861975957386,0.0,0.2741808440623235
12,-0.002214342216921069,0.005541852675378323,0.0004324913024902344,inf,0.0,1.5738603e-06,-2.617272e-06,1.0004321,7.0999886e-05,-0.0001803697,8.4212115e-05,0.00088238716,0.00034737587,0.00028514862,-0.030798247,0.057540674,0.02315284,0.0045,0.0023999857,1.0,-0.0049855756,0.008925851,-0.0023470817834731505,0.0,0.2741808440623235
13,-0.002216359527866736,0.005965849384665489,0.0004328489303588867,inf,0.0,1.9288236e-06,-3.5189134e-06,1.0004325,8.5191175e-05,-0.00021639398,8.3323364e-05,0.0012123585,0.00012874603,0.00025963783,0.07921194,-0.052404687,-0.0061487397,0.004875,0.0025999816,1.0,-0.0054233954,0.009660952,0.0004631934918484242,0.0,0.2741808440623235
14,-0.002218379881265719,0.00639005284756422,0.00043320655822753906,inf,0.0,2.3057128e-06,-4.6268365e-06,1.0004328,9.0453424e-05,-0.00026590147,8.241622e-05,0.0010840893,0.00036859512,0.00035619736,-0.030819124,0.05752856,0.023161342,0.00525,0.002799977,1.0,-0.005875109,0.010404935,-0.0023818170306623677,0.0,0.2741808440623235
15,-0.0022204048829426036,0.00681446585804224,0.0004335641860961914,inf,0.0,2.745366e-06,-5.9191234e-06,1.0004332,0.00010551673,-0.00031014893,8.1529e-05,0.0014138222,0.0001502037,0.00033044815,0.079198234,-0.052403096,-0.0061647547,0.005625,0.0029999719,1.0,-0.006321931,0.011138992,0.00043091334415017624,0.0,0.2741808440623235
16,-0.0022224324867969702,0.0072390236891806126,0.00043380260467529297,inf,0.0,3.2105777e-06,-7.4519385e-06,1.0004336,0.00011165087,-0.00036787556,8.061898e-05,0.001285553,0.00038981438,0.00042700768,-0.030839989,0.057516444,0.023169836,0.006,0.003199966,1.0,-0.0067827115,0.011881928,-0.00241643755201787,0.0,0.2741808440623235
17,-0.002224464832193917,0.007663775235414505,0.0004341602325439453,inf,0.0,3.7421803e-06,-9.2033415e-06,1.0004338,0.00012758463,-0.00042033682,7.9733276e-05,0.0016152859,0.00017142296,0.00040125847,0.07918454,-0.052401505,-0.0061807567,0.006375,0.003399959,1.0,-0.0072386614,0.012614931,0.00039863197359904946,0.0,0.2741808440623235
18,-0.0022265009570248367,0.008088669739663601,0.00043451786041259766,inf,0.0,4.3029686e-06,-1.1229483e-05,1.0004342,0.00013458915,-0.00048627384,7.918831e-05,0.0014867783,0.00041103363,0.000497818,-0.030860843,0.05750433,0.023178317,0.00675,0.0035999515,1.0,-0.0077086356,0.013356805,-0.0024510567393520497,0.0,0.2741808440623235
19,-0.0022285402743153103,0.008513731881976128,0.00043487548828125,inf,0.0,4.9337673e-06,-1.3508397e-05,1.0004345,0.00015139174,-0.0005469394,7.821776e-05,0.0018167496,0.00019264221,0.0004720688,0.079170845,-0.052399915,-0.0061967466,0.007125,0.0037999428,1.0,-0.008173842,0.014088741,0.0003663494913634875,0.0,0.2741808440623235
20,-0.0022305828016324102,0.008938931860029697,0.00043511390686035156,inf,0.0,5.5973715e-06,-1.6096215e-05,1.0004349,0.00015926495,-0.00062107627,7.732226e-05,0.0016880035,0.00043225288,0.0005686283,-0.030881688,0.05749222,0.023186788,0.0075,0.003999933,1.0,-0.008653135,0.014829541,-0.0024856752596755685,0.0,0.2741808440623235
21,-0.002232629661470128,0.009364286437630653,0.0004354715347290039,inf,0.0,6.3346e-06,-1.8970952e-05,1.0004351,0.00017693487,-0.000689937,7.643486e-05,0.0020177364,0.00021362305,0.0005428791,0.07915716,-0.052398328,-0.006212724,0.007875,0.004199923,1.0,-0.009127725,0.015560396,0.0003340657862750468,0.0,0.2741808440623235
22,-0.0022346796675919906,0.009789777919650078,0.00043582916259765625,inf,0.0,7.1082472e-06,-2.2188726e-05,1.0004355,0.00018567532,-0.00077226554,7.5885255e-05,0.0018892288,0.00045323372,0.00063943863,-0.030902522,0.057480104,0.023195248,0.00825,0.004399911,1.0,-0.009616465,0.016300108,-0.0025202924459777646,0.0,0.2741808440623235
23,-0.002236733528501646,0.01021545473486185,0.0004360675811767578,inf,0.0,7.959126e-06,-2.5727524e-05,1.0004358,0.00020421093,-0.0008493118,7.4917494e-05,0.0022187233,0.00023460388,0.0006136894,0.07914348,-0.05239674,-0.0062286886,0.008625,0.0045998986,1.0,-0.010100564,0.01702987,0.0003017808583337273,0.0,0.2741808440623235
24,-0.002237302084134718,0.010641230270266533,0.00043642520904541016,inf,0.0,8.85003e-06,-2.9643446e-05,1.0004361,0.0002138169,-0.0009398214,7.4016316e-05,0.0020902157,0.00047421455,0.00071024895,-0.030923344,0.057467997,0.023203699,0.009,0.0047998847,1.0,-0.010598878,0.017768482,-0.0025549089652693,0.0,0.2741808440623235
25,-0.002240162998552842,0.011067171581089497,0.0004366636276245117,inf,0.0,9.821767e-06,-3.3914468e-05,1.0004364,0.00023321687,-0.0010250449,7.349989e-05,0.0018246174,0.00025558472,0.00068449974,-0.06369972,-0.052496612,-0.0061769066,0.009375,0.00499987,1.0,-0.011092614,0.018497141,0.0002630265939900686,0.0,0.2741808440623235
26,-0.0022407381285127486,0.011493220925331116,0.00043702125549316406,inf,0.0,1.0837058e-05,-3.849531e-05,1.0004367,0.00024366987,-0.0010994015,7.254185e-05,0.0020172596,0.0004951954,0.00078105927,0.046232745,0.05752559,0.023158185,0.00975,0.0051998533,1.0,-0.011576098,0.019234657,-0.0025843721601929138,0.0,0.2741808440623235
27,-0.00224360472224944,0.011919393204152584,0.0004372596740722656,inf,0.0,1.1936748e-05,-4.3418706e-05,1.000437,0.00026392558,-0.0011816159,7.2012095e-05,0.0017518997,0.00027680397,0.00075531006,-0.06369823,-0.05249727,-0.0061755436,0.010125,0.0053998358,1.0,-0.0120681245,0.0199622,0.00022908697935114083,0.0,0.2741808440623235
28,-0.0022441856413963255,0.01234564371407032,0.00043761730194091797,inf,0.0,1.3083557e-05,-4.863939e-05,1.0004373,0.00027523414,-0.001252964,7.105659e-05,0.0019445419,0.0005161762,0.0008518696,0.046227068,0.057534847,0.023149235,0.0105,0.0055998173,1.0,-0.012549877,0.0206986,-0.002617326933590677,0.0,0.2741808440623235
29,-0.0022470591659846835,0.012772029265761375,0.00043785572052001953,inf,0.0,1.4318334e-05,-5.4190095e-05,1.0004376,0.00029634652,-0.0013321696,7.052661e-05,0.0016789436,0.0002977848,0.00082588196,-0.063696735,-0.052497927,-0.0061741765,0.010875,0.005799797,1.0,-0.013040143,0.021425016,0.00019526086769304935,0.0,0.2741808440623235
30,-0.002247645849005494,0.013198481872677803,0.0004382133483886719,inf,0.0,1.5603799e-05,-6.0025555e-05,1.0004379,0.00030851152,-0.0014005101,6.957055e-05,0.0018718243,0.0005373955,0.0009224415,0.046221394,0.057544097,0.023140285,0.01125,0.005999775,1.0,-0.013520111,0.022160282,-0.0026501678705022737,0.0,0.2741808440623235
31,-0.002250525322389149,0.013625052757561207,0.00043845176696777344,inf,0.0,1.6980805e-05,-6.61785e-05,1.0004382,0.00033048147,-0.0014767073,6.904107e-05,0.001606226,0.00031876564,0.0008966923,-0.063695244,-0.052498583,-0.006172804,0.011625,0.0061997515,1.0,-0.014008567,0.022885557,0.00016132036370657338,0.0,0.2741808440623235
32,-0.0022511178355882296,0.01405168604105711,0.000438690185546875,inf,0.0,1.841207e-05,-7.2603674e-05,1.0004385,0.00034350378,-0.0015420404,6.8084286e-05,0.0017991066,0.0005583763,0.0009930134,0.046215724,0.057553343,0.023131333,0.012,0.006399727,1.0,-0.014486701,0.023619672,-0.002683008585076983,0.0,0.2741808440623235
33,-0.0022540034077610477,0.01447838544845581,0.00043904781341552734,inf,0.0,1.9938454e-05,-7.93338e-05,1.0004387,0.00036633215,-0.0016152298,6.7555346e-05,0.0015335083,0.0003399849,0.0009672642,-0.063693754,-0.052499242,-0.0061714277,0.012375,0.0065997005,1.0,-0.014973299,0.02434379,0.00012749330711671198,0.0,0.2741808440623235
34,-0.0022546015323707254,0.014905179850757122,0.0004392862319946289,inf,0.0,2.1522676e-05,-8.632361e-05,1.000439,0.00038021282,-0.0016775565,6.696577e-05,0.0017261505,0.00057959557,0.0010635853,0.046210054,0.057562586,0.02312238,0.01275,0.0067996723,1.0,-0.015449549,0.025076741,-0.0027158492996516926,0.0,0.2741808440623235
35,-0.0022574930148519354,0.015332016162574291,0.00043952465057373047,inf,0.0,2.3205592e-05,-9.360586e-05,1.0004393,0.00040390028,-0.0017477379,6.598305e-05,0.0014605522,0.00036120415,0.0010378361,-0.06369227,-0.052499898,-0.006170046,0.013125,0.0069996426,1.0,-0.015934234,0.025799688,9.366580585307648e-05,0.0,0.2741808440623235
36,-0.0022580976527708145,0.01575894095003605,0.0004398822784423828,inf,0.0,2.4949926e-05,-0.000101135265,1.0004395,0.0004186401,-0.0018070583,6.549941e-05,0.0016534328,0.0006008148,0.0011341572,0.04620439,0.057571825,0.023113424,0.0135,0.007199611,1.0,-0.016408551,0.02653146,-0.0027486895695526276,0.0,0.2741808440623235
37,-0.0022609941971604743,0.01618589647114277,0.0004401206970214844,inf,0.0,2.6796542e-05,-0.00010894457,1.0004399,0.00044318795,-0.0018742334,6.486011e-05,0.0013878345,0.0003824234,0.001108408,-0.06369078,-0.052500557,-0.0061686602,0.013875,0.007399578,1.0,-0.016891278,0.027253218,5.983785991566689e-05,0.0,0.2741808440623235
38,-0.0022616041981702497,0.016612915322184563,0.00044035911560058594,inf,0.0,2.8708158e-05,-0.000116988514,1.0004401,0.0004587876,-0.0019305473,6.392731e-05,0.0015804768,0.0006220341,0.0012047291,0.046198722,0.057581056,0.023104466,0.01425,0.007599543,1.0,-0.01736361,0.027983796,-0.002781529839453563,0.0,0.2741808440623235
39,-0.002264506695754248,0.01703997515141964,0.0004405975341796875,inf,0.0,3.0725645e-05,-0.00012529983,1.0004404,0.00048419664,-0.0019947162,6.339384e-05,0.0013148785,0.00040364265,0.0011789799,-0.0636893,-0.052501213,-0.00616727,0.014625,0.0077995057,1.0,-0.017844327,0.028704353,2.600946930448321e-05,0.0,0.2741808440623235
40,-0.0022651216758007714,0.017467083409428596,0.00044083595275878906,inf,0.0,3.2811717e-05,-0.00013383327,1.0004406,0.0005006573,-0.0020480251,6.280352e-05,0.0015077591,0.0006432533,0.001275301,0.04619306,0.057590287,0.023095507,0.015,0.007999467,1.0,-0.018314624,0.02943372,-0.0028143698870176114,0.0,0.2741808440623235
41,-0.0022680310206429676,0.01789420284330845,0.0004411935806274414,inf,0.0,3.500725e-05,-0.00014262156,1.0004408,0.0005269283,-0.002109188,6.219001e-05,0.0012419224,0.0004248619,0.0012493134,-0.06368781,-0.052501872,-0.006165874,0.015375,0.008199425,1.0,-0.018793283,0.030153058,-7.705585078529441e-06,0.0,0.2741808440623235
42,-0.0022686521134979687,0.018321385607123375,0.00044143199920654297,inf,0.0,3.7274964e-05,-0.00015161943,1.0004412,0.00054425077,-0.0021594919,6.161787e-05,0.001434803,0.000664711,0.0013456345,0.0461874,0.05759951,0.023086546,0.01575,0.008399382,1.0,-0.019261494,0.0308812,-0.002847095875758606,0.0,0.2741808440623235
43,-0.002271565862183359,0.01874857395887375,0.00044167041778564453,inf,0.0,3.965573e-05,-0.00016085964,1.0004414,0.0005713844,-0.0022176488,6.063253e-05,0.0011692047,0.00044631958,0.0013198853,-0.063686326,-0.05250253,-0.0061644744,0.016125,0.008599337,1.0,-0.019738043,0.0315993,-4.1534809453039535e-05,0.0,0.2741808440623235
44,-0.002272192178951839,0.01917579583823681,0.0004419088363647461,inf,0.0,4.211227e-05,-0.00017029693,1.0004417,0.00058956956,-0.0022649483,6.01471e-05,0.0013618469,0.00068616867,0.0014162064,0.046181742,0.05760873,0.023077585,0.0165,0.00879929,1.0,-0.020204123,0.032326207,-0.002879935700985767,0.0,0.2741808440623235
45,-0.0022751112446684073,0.019603028893470764,0.00044214725494384766,inf,0.0,4.4685465e-05,-0.00017996402,1.0004419,0.00061756716,-0.0023201008,5.9509686e-05,0.0010962486,0.00046777725,0.0013902187,-0.06368485,-0.052503187,-0.00616307,0.016875,0.008999241,1.0,-0.02067851,0.033043064,-7.525069759937861e-05,0.0,0.2741808440623235
46,-0.0022757430110709204,0.02003023400902748,0.0004423856735229492,inf,0.0,4.733803e-05,-0.00018981566,1.0004421,0.00063661585,-0.0023643961,5.8941972e-05,0.0012888908,0.0007073879,0.0014865398,0.046176083,0.057617947,0.02306862,0.01725,0.009199189,1.0,-0.021142405,0.03376871,-0.002912661467389874,0.0,0.2741808440623235
47,-0.0022786678049102676,0.020457496866583824,0.0004426240921020508,inf,0.0,5.011086e-05,-0.0001998846,1.0004424,0.0006654781,-0.0024165441,5.8324244e-05,0.0010232925,0.0004889965,0.0014607906,-0.06368337,-0.052503847,-0.006161661,0.017625,0.009399135,1.0,-0.021614581,0.0344843,-0.00010908086690565865,0.0,0.2741808440623235
48,-0.0022793046979758106,0.020884722471237183,0.00044286251068115234,inf,0.0,5.2966654e-05,-0.00021012558,1.0004426,0.0006853912,-0.002457836,5.7751306e-05,0.0012159348,0.0007288456,0.0015568733,0.046170432,0.05762716,0.023059653,0.018,0.009599078,1.0,-0.022076245,0.035208676,-0.0029453870114570947,0.0,0.2741808440623235
49,-0.0022822355373937997,0.02131199650466442,0.0004431009292602539,inf,0.0,5.5946315e-05,-0.00022057132,1.0004429,0.000715119,-0.00250698,5.7135167e-05,0.00095033646,0.0005104542,0.0015311241,-0.06368189,-0.052504506,-0.006160247,0.018375,0.009799019,1.0,-0.022546163,0.03592299,-0.00014279764439954589,0.0,0.2741808440623235
50,-0.0022828776291572584,0.021739190444350243,0.00044333934783935547,inf,0.0,5.9012556e-05,-0.00023117661,1.0004431,0.0007358974,-0.0025452687,5.6561257e-05,0.0011429787,0.00075030327,0.0016272068,0.046164777,0.057636365,0.023050686,0.01875,0.009998959,1.0,-0.02300554,0.03664608,-0.0029781125555243147,0.0,0.2741808440623235
51,-0.002285813280107818,0.022166430950164795,0.00044357776641845703,inf,0.0,6.220627e-05,-0.00024197415,1.0004433,0.00076649163,-0.0025914095,5.5945708e-05,0.0008773804,0.00053215027,0.0016014576,-0.06368041,-0.052505165,-0.0061588287,0.019125,0.010198895,1.0,-0.023473147,0.037359092,-0.00017651486656720722,0.0,0.2741808440623235
52,-0.0022864605256998054,0.022593632340431213,0.0004438161849975586,inf,0.0,6.5490174e-05,-0.00025291872,1.0004436,0.0007881362,-0.0026266957,5.537106e-05,0.0010700226,0.00077199936,0.0016975403,0.04615913,0.05764557,0.023041716,0.0195,0.010398828,1.0,-0.023930188,0.038080882,-0.003010837654917761,0.0,0.2741808440623235
53,-0.0022894009400859605,0.02302081510424614,0.00044405460357666016,inf,0.0,6.890516e-05,-0.00026404302,1.0004438,0.00081959774,-0.0026698331,5.475605e-05,0.0008044243,0.00055360794,0.0016717911,-0.063678935,-0.05250582,-0.0061574057,0.019875,0.010598759,1.0,-0.024395438,0.03879259,-0.0002102324778244209,0.0,0.2741808440623235
54,-0.0022900533753100294,0.023447949439287186,0.00044417381286621094,inf,0.0,7.241395e-05,-0.00027530183,1.000444,0.00084210944,-0.0027021172,5.4180673e-05,0.0009970665,0.00079345703,0.0017678738,0.046153482,0.05765477,0.023032743,0.02025,0.010798688,1.0,-0.024850097,0.039513063,-0.00304356253197432,0.0,0.2741808440623235
55,-0.0022929993215951615,0.023875093087553978,0.0004444122314453125,inf,0.0,7.605745e-05,-0.0002867279,1.0004442,0.0008744391,-0.0027422523,5.35662e-05,0.0007314682,0.0005750656,0.0017418861,-0.06367747,-0.05250648,-0.006155978,0.020625,0.010998613,1.0,-0.025312934,0.04022345,-0.00024383675285346353,0.0,0.2741808440623235
56,-0.0022936564580133736,0.024302154779434204,0.00044465065002441406,inf,0.0,7.979836e-05,-0.00029827596,1.0004444,0.00089781894,-0.0027715352,5.335802e-05,0.0009241104,0.0008151531,0.0018379688,0.046147835,0.057663962,0.023023771,0.021,0.0111985365,1.0,-0.02576516,0.040942587,-0.0030761737948815995,0.0,0.2741808440623235
57,-0.0022966071013540085,0.024729177355766296,0.0004448890686035156,inf,0.0,8.36776e-05,-0.00030997876,1.0004447,0.0009310176,-0.002808668,5.2657702e-05,0.0006585121,0.0005967617,0.0018122196,-0.06367599,-0.05250714,-0.0061545456,0.021375,0.011398457,1.0,-0.026225539,0.04165163,-0.00027755530904244715,0.0,0.2741808440623235
58,-0.0022972699324722234,0.02515617571771145,0.0004451274871826172,inf,0.0,8.765788e-05,-0.00032179104,1.0004449,0.00095526606,-0.0028349494,5.2101153e-05,0.0008511543,0.0008368492,0.0019083023,0.04614219,0.057673153,0.023014795,0.02175,0.011598374,1.0,-0.02667528,0.042369418,-0.0031088982272643845,0.0,0.2741808440623235
59,-0.002300225532049676,0.025583108887076378,0.00044536590576171875,inf,0.0,9.17801e-05,-0.00033374553,1.0004451,0.0009893348,-0.0028690808,5.1482984e-05,0.0005853176,0.0006184578,0.0018823147,-0.063674524,-0.0525078,-0.0061531086,0.022125,0.011798289,1.0,-0.02713315,0.043077104,-0.00031116047341903796,0.0,0.2741808440623235
60,-0.0023008924517264008,0.026010002940893173,0.00044548511505126953,inf,0.0,9.600699e-05,-0.00034579705,1.0004454,0.0010144529,-0.0028923615,5.0906547e-05,0.00077819824,0.0008585453,0.0019783974,0.04613655,0.05768234,0.023005819,0.0225,0.0119982,1.0,-0.027580356,0.043793537,-0.0031415090454978895,0.0,0.2741808440623235
61,-0.002303853194364011,0.02643682435154915,0.0004457235336303711,inf,0.0,0.00010037946,-0.00035797825,1.0004455,0.0010493924,-0.0029234919,5.029341e-05,0.0005123615,0.0006401539,0.0019526482,-0.06367305,-0.05250846,-0.0061516673,0.022875,0.012198108,1.0,-0.028035665,0.044499848,-0.00034487986337134797,0.0,0.2741808440623235
62,-0.002304756897182515,0.026863569393754005,0.00044596195220947266,inf,0.0,0.00010486021,-0.00037024397,1.0004457,0.0010753814,-0.0029437726,5.0083123e-05,0.00070500374,0.0008802414,0.0020484924,0.04613091,0.05769152,0.022996841,0.02325,0.012398014,1.0,-0.028480288,0.0452149,-0.003174119641394508,0.0,0.2741808440623235
63,-0.0023079543828335024,0.027290230616927147,0.0004462003707885742,inf,0.0,0.00010949018,-0.0003826269,1.000446,0.0011111925,-0.0029719023,4.938438e-05,0.00043940544,0.0007531643,0.0020227432,-0.06371646,-0.030596491,-0.0061347713,0.023625,0.012597917,1.0,-0.028932989,0.045919828,-0.00037996123350947196,0.0,0.2741808440623235
64,-0.002308862722130881,0.027716804295778275,0.000446319580078125,inf,0.0,0.00011424762,-0.0003950818,1.0004462,0.0011417847,-0.0029891755,4.882302e-05,0.00063204765,0.0010845661,0.002118826,0.046083406,0.07960832,0.022993246,0.024,0.012797816,1.0,-0.02937497,0.04662972,-0.0032073581166601403,0.0,0.2741808440623235
65,-0.002312064459775941,0.028143253177404404,0.00044655799865722656,inf,0.0,0.000119189,-0.00040764135,1.0004463,0.0011859306,-0.00301429,4.8202295e-05,0.00036621094,0.000957489,0.0020930767,-0.06371931,-0.03060739,-0.00612338,0.024375,0.012997712,1.0,-0.029824998,0.04732569,-0.00041463078014856747,0.0,0.2741808440623235
66,-0.00231297768133986,0.028569582849740982,0.0004467964172363281,inf,0.0,0.00012429255,-0.0004202603,1.0004466,0.0012248544,-0.0030285483,4.7990816e-05,0.00055885315,0.0012888908,0.002188921,0.046078756,0.07960728,0.022974122,0.02475,0.013197605,1.0,-0.030264277,0.04802656,-0.003238999990739905,0.0,0.2741808440623235
67,-0.002316183228903367,0.028995703905820847,0.0004469156265258789,inf,0.0,0.00012961477,-0.0004329713,1.0004468,0.0012773294,-0.0030506467,4.7285754e-05,0.00029325485,0.0011618137,0.0021631718,-0.063722156,-0.030618282,-0.006111986,0.025125,0.013397493,1.0,-0.030711576,0.048713446,-0.00044918676822260485,0.0,0.2741808440623235
68,-0.0023171006420008556,0.029421668499708176,0.00044715404510498047,inf,0.0,0.00013513384,-0.0004457292,1.0004469,0.0013245784,-0.0030618894,4.6726414e-05,0.00048589706,0.0014932156,0.002259016,0.046074107,0.079606235,0.022955,0.0255,0.013597379,1.0,-0.031148106,0.049405154,-0.0032706418648196693,0.0,0.2741808440623235
69,-0.002320310318996384,0.02984745427966118,0.00044727325439453125,inf,0.0,0.00014090624,-0.0004585666,1.0004472,0.0013853774,-0.0030809715,4.6468762e-05,0.00022006035,0.0013661385,0.0022332668,-0.063724995,-0.030629171,-0.00610059,0.025875,0.013797263,1.0,-0.03159263,0.050082814,-0.00048374292304930757,0.0,0.2741808440623235
70,-0.0023212317891388523,0.030272994190454483,0.0004475116729736328,inf,0.0,0.00014691018,-0.00047143825,1.0004473,0.0014409461,-0.003089198,4.580465e-05,0.00041270256,0.0016973019,0.002329111,0.046069458,0.07960519,0.022935882,0.02625,0.013997142,1.0,-0.032026358,0.05076523,-0.003302284183573208,0.0,0.2741808440623235
71,-0.002324445985947631,0.030698353424668312,0.0004477500915527344,inf,0.0,0.00015320211,-0.00048437683,1.0004475,0.0015100628,-0.0031052628,4.5569406e-05,0.00014686584,0.0015702248,0.002303362,-0.06372783,-0.030640054,-0.006089192,0.026625,0.014197018,1.0,-0.032468054,0.051433533,-0.0005182993002128974,0.0,0.2741808440623235
72,-0.0023253703079280067,0.03112340345978737,0.00044786930084228516,inf,0.0,0.00015976022,-0.00049733714,1.0004478,0.0015739456,-0.0031104723,4.4900302e-05,0.00033974648,0.0019016266,0.0023992062,0.04606481,0.07960415,0.02291677,0.027,0.01439689,1.0,-0.03289893,0.052106533,-0.0033339269470005206,0.0,0.2741808440623235
73,-0.0023285880862193094,0.03154822811484337,0.0004481077194213867,inf,0.0,0.00016664095,-0.0005103518,1.0004479,0.0016513737,-0.0031235195,4.4296114e-05,7.390976e-05,0.0017745495,0.0023732185,-0.063730665,-0.030650932,-0.0060777916,0.027375,0.014596758,1.0,-0.03333774,0.052765343,-0.0005527420076429855,0.0,0.2741808440623235
74,-0.0023296557838956133,0.0319727286696434,0.0004482269287109375,inf,0.0,0.00017382247,-0.0005233756,1.0004481,0.0017235657,-0.0031257116,4.4081826e-05,0.00026655197,0.002105713,0.0024690628,0.04606016,0.079603106,0.022897659,0.02775,0.014796623,1.0,-0.033765707,0.05342879,-0.0033654560962785534,0.0,0.2741808440623235
75,-0.0023327372881633023,0.03239695727825165,0.00044846534729003906,inf,0.0,0.00018136122,-0.00053644116,1.0004482,0.0018092997,-0.0031357403,4.336867e-05,7.1525574e-07,0.0019786358,0.0024433136,-0.06373349,-0.030661806,-0.0060663894,0.028125,0.014996485,1.0,-0.034201592,0.054077975,-0.0005872987738961275,0.0,0.2741808440623235
76,-0.002334177736116758,0.032820820808410645,0.00044858455657958984,inf,0.0,0.00018923536,-0.0005495033,1.0004485,0.0018897945,-0.0031349144,4.3180233e-05,0.00019335747,0.0023097992,0.0025389194,0.046055514,0.07960206,0.022878554,0.0285,0.015196342,1.0,-0.034626603,0.054731734,-0.00339698569023036,0.0,0.2741808440623235
