step,reward,mean_form_error_m,mean_z_error_m,min_dyn_distance_m,collision_flag,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,roll_rad,pitch_rad,yaw_rad,wx_rps,wy_rps,wz_rps,x_des_m,y_des_m,z_des_m,ic_pos_jitter_d0_x_m,ic_pos_jitter_d0_y_m,ic_pos_jitter_d0_z_m,ic_yaw_jitter_d0_rad,ic_vel_jitter_d0_x_mps,ic_vel_jitter_d0_y_mps,ic_vel_jitter_d0_z_mps,ic_pos_jitter_d1_x_m,ic_pos_jitter_d1_y_m,ic_pos_jitter_d1_z_m,ic_yaw_jitter_d1_rad,ic_vel_jitter_d1_x_mps,ic_vel_jitter_d1_y_mps,ic_vel_jitter_d1_z_mps,ic_pos_jitter_d2_x_m,ic_pos_jitter_d2_y_m,ic_pos_jitter_d2_z_m,ic_yaw_jitter_d2_rad,ic_vel_jitter_d2_x_mps,ic_vel_jitter_d2_y_mps,ic_vel_jitter_d2_z_mps,ic_pos_jitter_d3_x_m,ic_pos_jitter_d3_y_m,ic_pos_jitter_d3_z_m,ic_yaw_jitter_d3_rad,ic_vel_jitter_d3_x_mps,ic_vel_jitter_d3_y_mps,ic_vel_jitter_d3_z_mps,ic_pos_jitter_d4_x_m,ic_pos_jitter_d4_y_m,ic_pos_jitter_d4_z_m,ic_yaw_jitter_d4_rad,ic_vel_jitter_d4_x_mps,ic_vel_jitter_d4_y_mps,ic_vel_jitter_d4_z_mps,ic_obstacle_jitter_x_m,ic_obstacle_jitter_y_m,ic_obstacle_jitter_z_m,ic_dynamic_jitter_x_m,ic_dynamic_jitter_y_m,ic_dynamic_jitter_z_m,episode,max_steps,timestamp_unix
,,,,,,,,,,,,,,,,,,,,,0.17552929938745393,0.17694297003909626,-0.2849403874844087,-0.044931380938230625,0.018743536163108032,-0.11564632446873852,-0.058224503194879595,-0.0713507889422087,-0.06907034853448013,0.1258662968984881,-0.07529782727886386,-0.18564414905366908,0.014101673266448206,-0.125810290096592,0.023574742949002858,-0.10177461179015668,-0.24286080459337134,-0.1158608209595327,-0.0015695035004150149,-0.010865265916127825,-0.047458490111049745,-0.15296916991193704,0.2461095155409187,0.22384920427965876,-0.3423500046948689,-0.09111296198875207,0.1252594689033465,0.1950560294141227,0.1413780414671233,0.14802875957340605,0.11917198488085556,0.04512737631579611,-0.05618423192184202,0.06775713629642882,0.07719771019788924,-0.03809238130965148,0.04348053055426854,-0.16397704929150755,-0.12193987069984918,0.03171889112642673,-0.27649780085801523,96.0,1000.0,1764625122.9566648
0.0,-0.002251402944467805,0.00046456395648419857,0.0001876354217529297,1.242881178855896,0.0,0.0,0.0,1.0001875,0.0,0.0,4.1869433e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,-0.0022539508312292072,0.0008704924839548767,0.00018775463104248047,1.2428513765335083,0.0,0.0,0.0,1.0001876,0.0,0.0,4.118208e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000375,0.0002,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,-0.002255271408800969,0.0012887251796200871,0.00018799304962158203,1.2428064346313477,0.0,0.0,0.0,1.0001878,0.0,0.0,4.0975527e-05,-0.00012803078,0.00023984909,0.0,-0.030714178,0.057589088,0.0,0.00075,0.00039999993,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,-0.0022572475622062945,0.0017103137215599418,0.0001881122589111328,1.2427468299865723,0.0,4.0866944e-08,2.1795703e-08,1.000188,9.808066e-06,5.230969e-06,4.065458e-05,0.00020241737,2.1457672e-05,0.0,0.07927969,-0.052410748,-1.2316217e-05,0.001125,0.0005999998,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,-0.0022592320810669664,0.0021331720054149628,0.00018835067749023438,1.2426725625991821,0.0,8.5400046e-08,9.123604e-09,1.0001881,1.0687945e-05,-3.0413037e-06,3.9994735e-05,7.43866e-05,0.00026154518,1.1920929e-06,-0.03072544,0.05758821,0.00028527447,0.0015,0.00079999946,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,-0.0022612219127753183,0.0025567696429789066,0.00018846988677978516,1.2425833940505981,0.0,1.7446504e-07,-1.620571e-08,1.0001884,2.13756e-05,-6.0790353e-06,3.9781055e-05,0.00040459633,4.3153763e-05,-2.4080276e-05,0.07926684,-0.05241106,-0.0060845534,0.001875,0.000999999,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,-0.002263216446549268,0.002980714663863182,0.00018858909606933594,1.242479920387268,0.0,2.7085898e-07,-1.10439736e-07,1.0001885,2.3134544e-05,-2.2616166e-05,3.909349e-05,0.00027656555,0.00028300285,7.224083e-05,-0.030735558,0.05757703,0.023127267,0.00225,0.0011999982,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,-0.0022652159814598237,0.003404957475140691,0.0001888275146484375,1.2423616647720337,0.0,4.154445e-07,-2.5175132e-07,1.0001886,3.4700523e-05,-3.391478e-05,3.8887167e-05,0.0006067753,6.4611435e-05,4.673004e-05,0.07925311,-0.052409466,-0.0061006187,0.002625,0.0013999972,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,-0.0022672183504522762,0.0038293644320219755,0.00018894672393798828,1.2422288656234741,0.0,5.710182e-07,-4.963717e-07,1.0001888,3.7337686e-05,-5.870888e-05,3.856327e-05,0.0004787445,0.00030446053,0.00014328957,-0.030756464,0.057564907,0.023135802,0.003,0.0015999958,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
