time_s,leader_pos_x_m,leader_pos_y_m,leader_pos_z_m,leader_vel_x_mps,leader_vel_y_mps,leader_vel_z_mps,leader_roll_rad,leader_pitch_rad,leader_yaw_rad,leader_wx_radps,leader_wy_radps,leader_wz_radps,leader_des_x_m,leader_des_y_m,leader_des_z_m,leader_pos_err_x_m,leader_pos_err_y_m,leader_pos_err_z_m,leader_pos_err_norm_m,leader_roll_cmd_unitless,leader_pitch_cmd_unitless,leader_yaw_rate_cmd_unitless,thrust_cmd,Fz_pd_N,thrust_total_N,followers_mean_pos_err_m,followers_std_pos_err_m,reward,dist_leader_drone1_m,dist_target_leader_drone1_m,too_close_leader_drone1_flag,dist_leader_drone2_m,dist_target_leader_drone2_m,too_close_leader_drone2_flag,dist_leader_drone3_m,dist_target_leader_drone3_m,too_close_leader_drone3_flag,dist_leader_drone4_m,dist_target_leader_drone4_m,too_close_leader_drone4_flag,thrust_cmd_drone0_unitless,thrust_cmd_drone1_unitless,thrust_cmd_drone2_unitless,thrust_cmd_drone3_unitless,thrust_cmd_drone4_unitless
0.041666666666666664,7.407510565826669e-06,6.51831442155526e-06,1.0,0.00046767722233198583,0.0004095325421076268,-1.6574409755776287e-07,-0.001971952384337783,0.0022886984515935183,0.00031784316524863243,0.007684734184294939,-0.00016469755792059004,-0.0020000378135591745,0.013749999925494194,0.007332922425121069,1.0,-0.013742592185735703,-0.007326404098421335,0.0,0.015573536045849323,-0.012995433993637562,0.024614879861474037,-0.0027530058287084103,3.3861249448818853e-07,7.175090672717488e-07,0.2648707330226898,0.43118613958358765,0.09625053405761719,-0.09173963919798535,0.30004116892814636,0.7071067811865476,0,0.5999591946601868,0.7071067811865476,0,0.9000280499458313,1.044030650891055,0,1.1999444961547852,1.044030650891055,0,3.3861249448818853e-07,4.2431191104697064e-05,3.156843376928009e-05,2.8438247682061046e-05,3.545791332726367e-05
0.04583333333333333,9.74544764176244e-06,8.5603178376914e-06,1.0,0.0005611048545688391,0.0004900807980448008,-1.42535526492793e-07,-0.0023979174438863993,0.0027465440798550844,0.00043008854845538735,-0.10227236896753311,0.10984468460083008,0.02719627507030964,0.014999999664723873,0.007999466732144356,1.0,-0.014990254305303097,-0.00799090601503849,0.0,0.016987120732665062,-0.014243275858461857,0.027017507702112198,3.923060648958199e-05,6.257540121623606e-07,1.325952780462103e-06,0.26487135887145996,0.4311854839324951,0.0963808074593544,-0.09160165632509,0.3000558316707611,0.7071067811865476,0,0.5999467968940735,0.7071067811865476,0,0.9000370502471924,1.044030650891055,0,1.1999257802963257,1.044030650891055,0,6.257540121623606e-07,5.8655798056861386e-05,4.513247768045403e-05,3.6163375625619665e-05,4.5192802645033225e-05
0.049999999999999996,1.2550492101581767e-05,1.1010492926288862e-05,1.0,0.0006732107722200453,0.0005880421376787126,-2.320849290526894e-07,-0.0023658520076423883,0.002745691454038024,0.0004218035319354385,0.007695765700191259,-0.000201343500521034,-0.002009538933634758,0.016249999403953552,0.008665988221764565,1.0,-0.016237448900938034,-0.00865497812628746,0.0,0.01840009167790413,-0.015491731464862823,0.02941940352320671,-0.0028024050407111645,5.381318715080852e-07,1.140284211942344e-06,0.26487118005752563,0.4311836361885071,0.09650973230600357,-0.08743560285518368,0.30007362365722656,0.7071067811865476,0,0.5999323129653931,0.7071067811865476,0,0.9000478386878967,1.044030650891055,0,1.1999033689498901,1.044030650891055,0,5.381318715080852e-07,8.205353515222669e-05,6.41657316009514e-05,4.409229222801514e-05,5.711494304705411e-05
0.05416666666666666,1.5822410205146298e-05,1.3863292224414181e-05,1.0,0.0007852600538171828,0.0006846716860309243,-2.034207398082799e-07,-0.00279171671718359,0.0032034283503890038,0.000533843704033643,-0.1022595465183258,0.10980801284313202,0.02719365619122982,0.017500000074505806,0.009332486428320408,1.0,-0.01748417690396309,-0.009318622760474682,0.0,0.0198124498128891,-0.01672191359102726,0.03180168569087982,-9.49951026996132e-06,8.762187349020678e-07,1.8566794324215152e-06,0.2648719251155853,0.43118011951446533,0.09663709998130798,-0.09292276208451941,0.30009472370147705,0.7071067811865476,0,0.599915623664856,0.7071067811865476,0,0.9000604152679443,1.044030650891055,0,1.1998769044876099,1.044030650891055,0,8.762187349020678e-07,0.00010300589929101989,8.209264342440292e-05,5.399582005338743e-05,6.964555359445512e-05
0.05833333333333333,1.9638973753899336e-05,1.719125430099666e-05,1.0,0.0009159756009466946,0.0007987107383087277,-3.07499760765495e-07,-0.002759605413302779,0.003202419728040695,0.0005255339783616364,0.007706798147410154,-0.0002379727957304567,-0.0020190165378153324,0.01875000074505806,0.009998958557844162,1.0,-0.01873036101460457,-0.009981767274439335,0.0,0.021224092692136765,-0.01795257441699505,0.034183092415332794,-0.0028516945894807577,7.679992677367409e-07,1.6273659184662392e-06,0.2648717164993286,0.4311741888523102,0.09676280617713928,-0.0865488897399833,0.30011945962905884,0.7071067811865476,0,0.5998963713645935,0.7071067811865476,0,0.90007483959198,1.044030650891055,0,1.1998461484909058,1.044030650891055,0,7.679992677367409e-07,0.0001255411480087787,0.00010676307283574715,6.159747135825455e-05,8.006445568753406e-05
0.06249999999999999,2.399990989943035e-05,2.0988805772503838e-05,1.0,0.0010466247331351042,0.0009114127606153488,-2.744084497408039e-07,-0.0031853700056672096,0.0036600481253117323,0.0006373690557666123,-0.1022467240691185,0.10977136343717575,0.02719103917479515,0.019999999552965164,0.010665402747690678,1.0,-0.019975999370217323,-0.010644413530826569,0.0,0.022635018453001976,-0.01916482299566269,0.03654474765062332,-5.8122113841818646e-05,1.1609415651037125e-06,2.45999808612396e-06,0.26487258076667786,0.4311652183532715,0.09688664972782135,-0.08914991498474242,0.30014804005622864,0.7071067811865476,0,0.5998746156692505,0.7071067811865476,0,0.9000911712646484,1.044030650891055,0,1.1998108625411987,1.044030650891055,0,1.1609415651037125e-06,0.000153634391608648,0.00013042372302152216,7.390210521407425e-05,9.650376887293532e-05
0.06666666666666667,2.8982944058952853e-05,2.5328476112917997e-05,1.0,0.001195928081870079,0.0010415208525955677,-3.986297087976709e-07,-0.003153212834149599,0.0036588835064321756,0.0006290347664617002,0.007717831991612911,-0.00027458544354885817,-0.002028470626100898,0.021250000223517418,0.011331817135214806,1.0,-0.021221017464995384,-0.011306488886475563,0.0,0.024045130237936974,-0.02037741430103779,0.03890537470579147,-0.00290087447501719,1.0360079158999724e-06,2.1952675979264313e-06,0.26487231254577637,0.43115270137786865,0.09700845181941986,-0.08779381813225887,0.3001806139945984,0.7071067811865476,0,0.5998499989509583,0.7071067811865476,0,0.9001096487045288,1.044030650891055,0,1.1997706890106201,1.044030650891055,0,1.0360079158999724e-06,0.00018007743346970528,0.00015388219617307186,8.310658449772745e-05,0.0001080950751202181
0.07083333333333333,3.458775609033182e-05,3.020467011083383e-05,1.0,0.0013451550621539354,0.0011702865594998002,-3.6211667975294404e-07,-0.0035788773093372583,0.00411640340462327,0.0007406650693155825,-0.1022339016199112,0.10973472893238068,0.02718842215836048,0.02250000089406967,0.011998199857771397,1.0,-0.022465413436293602,-0.011967995204031467,0.0,0.02545442432165146,-0.021571457386016846,0.04124610871076584,-0.00010663730063242838,1.5049956800794462e-06,3.189037670381367e-06,0.26487332582473755,0.4311361312866211,0.09712804853916168,-0.08589330072964568,0.30021750926971436,0.7071067811865476,0,0.5998225808143616,0.7071067811865476,0,0.9001300930976868,1.044030650891055,0,1.1997255086898804,1.044030650891055,0,1.5049956800794462e-06,0.0002065656299237162,0.00018407039169687778,9.155703446594998e-05,0.00012304674601182342
0.075,4.089202411705628e-05,3.568989995983429e-05,1.0,0.001513024209998548,0.0013164548436179757,-5.028715577282128e-07,-0.0035466745030134916,0.004115082789212465,0.0007323063327930868,0.007728866301476955,-0.00031118138576857746,-0.0020379009656608105,0.023749999701976776,0.012664549984037876,1.0,-0.02370910719037056,-0.012628859840333462,0.0,0.026862796396017075,-0.02276570349931717,0.04358567297458649,-0.0029499446973204613,1.3671435681317234e-06,2.8969334380235523e-06,0.26487302780151367,0.4311148524284363,0.09724532812833786,-0.08696062999223339,0.30025896430015564,0.7071067811865476,0,0.5997921824455261,0.7071067811865476,0,0.9001528024673462,1.044030650891055,0,1.1996750831604004,1.044030650891055,0,1.3671435681317234e-06,0.00023894658079370856,0.00021103986364323646,0.00010342273890273646,0.00013774825492873788
0.07916666666666666,4.7895387979224324e-05,4.177854862064123e-05,1.0,0.0016808073269203305,0.0014612755039706826,-4.5472296505977283e-07,-0.003972239326685667,0.004572493955492973,0.0008437319775111973,-0.10222107917070389,0.10969812422990799,0.027185805141925812,0.02500000037252903,0.01333086472004652,1.0,-0.024952104315161705,-0.013289086520671844,0.0,0.028270255774259567,-0.023941265419125557,0.04590519145131111,-0.00015504530165344477,1.8985526821779786e-06,4.022972461825702e-06,0.2648742198944092,0.43108847737312317,0.09736011177301407,-0.08705875302932325,0.30030521750450134,0.7071067811865476,0,0.5997585654258728,0.7071067811865476,0,0.9001777172088623,1.044030650891055,0,1.199618935585022,1.044030650891055,0,1.8985526821779786e-06,0.00026881223311647773,0.00023609180061612278,0.00011287131201243028,0.00014767594984732568
0.08333333333333333,5.567547486862168e-05,4.854311191593297e-05,1.0,0.001867220620624721,0.0016234952490776777,-6.175816906761611e-07,-0.003939990419894457,0.004571017809212208,0.0008353489683941007,0.0077399020083248615,-0.00034776070970110595,-0.002047307789325714,0.026249999180436134,0.01399714220315218,1.0,-0.026194322854280472,-0.013948598876595497,0.0,0.029676690697669983,-0.025116898119449615,0.048223402351140976,-0.002998905722051859,1.7167714077004348e-06,3.6377837204781827e-06,0.26487380266189575,0.43105649948120117,0.09747228026390076,-0.08378727248738463,0.30035650730133057,0.7071067811865476,0,0.5997219681739807,0.7071067811865476,0,0.9002050161361694,1.044030650891055,0,1.1995573043823242,1.044030650891055,0,1.7167714077004348e-06,0.0002967404143419117,0.00026976471417583525,0.00012539485760498792,0.00016577314818277955
0.0875,6.423188460757956e-05,5.597795461653732e-05,1.0,0.0020535378716886044,0.0017843620153144002,-5.633599471366324e-07,-0.004365455824881792,0.005028320476412773,0.0009465701295994222,-0.10220824927091599,0.1096615418791771,0.027183186262845993,0.027499999850988388,0.014663380570709705,1.0,-0.027435768395662308,-0.014607402496039867,0.0,0.031082110479474068,-0.026273703202605247,0.050521425902843475,-0.0002033462660619989,2.331632003915729e-06,4.940653525409289e-06,0.2648751735687256,0.4310183823108673,0.09758166968822479,-0.08817425374759205,0.30041301250457764,0.7071067811865476,0,0.5996819734573364,0.7071067811865476,0,0.9002346992492676,1.044030650891055,0,1.1994894742965698,1.044030650891055,0,2.331632003915729e-06,0.0003325240104459226,0.00029707394423894584,0.00013642242993228137,0.00017662180471234024
0.09166666666666666,7.364218618022278e-05,6.415555253624916e-05,1.0,0.0022584733087569475,0.001962624490261078,-7.400718686767505e-07,-0.004333161283284426,0.0050266883336007595,0.0009381629643030465,0.007750938180834055,-0.0003843233280349523,-0.0020566910970956087,0.028750000521540642,0.015329577960073948,1.0,-0.028676358982920647,-0.015265421941876411,0.0,0.032486408948898315,-0.027430443093180656,0.05281800031661987,-0.0030477570835500956,2.1269220269459765e-06,4.506879577093059e-06,0.26487472653388977,0.43097367882728577,0.09768810868263245,-0.08407496148684487,0.3004750907421112,0.7071067811865476,0,0.5996386408805847,0.7071067811865476,0,0.9002668857574463,1.044030650891055,0,1.1994155645370483,1.044030650891055,0,2.1269220269459765e-06,0.00036262074718251824,0.00032468963763676584,0.00014295427536126226,0.00019621659885160625
0.09583333333333333,8.39059503050521e-05,7.307025953195989e-05,1.0,0.002463303040713072,0.002139528514817357,-6.807191539337509e-07,-0.004758527502417564,0.005483882036060095,0.0010491799330338836,-0.10219542682170868,0.10962498188018799,0.027180569246411324,0.029999999329447746,0.015995733439922333,1.0,-0.02991609275341034,-0.01592266373336315,0.0,0.03388958051800728,-0.028568219393491745,0.055094245821237564,-0.00025154027389362454,2.7940841391682625e-06,5.920574949414004e-06,0.26487621665000916,0.4309219717979431,0.09779150038957596,-0.0863371811361796,0.300542950630188,0.7071067811865476,0,0.599591851234436,0.7071067811865476,0,0.9003017544746399,1.044030650891055,0,1.1993354558944702,1.044030650891055,0,2.7940841391682625e-06,0.0004027966351713985,0.00035749105154536664,0.00015685912512708455,0.00020749436225742102
0.09999999999999999,9.510069503448904e-05,8.279452595161274e-05,0.9999999403953552,0.002686738967895508,0.0023338247556239367,-8.768107022660843e-07,-0.004726187326014042,0.005482094828039408,0.0010407486697658896,0.00776197575032711,-0.0004208692698739469,-0.0020660508889704943,0.03125,0.01666184514760971,1.0,-0.031154898926615715,-0.016579050570726395,-5.960464477539063e-08,0.03529153764247894,-0.029705798253417015,0.05736888200044632,-0.0030964999459683895,2.570002607171773e-06,5.4457532314700074e-06,0.26487571001052856,0.43086278438568115,0.09789163619279861,-0.08295983607838478,0.30061671137809753,0.7071067811865476,0,0.5995414853096008,0.7071067811865476,0,0.9003391861915588,1.044030650891055,0,1.1992486715316772,1.044030650891055,0,2.570002607171773e-06,0.0004344766493886709,0.0003867877530865371,0.00016373032121919096,0.00022428504598792642
0.10416666666666666,0.00010722594743128866,9.332268382422626e-05,0.9999999403953552,0.002910060342401266,0.00252675823867321,-6.246873454074375e-07,-0.005151454359292984,0.005939179565757513,0.001151561620645225,-0.10218259692192078,0.10958844423294067,0.027177952229976654,0.032499998807907104,0.01732790842652321,1.0,-0.032392773777246475,-0.01723458617925644,-5.960464477539063e-08,0.03669226914644241,-0.03082427568733692,0.05962305888533592,-0.0002996275434270501,3.760396339202998e-06,8.206578058889136e-06,0.2648785710334778,0.4307957589626312,0.09798847138881683,-0.08512728690158312,0.30069658160209656,0.7071067811865476,0,0.5994874835014343,0.7071067811865476,0,0.9003794193267822,1.044030650891055,0,1.199155569076538,1.044030650891055,0,3.760396339202998e-06,0.000462539930595085,0.0004228211473673582,0.00017803075024858117,0.0002381825033808127
0.10833333333333332,0.00012035917461616918,0.00010472717985976487,0.9999999403953552,0.0031519741751253605,0.002737079281359911,-8.870922556525329e-07,-0.005119068548083305,0.005937236826866865,0.0011431064922362566,0.007773013785481453,-0.0004573985643219203,-0.002075387164950371,0.03375000134110451,0.017993925139307976,1.0,-0.0336296409368515,-0.017889197915792465,-5.960464477539063e-08,0.03809168189764023,-0.03194241225719452,0.061875488609075546,-0.00314513361081481,2.8085241865483113e-06,6.189591658767313e-06,0.26487648487091064,0.4307205080986023,0.09808183461427689,-0.08179668137168543,0.3007826805114746,0.7071067811865476,0,0.599429726600647,0.7071067811865476,0,0.9004224538803101,1.044030650891055,0,1.1990554332733154,1.044030650891055,0,2.8085241865483113e-06,0.0005014607449993491,0.00045446824515238404,0.0001855524315033108,0.00024724597460590303
0.11249999999999999,0.00013449985999614,0.00011700231698341668,0.9999999403953552,0.0033937634434551,0.0029460317455232143,-8.018479320526239e-07,-0.005544236395508051,0.006394213065505028,0.001253715599887073,-0.10216976702213287,0.10955192893743515,0.027175337076187134,0.03500000014901161,0.018659891560673714,1.0,-0.034865498542785645,-0.01854288950562477,-5.960464477539063e-08,0.03948976844549179,-0.03304131701588631,0.06410730630159378,-0.0003476082638371736,3.7992138004483422e-06,8.288830940728076e-06,0.26487869024276733,0.43063658475875854,0.09817168116569519,-0.08430290962344852,0.30087530612945557,0.7071067811865476,0,0.5993680953979492,0.7071067811865476,0,0.9004684090614319,1.044030650891055,0,1.1989485025405884,1.044030650891055,0,3.7992138004483422e-06,0.0005294985603541136,0.0004809703095816076,0.00020071373728569597,0.00026494116173125803
0.11666666666666665,0.0001497254124842584,0.00013022052007727325,0.9999999403953552,0.0036541344597935677,0.003172368975356221,-1.0394240916866693e-06,-0.005511804949492216,0.006392114330083132,0.001245236722752452,0.0077840532176196575,-0.0004939111531712115,-0.002084700157865882,0.036249998956918716,0.019325805827975273,1.0,-0.036100272089242935,-0.01919558458030224,-5.960464477539063e-08,0.04088642820715904,-0.03413974866271019,0.0663372352719307,-0.0031936587765812874,3.4773804600263247e-06,7.606876351928804e-06,0.26487794518470764,0.4305436909198761,0.09825783967971802,-0.08048680274105635,0.3009745478630066,0.7071067811865476,0,0.5993027687072754,0.7071067811865476,0,0.9005173444747925,1.044030650891055,0,1.1988344192504883,1.044030650891055,0,3.4773804600263247e-06,0.0005592913366854191,0.0005164540489204228,0.00020919367671012878,0.00027349594165571034
0.12083333333333332,0.00016603528638370335,0.00014437607023864985,0.9999999403953552,0.003914370201528072,0.0033973325043916702,-9.563444791638176e-07,-0.00593687454238534,0.006848982069641352,0.001355642220005393,-0.10215694457292557,0.10951542854309082,0.027172720059752464,0.03750000149011612,0.019991667941212654,1.0,-0.03733396530151367,-0.019847292453050613,-5.960464477539063e-08,0.04228167235851288,-0.035218801349401474,0.06854640692472458,-0.0003954825224354863,4.374330728751374e-06,9.507485629001167e-06,0.26487997174263,0.4304414987564087,0.09834016859531403,-0.0831252556242764,0.30108070373535156,0.7071067811865476,0,0.5992335081100464,0.7071067811865476,0,0.9005693197250366,1.044030650891055,0,1.1987130641937256,1.044030650891055,0,4.374330728751374e-06,0.0005922683048993349,0.0005452455952763557,0.0002170754742110148,0.0002913746575359255
0.12499999999999999,0.00018350685422774404,0.00015954139234963804,0.9999999403953552,0.004193176049739122,0.0036396770738065243,-1.2067533816662035e-06,-0.0059043969959020615,0.006846727803349495,0.001347139710560441,0.007795093581080437,-0.0005304070073179901,-0.002093989634886384,0.038750000298023224,0.02065747231245041,1.0,-0.03856649249792099,-0.02049793116748333,-5.960464477539063e-08,0.043675389140844345,-0.036297254264354706,0.0707535594701767,-0.0032420752104371786,4.0606701077194884e-06,8.842848728818353e-06,0.2648792564868927,0.43032974004745483,0.09841867536306381,-0.08133047162449725,0.30119383335113525,0.7071067811865476,0,0.5991603136062622,0.7071067811865476,0,0.9006245136260986,1.044030650891055,0,1.1985845565795898,1.044030650891055,0,4.0606701077194884e-06,0.0006222340743988752,0.0005680653848685324,0.00022723285655956715,0.00030167962540872395
0.12916666666666665,0.00020213951938785613,0.00017571073840372264,0.9999999403953552,0.004471837542951107,0.0038806425873190165,-1.1220946589673986e-06,-0.006329367868602276,0.007303486578166485,0.0014573417138308287,-0.10214411467313766,0.10947895795106888,0.027170103043317795,0.03999999910593033,0.021323220804333687,1.0,-0.039797861129045486,-0.021147510036826134,-5.960464477539063e-08,0.04506758227944374,-0.037356186658144,0.07293980568647385,-0.000443250552052632,5.006069841329008e-06,1.084611994883744e-05,0.2648813724517822,0.4302079975605011,0.09849326312541962,-0.08213020849173162,0.30131423473358154,0.7071067811865476,0,0.5990832448005676,0.7071067811865476,0,0.9006829261779785,1.044030650891055,0,1.1984484195709229,1.044030650891055,0,5.006069841329008e-06,0.0006447114865295589,0.0006026416667737067,0.00023571436759084463,0.00031997208134271204
