step,reward,mean_form_error_m,mean_z_error_m,min_dyn_distance_m,collision_flag,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,roll_rad,pitch_rad,yaw_rad,wx_rps,wy_rps,wz_rps,x_des_m,y_des_m,z_des_m,ic_pos_jitter_d0_x_m,ic_pos_jitter_d0_y_m,ic_pos_jitter_d0_z_m,ic_yaw_jitter_d0_rad,ic_vel_jitter_d0_x_mps,ic_vel_jitter_d0_y_mps,ic_vel_jitter_d0_z_mps,ic_pos_jitter_d1_x_m,ic_pos_jitter_d1_y_m,ic_pos_jitter_d1_z_m,ic_yaw_jitter_d1_rad,ic_vel_jitter_d1_x_mps,ic_vel_jitter_d1_y_mps,ic_vel_jitter_d1_z_mps,ic_pos_jitter_d2_x_m,ic_pos_jitter_d2_y_m,ic_pos_jitter_d2_z_m,ic_yaw_jitter_d2_rad,ic_vel_jitter_d2_x_mps,ic_vel_jitter_d2_y_mps,ic_vel_jitter_d2_z_mps,ic_pos_jitter_d3_x_m,ic_pos_jitter_d3_y_m,ic_pos_jitter_d3_z_m,ic_yaw_jitter_d3_rad,ic_vel_jitter_d3_x_mps,ic_vel_jitter_d3_y_mps,ic_vel_jitter_d3_z_mps,ic_pos_jitter_d4_x_m,ic_pos_jitter_d4_y_m,ic_pos_jitter_d4_z_m,ic_yaw_jitter_d4_rad,ic_vel_jitter_d4_x_mps,ic_vel_jitter_d4_y_mps,ic_vel_jitter_d4_z_mps,ic_obstacle_jitter_x_m,ic_obstacle_jitter_y_m,ic_obstacle_jitter_z_m,ic_dynamic_jitter_x_m,ic_dynamic_jitter_y_m,ic_dynamic_jitter_z_m,episode,max_steps,timestamp_unix
,,,,,,,,,,,,,,,,,,,,,-0.1373382947105676,0.252257712845496,0.02260396397530895,0.12417034489447887,0.17287063474978115,-0.1500223795736585,0.15600741764670145,0.062028130271678306,-0.1923751215412431,0.1563472678200155,-0.3285183681229389,0.11503310540092504,-0.03206609505948563,-0.01743296944287237,0.15055647430461216,-0.2241498705057557,0.2156190937900631,0.10859961772132043,-0.16967815393365396,0.16357061999530342,0.0006432210383840731,0.046385380490486905,0.049694243194622734,-0.061863936420336135,0.21310418558876199,0.08538568334915037,0.04490744934349125,-0.16471379185940804,0.10095667792081708,0.02267048057326576,0.08313595118673939,-0.3362204251510161,-0.13378838210047206,0.046751479689426445,-0.0427105068748245,0.010941602903050907,0.09672765618727575,-0.25209752827255993,-0.2121537056419113,0.267964115757518,0.39017863556573174,60.0,1000.0,1764624973.7789006
0.0,-0.008666285910825643,0.0006572737474925816,0.0005013942718505859,0.5844586491584778,0.0,0.0,0.0,0.9994991,0.0,0.0,-0.00011175715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,-0.008670320582542248,0.0009870764333754778,0.0005018115043640137,0.5844166278839111,0.0,0.0,0.0,0.9994986,0.0,0.0,-0.00011056526,0.0,0.0,0.0,0.0,0.0,0.0,0.000375,0.0002,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,-0.008674015719472144,0.0013703156728297472,0.0005022883415222168,0.5843533873558044,0.0,0.0,0.0,0.9994982,0.0,0.0,-0.00010937337,-0.00012803078,0.00023984909,0.0,-0.030714178,0.057589088,0.0,0.00075,0.00039999993,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,-0.008679085610760083,0.001772709540091455,0.0005027055740356445,0.5842693448066711,0.0,4.086824e-08,2.1796394e-08,0.9994977,9.808377e-06,5.2311343e-06,-0.000108366956,0.00020241737,2.1457672e-05,0.0,0.07927969,-0.052410748,-1.2316217e-05,0.001125,0.0005999998,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,-0.008684837948683799,0.002183607080951333,0.0005031824111938477,0.5841642618179321,0.0,8.540281e-08,9.123413e-09,0.9994973,1.0688296e-05,-3.0415151e-06,-0.00010713085,7.43866e-05,0.00026154518,1.1920929e-06,-0.03072544,0.05758821,0.00028527447,0.0015,0.00079999946,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,-0.008691245090957547,0.0025990696158260107,0.0005035996437072754,0.5840383172035217,0.0,1.7447054e-07,-1.6207148e-08,0.9994968,2.1376258e-05,-6.0793345e-06,-0.00010613397,0.00040459633,4.3153763e-05,-2.4080276e-05,0.07926684,-0.05241106,-0.0060845534,0.001875,0.000999999,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,-0.008698297273889604,0.003017138922587037,0.0005040168762207031,0.5838915109634399,0.0,2.7086756e-07,-1.1044561e-07,0.9994964,2.3135284e-05,-2.2617232e-05,-0.00010489817,0.00027656555,0.00028300285,7.224083e-05,-0.030735558,0.05757703,0.023127267,0.00225,0.0011999982,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,-0.008705989091959966,0.0034369449131190777,0.0005044937133789062,0.5837238430976868,0.0,4.1545755e-07,-2.51763e-07,0.999496,3.4701596e-05,-3.391617e-05,-0.00010390036,0.0006067753,6.4611435e-05,4.673004e-05,0.07925311,-0.052409466,-0.0061006187,0.002625,0.0013999972,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,-0.008714315339247426,0.003857883857563138,0.000504910945892334,0.583535373210907,0.0,5.710361e-07,-4.963925e-07,0.9994955,3.7338843e-05,-5.8711084e-05,-0.000102851285,0.0004787445,0.00030446053,0.00014328957,-0.030756464,0.057564907,0.023135802,0.003,0.0015999958,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
