step,reward,mean_form_error_m,mean_z_error_m,min_dyn_distance_m,collision_flag,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,roll_rad,pitch_rad,yaw_rad,wx_rps,wy_rps,wz_rps,x_des_m,y_des_m,z_des_m,ic_pos_jitter_d0_x_m,ic_pos_jitter_d0_y_m,ic_pos_jitter_d0_z_m,ic_yaw_jitter_d0_rad,ic_vel_jitter_d0_x_mps,ic_vel_jitter_d0_y_mps,ic_vel_jitter_d0_z_mps,ic_pos_jitter_d1_x_m,ic_pos_jitter_d1_y_m,ic_pos_jitter_d1_z_m,ic_yaw_jitter_d1_rad,ic_vel_jitter_d1_x_mps,ic_vel_jitter_d1_y_mps,ic_vel_jitter_d1_z_mps,ic_pos_jitter_d2_x_m,ic_pos_jitter_d2_y_m,ic_pos_jitter_d2_z_m,ic_yaw_jitter_d2_rad,ic_vel_jitter_d2_x_mps,ic_vel_jitter_d2_y_mps,ic_vel_jitter_d2_z_mps,ic_pos_jitter_d3_x_m,ic_pos_jitter_d3_y_m,ic_pos_jitter_d3_z_m,ic_yaw_jitter_d3_rad,ic_vel_jitter_d3_x_mps,ic_vel_jitter_d3_y_mps,ic_vel_jitter_d3_z_mps,ic_pos_jitter_d4_x_m,ic_pos_jitter_d4_y_m,ic_pos_jitter_d4_z_m,ic_yaw_jitter_d4_rad,ic_vel_jitter_d4_x_mps,ic_vel_jitter_d4_y_mps,ic_vel_jitter_d4_z_mps,ic_obstacle_jitter_x_m,ic_obstacle_jitter_y_m,ic_obstacle_jitter_z_m,ic_dynamic_jitter_x_m,ic_dynamic_jitter_y_m,ic_dynamic_jitter_z_m,episode,max_steps,timestamp_unix
,,,,,,,,,,,,,,,,,,,,,0.20654256263076293,0.06524143025199935,0.012565976352255037,0.3175785428941774,0.03545931238279701,0.16229274454339215,-0.043592469779230175,-0.10397437260765888,0.09242107953303463,0.23260377781779834,0.036302412754801616,0.108403042863286,0.16712448473005964,0.07115343544806463,0.22101734951652213,-0.06397127088401564,-0.061486887757010444,0.3098995015866669,-0.010474352428326755,0.15686015764469508,0.023206917002691563,0.2264579984892357,-0.2603057909966742,-0.2853718092845288,-0.2410854667932358,0.060843294172637785,0.12166531242782569,-0.16396837745253112,-0.24924515361956867,0.12159056074066615,0.13188627090584465,-0.38908865128062947,0.019858138517584056,0.14023228863680087,0.18852597758864237,-0.15129430190589313,-0.166534562670652,0.25358886932567426,0.3989393537788768,0.3547561759440533,-0.1590361599822072,18.0,1000.0,1764624855.572947
0.0,-0.0025834174597567333,0.0004475480818655342,0.00014030933380126953,1.5017765760421753,0.0,0.0,0.0,1.0001402,0.0,0.0,3.138895e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,-0.002585997845589139,0.0008615445112809539,0.0001405477523803711,1.5017430782318115,0.0,0.0,0.0,1.0001403,0.0,0.0,3.109099e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000375,0.0002,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,-0.0025873297953421808,0.0012826763559132814,0.00014066696166992188,1.5016926527023315,0.0,0.0,0.0,1.0001405,0.0,0.0,3.0793013e-05,-0.00012803078,0.00023984909,0.0,-0.030714178,0.057589088,0.0,0.00075,0.00039999993,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,-0.002589311961813156,0.0017057571094483137,0.00014078617095947266,1.501625418663025,0.0,4.0866595e-08,2.1795517e-08,1.0001407,9.807983e-06,5.2309238e-06,3.01256e-05,0.00020241737,2.1457672e-05,0.0,0.07927969,-0.052410748,-1.2316217e-05,0.001125,0.0005999998,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,-0.0025912996753589147,0.0021295074839144945,0.00014090538024902344,1.5015413761138916,0.0,8.539939e-08,9.122855e-09,1.0001408,1.06878715e-05,-3.0414387e-06,2.9915027e-05,7.43866e-05,0.00026154518,1.1920929e-06,-0.03072544,0.05758821,0.00028527447,0.0015,0.00079999946,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,-0.002593292075544333,0.0025537111796438694,0.00014102458953857422,1.5014406442642212,0.0,1.7446396e-07,-1.6206988e-08,1.0001409,2.1375497e-05,-6.0791626e-06,2.959587e-05,0.00040459633,4.3153763e-05,-2.4080276e-05,0.07926684,-0.05241106,-0.0060845534,0.001875,0.000999999,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,-0.0025952884875828208,0.0029780894983559847,0.000141143798828125,1.5013232231140137,0.0,2.7085753e-07,-1.104422e-07,1.000141,2.3134458e-05,-2.2616452e-05,2.9300998e-05,0.00027656555,0.00028300285,7.224083e-05,-0.030735558,0.05757703,0.023127267,0.00225,0.0011999982,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,-0.002597288958864102,0.0034026510547846556,0.00014126300811767578,1.5011889934539795,0.0,4.154426e-07,-2.5175487e-07,1.0001411,3.4700413e-05,-3.391504e-05,2.9002482e-05,0.0006067753,6.4611435e-05,4.673004e-05,0.07925311,-0.052409466,-0.0061006187,0.002625,0.0013999972,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,-0.002599292452938426,0.003827312495559454,0.00014138221740722656,1.5010381937026978,0.0,5.7101585e-07,-4.9637634e-07,1.0001413,3.7337573e-05,-5.8709153e-05,2.8700226e-05,0.0004787445,0.00030446053,0.00014328957,-0.030756464,0.057564907,0.023135802,0.003,0.0015999958,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
