step,reward,mean_form_error_m,mean_z_error_m,min_dyn_distance_m,collision_flag,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,roll_rad,pitch_rad,yaw_rad,wx_rps,wy_rps,wz_rps,x_des_m,y_des_m,z_des_m,roll_cmd_unit,pitch_cmd_unit,yaw_rate_cmd_unit,thrust_cmd_unitless,thrust_actual_N
11,-0.0021916857543026707,0.005136484745889902,0.0006124973297119141,inf,0.0,1.2780192e-06,-1.865711e-06,1.000612,6.6610664e-05,-0.00013908939,0.00012068512,0.0010106564,0.00010752678,0.0001885891,0.07922566,-0.052406278,-0.006132712,0.004125,0.0021999888,1.0,-0.0045427983,0.0081808325,0.0004955861975957386,0.0,0.27806600833568174
12,-0.0021936929905670703,0.00555885024368763,0.0006129741668701172,inf,0.0,1.5738499e-06,-2.6172431e-06,1.0006125,7.099938e-05,-0.0001803677,0.000119113785,0.00088238716,0.00034737587,0.00028514862,-0.030798247,0.057540674,0.02315284,0.0045,0.0023999857,1.0,-0.0049855737,0.008925852,-0.0023470817834731505,0.0,0.27806600833568174
13,-0.0021957055881739523,0.0059816655702888966,0.0006134510040283203,inf,0.0,1.9288107e-06,-3.5188755e-06,1.000613,8.5190586e-05,-0.0002163918,0.00011801371,0.0012123585,0.00012874603,0.00025963783,0.07921194,-0.052404687,-0.0061487397,0.004875,0.0025999816,1.0,-0.0054233926,0.009660952,0.0004631934918484242,0.0,0.27806600833568174
14,-0.002197721914159411,0.0064048441126942635,0.0006139278411865234,inf,0.0,2.3056973e-06,-4.626788e-06,1.0006135,9.04528e-05,-0.0002658989,0.000116788266,0.0010840893,0.00036859512,0.00035619736,-0.030819124,0.05752856,0.023161342,0.00525,0.002799977,1.0,-0.005875107,0.010404936,-0.0023818170306623677,0.0,0.27806600833568174
15,-0.0021997436469322574,0.006828357465565205,0.0006144046783447266,inf,0.0,2.7453473e-06,-5.919063e-06,1.0006139,0.000105516,-0.00031014605,0.000115607836,0.0014138222,0.0001502037,0.00033044815,0.079198234,-0.052403096,-0.0061647547,0.005625,0.0029999719,1.0,-0.006321928,0.011138993,0.00043091334415017624,0.0,0.27806600833568174
16,-0.0022017687089268298,0.007252128329128027,0.0006148815155029297,inf,0.0,3.210556e-06,-7.4518643e-06,1.0006144,0.0001116501,-0.0003678723,0.000114398725,0.001285553,0.00038981438,0.00042700768,-0.030839989,0.057516444,0.023169836,0.006,0.003199966,1.0,-0.006782708,0.011881929,-0.00241643755201787,0.0,0.27806600833568174
17,-0.002203798598489812,0.007676172070205212,0.0006153583526611328,inf,0.0,3.742155e-06,-9.203252e-06,1.0006149,0.00012758374,-0.00042033318,0.00011321531,0.0016152859,0.00017142296,0.00040125847,0.07918454,-0.052401505,-0.0061807567,0.006375,0.003399959,1.0,-0.007238658,0.012614932,0.00039863197359904946,0.0,0.27806600833568174
18,-0.0022058321189018897,0.008100433275103569,0.0006158351898193359,inf,0.0,4.302939e-06,-1.1229374e-05,1.0006154,0.00013458815,-0.00048626913,0.00011200438,0.0014867783,0.00041103363,0.000497818,-0.030860843,0.05750433,0.023178317,0.00675,0.0035999515,1.0,-0.007708631,0.013356807,-0.0024510567393520497,0.0,0.27806600833568174
19,-0.002207869565409783,0.008524926379323006,0.0006163120269775391,inf,0.0,4.9337336e-06,-1.3508266e-05,1.0006158,0.00015139066,-0.0005469344,0.00011082225,0.0018167496,0.00019264221,0.0004720688,0.079170845,-0.052399915,-0.0061967466,0.007125,0.0037999428,1.0,-0.008173836,0.014088742,0.0003663494913634875,0.0,0.27806600833568174
20,-0.002209910196285638,0.008949605748057365,0.0006166696548461914,inf,0.0,5.597333e-06,-1.609606e-05,1.0006163,0.0001592638,-0.0006210706,0.000109608496,0.0016880035,0.00043225288,0.0005686283,-0.030881688,0.05749222,0.023186788,0.0075,0.003999933,1.0,-0.0086531285,0.014829542,-0.0024856752596755685,0.0,0.27806600833568174
21,-0.00221195513247003,0.00937449000775814,0.0006171464920043945,inf,0.0,6.334556e-06,-1.8970773e-05,1.0006167,0.00017693361,-0.0006899309,0.000108427885,0.0020177364,0.00021362305,0.0005428791,0.07915716,-0.052398328,-0.006212724,0.007875,0.004199923,1.0,-0.009127718,0.015560397,0.0003340657862750468,0.0,0.27806600833568174
22,-0.002214003864323604,0.009799554012715816,0.0006176233291625977,inf,0.0,7.1081977e-06,-2.2188518e-05,1.0006171,0.000185674,-0.0007722589,0.00010757918,0.0018892288,0.00045323372,0.00063943863,-0.030902522,0.057480104,0.023195248,0.00825,0.004399911,1.0,-0.009616458,0.01630011,-0.0025202924459777646,0.0,0.27806600833568174
23,-0.0022160568535684443,0.010224842466413975,0.0006181001663208008,inf,0.0,7.95907e-06,-2.5727288e-05,1.0006176,0.00020420947,-0.00084930466,0.000106313724,0.0022187233,0.00023460388,0.0006136894,0.07914348,-0.05239674,-0.0062286886,0.008625,0.0045998986,1.0,-0.010100557,0.017029872,0.0003017808583337273,0.0,0.27806600833568174
24,-0.0022166236608572956,0.01065024733543396,0.0006184577941894531,inf,0.0,8.849967e-06,-2.9643177e-05,1.0006181,0.00021381536,-0.00093981356,0.0001051145,0.0020902157,0.00047421455,0.00071024895,-0.030923344,0.057467997,0.023203699,0.009,0.0047998847,1.0,-0.010598869,0.017768484,-0.0025549089652693,0.0,0.27806600833568174
25,-0.0022194838413284747,0.011075859889388084,0.0006189346313476562,inf,0.0,9.821697e-06,-3.391416e-05,1.0006185,0.00023321502,-0.0010250357,0.000103932194,0.0018246174,0.00025558472,0.00068449974,-0.063699014,-0.052496612,-0.0061769066,0.009375,0.00499987,1.0,-0.011092604,0.018497143,0.0002630265939900686,0.0,0.27806600833568174
26,-0.0022200575618524458,0.011501592583954334,0.0006192922592163086,inf,0.0,1.083698e-05,-3.8494964e-05,1.0006189,0.00024366807,-0.0010993928,0.00010313048,0.002017498,0.0004951954,0.00078105927,0.046233457,0.05752559,0.023158185,0.00975,0.0051998533,1.0,-0.011576089,0.01923466,-0.0025843721601929138,0.0,0.27806600833568174
27,-0.002222923251605245,0.011927482672035694,0.0006197690963745117,inf,0.0,1.1936661e-05,-4.341832e-05,1.0006193,0.0002639234,-0.0011816057,0.00010182818,0.0017518997,0.00027680397,0.00075531006,-0.06369752,-0.05249727,-0.0061755446,0.010125,0.0053998358,1.0,-0.012068113,0.019962203,0.00022908709051958434,0.0,0.27806600833568174
28,-0.0022235030614901918,0.012353460304439068,0.0006201267242431641,inf,0.0,1.3083461e-05,-4.8638965e-05,1.0006198,0.000275232,-0.0012529547,0.00010105403,0.0019445419,0.0005161762,0.0008518696,0.046227783,0.057534847,0.023149237,0.0105,0.0055998173,1.0,-0.012549867,0.020698601,-0.0026173271559275643,0.0,0.27806600833568174
29,-0.002226376068973332,0.01277959905564785,0.0006206035614013672,inf,0.0,1.4318228e-05,-5.4189626e-05,1.0006201,0.000296344,-0.0013321592,9.9745615e-05,0.0016789436,0.0002977848,0.00082588196,-0.06369603,-0.052497927,-0.0061741774,0.010875,0.005799797,1.0,-0.013040132,0.02142502,0.00019526092327727112,0.0,0.27806600833568174
30,-0.0022269615421450003,0.013205813243985176,0.0006209611892700195,inf,0.0,1.5603682e-05,-6.0025046e-05,1.0006206,0.00030850904,-0.0014005005,9.897231e-05,0.0018718243,0.0005373955,0.0009224415,0.04622211,0.057544097,0.023140287,0.01125,0.005999775,1.0,-0.013520101,0.022160284,-0.0026501680928391605,0.0,0.27806600833568174
31,-0.0022298406238463945,0.01363216619938612,0.0006214380264282227,inf,0.0,1.6980677e-05,-6.617795e-05,1.000621,0.00033047856,-0.001476697,9.7664066e-05,0.001606226,0.00031876564,0.0008966923,-0.06369454,-0.052498583,-0.0061728056,0.011625,0.0061997515,1.0,-0.014008556,0.022885561,0.00016132047487501692,0.0,0.27806600833568174
32,-0.0022304327762787584,0.014058594591915607,0.000621795654296875,inf,0.0,1.841193e-05,-7.260308e-05,1.0006214,0.00034350096,-0.0015420313,9.689012e-05,0.0017991066,0.0005583763,0.0009930134,0.046216436,0.057553343,0.023131335,0.012,0.006399727,1.0,-0.014486691,0.023619674,-0.00268300880741387,0.0,0.27806600833568174
33,-0.0022333168297860545,0.014485093764960766,0.0006221532821655273,inf,0.0,1.9938301e-05,-7.9333164e-05,1.0006218,0.0003663289,-0.0016152203,9.558239e-05,0.0015335083,0.0003399849,0.0009672642,-0.06369305,-0.052499242,-0.006171429,0.012375,0.0065997005,1.0,-0.014973288,0.024343794,0.00012749347386937726,0.0,0.27806600833568174
34,-0.002233914708593511,0.014911709353327751,0.0006226301193237305,inf,0.0,2.1522508e-05,-8.632295e-05,1.0006222,0.0003802095,-0.0016775478,9.480772e-05,0.0017261505,0.00057959557,0.0010635853,0.046210766,0.057562586,0.023122381,0.01275,0.0067996723,1.0,-0.015449538,0.025076745,-0.0027158492996516926,0.0,0.27806600833568174
35,-0.002236805734096562,0.015338373370468616,0.0006229877471923828,inf,0.0,2.3205412e-05,-9.360516e-05,1.0006226,0.000403897,-0.0017477304,9.386846e-05,0.0014605522,0.00036120415,0.0010378361,-0.06369156,-0.052499898,-0.0061700484,0.013125,0.0069996426,1.0,-0.015934227,0.02579969,9.366602818996353e-05,0.0,0.27806600833568174
36,-0.002237408977188173,0.015765126794576645,0.0006233453750610352,inf,0.0,2.494973e-05,-0.00010113454,1.000623,0.00041863654,-0.0018070512,9.263876e-05,0.0016534328,0.0006008148,0.0011341572,0.0462051,0.057571825,0.023113426,0.0135,0.007199611,1.0,-0.016408542,0.026531463,-0.002748689791889515,0.0,0.27806600833568174
37,-0.0022403051317611273,0.01619192585349083,0.0006237030029296875,inf,0.0,2.6796331e-05,-0.00010894382,1.0006233,0.00044318428,-0.0018742274,9.180669e-05,0.0013878345,0.0003824234,0.001108408,-0.06369007,-0.052500557,-0.0061686626,0.013875,0.007399578,1.0,-0.01689127,0.027253224,5.9838082252553935e-05,0.0,0.27806600833568174
38,-0.002240914301510208,0.016618799418210983,0.0006240606307983398,inf,0.0,2.8707931e-05,-0.00011698775,1.0006237,0.00045878396,-0.001930543,9.0919144e-05,0.0015804768,0.0006220341,0.0012047291,0.046199434,0.05758106,0.023104468,0.01425,0.007599543,1.0,-0.017363604,0.0279838,-0.00278153006179045,0.0,0.27806600833568174
39,-0.002243817207982651,0.017045725136995316,0.000624537467956543,inf,0.0,3.07254e-05,-0.00012529905,1.0006241,0.00048419277,-0.001994713,9.000712e-05,0.0013148785,0.00040364265,0.0011789799,-0.06368858,-0.052501213,-0.006167272,0.014625,0.0077995057,1.0,-0.017844321,0.028704356,2.6009691641370256e-05,0.0,0.27806600833568174
40,-0.002244431766070199,0.01747269742190838,0.0006248950958251953,inf,0.0,3.281146e-05,-0.00013383248,1.0006245,0.00050065335,-0.0020480233,8.913775e-05,0.0015077591,0.0006432533,0.001275301,0.04619377,0.057590287,0.02309551,0.015,0.007999467,1.0,-0.018314622,0.029433724,-0.0028143703316913854,0.0,0.27806600833568174
41,-0.002247339514640054,0.017899688333272934,0.0006252527236938477,inf,0.0,3.500697e-05,-0.00014262076,1.0006249,0.0005269239,-0.0021091872,8.785388e-05,0.0012421608,0.0004248619,0.0012493134,-0.0636871,-0.052501872,-0.0061658775,0.015375,0.008199425,1.0,-0.01879328,0.030153064,-7.705251573198874e-06,0.0,0.27806600833568174
42,-0.0022479601214436245,0.01832674816250801,0.0006256103515625,inf,0.0,3.7274665e-05,-0.00015161865,1.0006253,0.0005442463,-0.0021594928,8.707121e-05,0.001434803,0.000664711,0.0013456345,0.04618811,0.05759951,0.02308655,0.01575,0.008399382,1.0,-0.019261494,0.030881204,-0.0028470963204323798,0.0,0.27806600833568174
43,-0.002250873167786648,0.018753819167613983,0.0006259679794311523,inf,0.0,3.9655417e-05,-0.00016085886,1.0006256,0.0005713799,-0.002217652,8.613529e-05,0.0011692047,0.00044631958,0.0013198853,-0.06368562,-0.052502528,-0.0061644777,0.016125,0.008599337,1.0,-0.019738045,0.031599306,-4.153453153193073e-05,0.0,0.27806600833568174
44,-0.00225149951269271,0.01918092928826809,0.0006263256072998047,inf,0.0,4.2111937e-05,-0.00017029617,1.000626,0.0005895649,-0.0022649535,8.527033e-05,0.0013618469,0.00068616867,0.0014162064,0.04618245,0.05760873,0.023077587,0.0165,0.00879929,1.0,-0.020204127,0.03232621,-0.002879935923322654,0.0,0.27806600833568174
45,-0.002254417421628061,0.01960805244743824,0.0006265640258789062,inf,0.0,4.468511e-05,-0.00017996329,1.0006263,0.0006175623,-0.002320108,8.4354084e-05,0.0010962486,0.00046777725,0.0013902187,-0.063684136,-0.052503187,-0.0061630737,0.016875,0.008999241,1.0,-0.020678516,0.033043068,-7.525036409404804e-05,0.0,0.27806600833568174
46,-0.0022550483090425072,0.020035158842802048,0.0006269216537475586,inf,0.0,4.7337657e-05,-0.00018981498,1.0006266,0.0006366109,-0.0023644054,8.348391e-05,0.0012888908,0.0007073879,0.0014865398,0.046176795,0.057617947,0.023068624,0.01725,0.009199189,1.0,-0.021142412,0.033768713,-0.0029126619120636485,0.0,0.27806600833568174
47,-0.0022579730716767274,0.02046232484281063,0.0006272792816162109,inf,0.0,5.0110462e-05,-0.00019988396,1.0006269,0.0006654732,-0.0024165562,8.2937186e-05,0.0010232925,0.0004889965,0.0014607906,-0.06368266,-0.052503847,-0.0061616646,0.017625,0.009399135,1.0,-0.021614594,0.034484304,-0.00010908053340032808,0.0,0.27806600833568174
48,-0.002258609472648883,0.020889457315206528,0.0006276369094848633,inf,0.0,5.296624e-05,-0.00021012501,1.0006273,0.0006853861,-0.0024578506,8.197965e-05,0.0012161732,0.0007288456,0.0015568733,0.04617114,0.05762716,0.023059657,0.018,0.009599078,1.0,-0.022076257,0.03520868,-0.0029453872337939814,0.0,0.27806600833568174
49,-0.002261539357795929,0.021316641941666603,0.0006279945373535156,inf,0.0,5.594588e-05,-0.00022057083,1.0006276,0.0007151137,-0.0025069972,8.108588e-05,0.00095033646,0.0005104542,0.0015311241,-0.06368118,-0.052504502,-0.0061602513,0.018375,0.009799019,1.0,-0.022546178,0.035922993,-0.00014279725530999356,0.0,0.27806600833568174
50,-0.002262180994585027,0.02174375019967556,0.000628352165222168,inf,0.0,5.9012094e-05,-0.0002311762,1.000628,0.000735892,-0.0025452888,8.020922e-05,0.0011432171,0.00075030327,0.0016272068,0.04616549,0.057636365,0.02305069,0.01875,0.009998959,1.0,-0.02300556,0.036646083,-0.002978112777861202,0.0,0.27806600833568174
51,-0.002265115460491638,0.022170905023813248,0.0006285905838012695,inf,0.0,6.2205785e-05,-0.00024197383,1.0006284,0.000766486,-0.002591432,7.929682e-05,0.0008773804,0.00053215027,0.0016014576,-0.0636797,-0.05250516,-0.006158833,0.019125,0.010198895,1.0,-0.02347317,0.037359104,-0.00017651442189343312,0.0,0.27806600833568174
52,-0.002265762504568702,0.0225980244576931,0.0006289482116699219,inf,0.0,6.5489665e-05,-0.00025291851,1.0006286,0.00078813045,-0.0026267213,7.8423924e-05,0.001070261,0.00077199936,0.0016975403,0.046159837,0.05764557,0.02304172,0.0195,0.010398828,1.0,-0.023930214,0.038080893,-0.003010837877254648,0.0,0.27806600833568174
53,-0.002268702492991196,0.023025132715702057,0.0006293058395385742,inf,0.0,6.890463e-05,-0.00026404293,1.000629,0.00081959204,-0.0026698625,7.787895e-05,0.0008044243,0.00055360794,0.0016717911,-0.06367823,-0.05250582,-0.0061574103,0.019875,0.010598759,1.0,-0.024395466,0.038792595,-0.0002102320331506468,0.0,0.27806600833568174
54,-0.002269354043575234,0.023452188819646835,0.0006295442581176758,inf,0.0,7.241339e-05,-0.0002753019,1.0006293,0.0008421035,-0.0027021496,7.691919e-05,0.0009973049,0.00079345703,0.0017678738,0.04615419,0.05765477,0.02303275,0.02025,0.010798688,1.0,-0.02485013,0.03951307,-0.0030435631989849813,0.0,0.27806600833568174
55,-0.0022722994608866034,0.023879269137978554,0.0006299018859863281,inf,0.0,7.6056866e-05,-0.0002867281,1.0006295,0.00087443297,-0.0027422882,7.6027034e-05,0.0007314682,0.0005750656,0.0017418861,-0.06367675,-0.05250648,-0.006155983,0.020625,0.010998613,1.0,-0.025312971,0.040223453,-0.00024383625259546767,0.0,0.27806600833568174
56,-0.002272956327750963,0.02430625818669796,0.0006302595138549805,inf,0.0,7.9797755e-05,-0.0002982763,1.0006299,0.00089781266,-0.0027715743,7.551612e-05,0.0009241104,0.0008151531,0.0018379688,0.046148542,0.057663962,0.023023775,0.021,0.0111985365,1.0,-0.025765201,0.04094259,-0.0030761740172184863,0.0,0.27806600833568174
57,-0.002275905971869785,0.02473321370780468,0.000630497932434082,inf,0.0,8.367697e-05,-0.00030997928,1.0006303,0.0009310111,-0.0028087108,7.451894e-05,0.0006585121,0.0005967617,0.0018122196,-0.063675284,-0.05250714,-0.006154551,0.021375,0.011398457,1.0,-0.026225584,0.041651636,-0.0002775547532002295,0.0,0.27806600833568174
58,-0.002276568193757517,0.02516014873981476,0.0006308555603027344,inf,0.0,8.7657216e-05,-0.00032179177,1.0006305,0.0009552594,-0.002834996,7.366417e-05,0.0008511543,0.0008368492,0.0019083023,0.0461429,0.057673153,0.0230148,0.02175,0.011598374,1.0,-0.026675327,0.042369425,-0.0031088988942750456,0.0,0.27806600833568174
59,-0.002279522467009387,0.025587016716599464,0.0006310939788818359,inf,0.0,9.177942e-05,-0.0003337465,1.0006309,0.0009893281,-0.0028691317,7.3116e-05,0.00058555603,0.0006184578,0.0018823147,-0.06367381,-0.052507795,-0.0061531146,0.022125,0.011798289,1.0,-0.027133202,0.04307711,-0.0003111598619925986,0.0,0.27806600833568174
60,-0.002280189642840565,0.026013856753706932,0.0006314516067504883,inf,0.0,9.6006275e-05,-0.0003457982,1.0006311,0.0010144461,-0.0028924164,7.2155206e-05,0.00077819824,0.0008585453,0.0019783974,0.04613726,0.05768234,0.023005825,0.0225,0.0119982,1.0,-0.027580412,0.043793544,-0.0031415097125085507,0.0,0.27806600833568174
61,-0.0022831490651945515,0.026440611109137535,0.0006316900253295898,inf,0.0,0.00010037871,-0.00035797968,1.0006315,0.0010493856,-0.0029235512,7.1632305e-05,0.0005123615,0.0006401539,0.0019526482,-0.06367234,-0.052508455,-0.0061516734,0.022875,0.012198108,1.0,-0.028035728,0.04449986,-0.0003448792519449086,0.0,0.27806600833568174
62,-0.0022840524310837815,0.02686731517314911,0.0006320476531982422,inf,0.0,0.000104859435,-0.00037024566,1.0006317,0.0010753742,-0.002943836,7.066498e-05,0.00070524216,0.0008802414,0.0020484924,0.04613162,0.05769152,0.022996847,0.02325,0.012398014,1.0,-0.028480355,0.045214906,-0.003174120308405169,0.0,0.27806600833568174
63,-0.002287248735276457,0.027293911203742027,0.0006322860717773438,inf,0.0,0.000109489374,-0.00038262887,1.000632,0.0011111854,-0.0029719705,7.0143964e-05,0.00043940544,0.0007531643,0.0020227432,-0.063715756,-0.030595917,-0.006134775,0.023625,0.012597917,1.0,-0.028933063,0.04591983,-0.0003799609000041414,0.0,0.27806600833568174
64,-0.0022881567567250892,0.02772042714059353,0.0006326436996459961,inf,0.0,0.00011424678,-0.00039508406,1.0006323,0.0011417774,-0.0029892481,6.917295e-05,0.00063204765,0.0010845661,0.002118826,0.04608411,0.07960889,0.022993255,0.024,0.012797816,1.0,-0.029375046,0.046629727,-0.0032073590060076886,0.0,0.27806600833568174
65,-0.002291357323202904,0.028146827593445778,0.0006328821182250977,inf,0.0,0.00011918813,-0.00040764394,1.0006326,0.0011859237,-0.0030143675,6.8648405e-05,0.00036644936,0.000957489,0.0020930767,-0.0637186,-0.030606816,-0.0061233835,0.024375,0.012997712,1.0,-0.029825078,0.047325697,-0.0004146304466432369,0.0,0.27806600833568174
66,-0.0022922697405290387,0.02857310138642788,0.0006331205368041992,inf,0.0,0.00012429166,-0.00042026324,1.0006329,0.001224847,-0.0030286305,6.7678484e-05,0.00055909157,0.0012888908,0.002188921,0.04607946,0.079607844,0.02297413,0.02475,0.013197605,1.0,-0.030264366,0.04802657,-0.003239000657750566,0.0,0.27806600833568174
67,-0.002295475343145344,0.02899917960166931,0.0006334781646728516,inf,0.0,0.00012961384,-0.00043297463,1.0006331,0.0012773226,-0.003050734,6.7151486e-05,0.00029325485,0.0011618137,0.0021631718,-0.06372145,-0.03061771,-0.0061119897,0.025125,0.013397493,1.0,-0.03071167,0.04871345,-0.00044918637913305255,0.0,0.27806600833568174
68,-0.0022963912496015565,0.02942509949207306,0.0006337165832519531,inf,0.0,0.00013513288,-0.00044573288,1.0006335,0.0013245721,-0.0030619819,6.655034e-05,0.00048589706,0.0014932156,0.002259016,0.04607481,0.0796068,0.02295501,0.0255,0.013597379,1.0,-0.031148206,0.04940516,-0.003270642754167217,0.0,0.27806600833568174
69,-0.0022996005186428823,0.029850834980607033,0.0006339550018310547,inf,0.0,0.00014090526,-0.00045857066,1.0006337,0.0013853706,-0.0030810689,6.5566644e-05,0.00022029877,0.0013661385,0.0022332668,-0.06372429,-0.0306286,-0.006100594,0.025875,0.013797263,1.0,-0.031592734,0.050082818,-0.00048374253395975527,0.0,0.27806600833568174
70,-0.0023005203642037105,0.030276332050561905,0.0006341934204101562,inf,0.0,0.00014690918,-0.00047144276,1.000634,0.0014409403,-0.0030893008,6.507299e-05,0.00041294098,0.0016973019,0.002329111,0.046070162,0.07960576,0.022935892,0.02625,0.013997142,1.0,-0.03202647,0.050765242,-0.003302285072920756,0.0,0.27806600833568174
71,-0.002303734042294919,0.0307016484439373,0.0006345510482788086,inf,0.0,0.0001532011,-0.0004843818,1.0006342,0.0015100571,-0.003105371,6.442979e-05,0.00014710426,0.0015702248,0.002303362,-0.063727126,-0.030639483,-0.006089196,0.026625,0.014197018,1.0,-0.03246817,0.05143354,-0.000518298911123345,0.0,0.27806600833568174
72,-0.002304657723787304,0.031126653775572777,0.0006347894668579102,inf,0.0,0.00015975918,-0.00049734255,1.0006346,0.001573941,-0.0031105864,6.3856474e-05,0.00033974648,0.0019016266,0.0023992062,0.046065513,0.079604715,0.022916779,0.027,0.01439689,1.0,-0.032899052,0.05210654,-0.0033339278363480685,0.0,0.27806600833568174
73,-0.002307874257808356,0.031551435589790344,0.0006350278854370117,inf,0.0,0.00016663987,-0.0005103577,1.0006348,0.0016513692,-0.003123639,6.2861865e-05,7.390976e-05,0.0017745495,0.0023732185,-0.06372996,-0.03065036,-0.0060777958,0.027375,0.014596758,1.0,-0.03333787,0.05276535,-0.0005527416185534331,0.0,0.27806600833568174
74,-0.0023089409900989804,0.03197590261697769,0.0006352663040161133,inf,0.0,0.00017382139,-0.00052338204,1.000635,0.0017235619,-0.003125837,6.2371306e-05,0.0002667904,0.002105713,0.0024690628,0.046060868,0.07960367,0.022897668,0.02775,0.014796623,1.0,-0.033765845,0.053428795,-0.0033654569856261013,0.0,0.27806600833568174
75,-0.0023120214784800013,0.032400090247392654,0.0006355047225952148,inf,0.0,0.00018136013,-0.0005364482,1.0006353,0.0018092971,-0.0031358716,6.172301e-05,7.1525574e-07,0.0019786358,0.0024433136,-0.06373278,-0.030661235,-0.0060663936,0.028125,0.014996485,1.0,-0.034201737,0.054077983,-0.0005872983848065752,0.0,0.27806600833568174
76,-0.0023134598909696573,0.03282392770051956,0.0006357431411743164,inf,0.0,0.00018923427,-0.0005495109,1.0006355,0.0018897925,-0.003135052,6.115142e-05,0.00019359589,0.0023097992,0.0025389194,0.04605622,0.07960263,0.022878563,0.0285,0.015196342,1.0,-0.034626756,0.05473174,-0.0033969865795779085,0.0,0.27806600833568174
