step,reward,mean_form_error_m,mean_z_error_m,min_dyn_distance_m,collision_flag,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,roll_rad,pitch_rad,yaw_rad,wx_rps,wy_rps,wz_rps,x_des_m,y_des_m,z_des_m,ic_pos_jitter_d0_x_m,ic_pos_jitter_d0_y_m,ic_pos_jitter_d0_z_m,ic_yaw_jitter_d0_rad,ic_vel_jitter_d0_x_mps,ic_vel_jitter_d0_y_mps,ic_vel_jitter_d0_z_mps,ic_pos_jitter_d1_x_m,ic_pos_jitter_d1_y_m,ic_pos_jitter_d1_z_m,ic_yaw_jitter_d1_rad,ic_vel_jitter_d1_x_mps,ic_vel_jitter_d1_y_mps,ic_vel_jitter_d1_z_mps,ic_pos_jitter_d2_x_m,ic_pos_jitter_d2_y_m,ic_pos_jitter_d2_z_m,ic_yaw_jitter_d2_rad,ic_vel_jitter_d2_x_mps,ic_vel_jitter_d2_y_mps,ic_vel_jitter_d2_z_mps,ic_pos_jitter_d3_x_m,ic_pos_jitter_d3_y_m,ic_pos_jitter_d3_z_m,ic_yaw_jitter_d3_rad,ic_vel_jitter_d3_x_mps,ic_vel_jitter_d3_y_mps,ic_vel_jitter_d3_z_mps,ic_pos_jitter_d4_x_m,ic_pos_jitter_d4_y_m,ic_pos_jitter_d4_z_m,ic_yaw_jitter_d4_rad,ic_vel_jitter_d4_x_mps,ic_vel_jitter_d4_y_mps,ic_vel_jitter_d4_z_mps,ic_obstacle_jitter_x_m,ic_obstacle_jitter_y_m,ic_obstacle_jitter_z_m,ic_dynamic_jitter_x_m,ic_dynamic_jitter_y_m,ic_dynamic_jitter_z_m,episode,max_steps,timestamp_unix
,,,,,,,,,,,,,,,,,,,,,0.2667651500780284,-0.09585442474993636,-0.039237512147616616,-0.1882959060654252,0.18195223876535144,0.14012256051817623,0.0504063153858475,0.10666058225026787,0.23358489537056298,0.13817290815796496,-0.345496303488177,0.12416123040369115,-0.14450084541775232,0.015007331746938218,-0.072640296960713,-0.019932161412776206,-0.28173829391429933,-0.31831136798232296,0.07483304000261354,-0.12032553544192247,-0.06704141406143946,-0.08072216000358629,-0.2497476811598473,-0.18362889420174586,0.07376921617488152,0.18515335473542954,0.11160218203632721,0.16406953869862856,-0.26386973400988495,-0.24499566765597866,-0.09688531991621455,-0.15503016894420896,0.04712395369477243,0.004081170900094383,0.14003342455644646,0.18538260504127613,0.05316834754397731,0.03629456875251941,0.22729789769155173,0.27530002486711025,-0.19219460618919834,21.0,1000.0,1764624864.0447507
0.0,-0.0022592747316220445,0.00045485934242606163,0.0001621246337890625,1.5894138813018799,0.0,0.0,0.0,0.99983805,0.0,0.0,-3.609628e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,-0.0022618408321236076,0.0008653486147522926,0.00016224384307861328,1.5893752574920654,0.0,0.0,0.0,0.9998379,0.0,0.0,-3.584399e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000375,0.0002,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,-0.0022631680898679645,0.0012852440122514963,0.00016242265701293945,1.5893174409866333,0.0,0.0,0.0,0.99983776,0.0,0.0,-3.5351324e-05,-0.00012803078,0.00023984909,0.0,-0.030714178,0.057589088,0.0,0.00075,0.00039999993,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,-0.002265148167621215,0.0017076904186978936,0.00016254186630249023,1.589240550994873,0.0,4.08675e-08,2.1795998e-08,0.9998376,9.8082e-06,5.2310397e-06,-3.510057e-05,0.00020241737,2.1457672e-05,0.0,0.07927969,-0.052410748,-1.2316217e-05,0.001125,0.0005999998,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,-0.002267134552565813,0.0021310620941221714,0.0001627206802368164,1.5891444683074951,0.0,8.540126e-08,9.123237e-09,0.99983746,1.06881025e-05,-3.0414626e-06,-3.4606885e-05,7.43866e-05,0.00026154518,1.1920929e-06,-0.03072544,0.05758821,0.00028527447,0.0015,0.00079999946,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,-0.0022691260910072293,0.0025550085119903088,0.0001628398895263672,1.5890291929244995,0.0,1.744674e-07,-1.620688e-08,0.9998373,2.1375874e-05,-6.079228e-06,-3.4355522e-05,0.00040459633,4.3153763e-05,-2.4080276e-05,0.07926684,-0.05241106,-0.0060845534,0.001875,0.000999999,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,-0.0022711216985400826,0.002979203127324581,0.00016295909881591797,1.5888948440551758,0.0,2.708627e-07,-1.1044367e-07,0.99983716,2.313487e-05,-2.261683e-05,-3.3864515e-05,0.00027656555,0.00028300285,7.224083e-05,-0.030735558,0.05757703,0.023127267,0.00225,0.0011999982,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,-0.002273122042548221,0.003403629409149289,0.00016313791275024414,1.5887411832809448,0.0,4.154501e-07,-2.5175854e-07,0.99983704,3.4700974e-05,-3.3915567e-05,-3.361168e-05,0.0006067753,6.4611435e-05,4.673004e-05,0.07925311,-0.052409466,-0.0061006187,0.002625,0.0013999972,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,-0.0022751252959789785,0.003828182816505432,0.00016325712203979492,1.5885684490203857,0.0,5.7102585e-07,-4.963837e-07,0.99983686,3.7338177e-05,-5.8710037e-05,-3.330752e-05,0.0004787445,0.00030446053,0.00014328957,-0.030756464,0.057564907,0.023135802,0.003,0.0015999958,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
