step,reward,mean_form_error_m,mean_z_error_m,min_dyn_distance_m,collision_flag,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,roll_rad,pitch_rad,yaw_rad,wx_rps,wy_rps,wz_rps,x_des_m,y_des_m,z_des_m,roll_cmd_unit,pitch_cmd_unit,yaw_rate_cmd_unit,thrust_cmd_unitless,thrust_actual_N
223,-0.0026905213363715434,0.08147329837083817,0.0005649685626849532,inf,0.0,0.014423423,0.0019042458,0.99943507,0.058720276,0.02217895,-1.5585196e-05,-0.010877848,0.016959906,0.0074687004,-0.078889124,-0.03163197,-0.0047927373,0.083625,0.044507645,1.0,-0.06302785,0.07968289,-0.003108369065473218,0.0,0.253501280299879
224,-0.002691804215031519,0.08163859695196152,0.0005650281673297286,inf,0.0,0.014670912,0.001998512,0.999435,0.059397243,0.022623915,-1.5451156e-05,-0.010747194,0.017290354,0.0075597763,0.03074657,0.079496615,0.021302097,0.084,0.044706397,1.0,-0.062791854,0.07926092,-0.0056437275035909045,0.0,0.253501280299879
225,-0.0026930702946838126,0.0818006619811058,0.000565087771974504,inf,0.0,0.014921277,0.0020946104,0.99943495,0.06008755,0.023063606,-1.5472138e-05,-0.011076927,0.017160892,0.007534027,-0.07888442,-0.0316448,-0.0047743293,0.084375,0.044905137,1.0,-0.062557444,0.0788199,-0.003141318058111918,0.0,0.253501280299879
226,-0.0026943254517221337,0.0819595456123352,0.0005651473766192794,inf,0.0,0.015174494,0.0021925964,0.9994349,0.06077232,0.023516616,-1.5339261e-05,-0.010946274,0.017491102,0.007625103,0.030748816,0.07949656,0.021276353,0.08475,0.045103867,1.0,-0.06230592,0.07837869,-0.005672460544177464,0.0,0.253501280299879
227,-0.0026953728158844855,0.08211520314216614,0.0005652069812640548,inf,0.0,0.015430621,0.0022924477,0.9994348,0.061470423,0.02396435,-1.5361602e-05,-0.011276007,0.01736188,0.007599592,-0.07887972,-0.031657614,-0.004755923,0.085125,0.04530259,1.0,-0.062055934,0.077918336,-0.0031743808872367854,0.0,0.253501280299879
228,-0.0026964085660021965,0.0822676420211792,0.0005652427789755166,inf,0.0,0.015689634,0.0023942203,0.99943477,0.062162984,0.0244254,-1.523e-05,-0.011145115,0.017590523,0.0076913834,0.03094091,0.05514214,0.021525212,0.0855,0.045501295,1.0,-0.061788745,0.077457756,-0.0057278713431667405,0.0,0.253501280299879
229,-0.0026974272817016443,0.08241686969995499,0.000565302383620292,inf,0.0,0.01595157,0.0024978917,0.9994347,0.06286473,0.024881141,-1.518048e-05,-0.011474848,0.017359734,0.0076670647,-0.07868028,-0.05601912,-0.0044741374,0.085875,0.04569999,1.0,-0.061523058,0.07698213,-0.0032335051569134824,0.0,0.253501280299879
230,-0.0026984337209341163,0.0825628787279129,0.0005653739208355546,inf,0.0,0.01621639,0.0026035174,0.99943465,0.06355678,0.025350165,-1.4995637e-05,-0.011344194,0.017588377,0.007758856,0.030942082,0.055153597,0.021510648,0.08625,0.045898676,1.0,-0.061240155,0.07651044,-0.005758696129186616,0.0,0.253501280299879
231,-0.0026994222839897873,0.08270572125911713,0.00056543352548033,inf,0.0,0.016484132,0.0027110751,0.99943453,0.06425802,0.025813872,-1.4957538e-05,-0.011673927,0.017357588,0.007734537,-0.07867111,-0.056020614,-0.004466987,0.086625,0.04609735,1.0,-0.060958676,0.07602372,-0.0032664036790788233,0.0,0.253501280299879
232,-0.002700399494010543,0.08284532278776169,0.0005654931301251054,inf,0.0,0.016754756,0.0028206205,0.9994345,0.06494956,0.02629086,-1.4588794e-05,-0.0115430355,0.01758647,0.007826328,0.030943254,0.05516505,0.021496082,0.087,0.04629601,1.0,-0.06065992,0.07554093,-0.005789520915206491,0.0,0.253501280299879
233,-0.0027013589754863176,0.08298178017139435,0.0005655527347698808,inf,0.0,0.017028298,0.002932131,0.9994344,0.065650284,0.026762528,-1.459276e-05,-0.011872768,0.01735568,0.0078020096,-0.07866196,-0.056022108,-0.0044598356,0.087375,0.04649466,1.0,-0.060362525,0.07504311,-0.0032993022012441646,0.0,0.253501280299879
234,-0.0027023061783870506,0.08311499655246735,0.0005656123394146562,inf,0.0,0.01730472,0.003045662,0.99943435,0.06634131,0.027247474,-1.4400776e-05,-0.011741877,0.017584562,0.007893801,0.030944422,0.055176497,0.021481514,0.08775,0.0466933,1.0,-0.060047798,0.07454926,-0.005820345701226366,0.0,0.253501280299879
235,-0.002703235559877629,0.08324505388736725,0.0005656719440594316,inf,0.0,0.01758406,0.0031611917,0.9994343,0.067041524,0.0277271,-1.4362224e-05,-0.0120716095,0.017353535,0.007869482,-0.078652814,-0.056023594,-0.0044526816,0.088125,0.046891924,1.0,-0.059734367,0.074040346,-0.0033322011680832794,0.0,0.253501280299879
236,-0.0027041534373249305,0.08337191492319107,0.0005657315487042069,inf,0.0,0.017866276,0.0032787751,0.99943423,0.06773204,0.028219996,-1.418291e-05,-0.011940718,0.017582417,0.007961273,0.03094559,0.055187937,0.021466948,0.0885,0.04709054,1.0,-0.05940354,0.073535405,-0.005851170487246242,0.0,0.253501280299879
237,-0.002705053493283151,0.08349563181400299,0.0005657672882080078,inf,0.0,0.018151408,0.00339839,0.9994342,0.06843175,0.028707571,-1.4140323e-05,-0.012270451,0.017351627,0.0079369545,-0.07864367,-0.05602508,-0.0044455263,0.088875,0.047289144,1.0,-0.05907394,0.07301544,-0.0033651001349223946,0.0,0.253501280299879
238,-0.0027059414700496805,0.08361613005399704,0.0005658149602822959,inf,0.0,0.018439416,0.0035200915,0.9994341,0.069121756,0.029208414,-1.3964653e-05,-0.012139559,0.017580748,0.008028507,0.030945506,0.05519847,0.02137989,0.08925,0.047487736,1.0,-0.058726877,0.07249942,-0.005874958755464926,0.0,0.253501280299879
239,-0.0027068118885905964,0.0837334617972374,0.0005658745649270713,inf,0.0,0.018730337,0.003643858,0.9994341,0.06982095,0.029703934,-1.3920148e-05,-0.012469053,0.017349958,0.00800395,-0.0786358,-0.05602744,-0.0045108423,0.089625,0.047686316,1.0,-0.05838098,0.071968384,-0.003390850970843023,0.0,0.253501280299879
240,-0.0027076703000959075,0.08384764194488525,0.0005659103626385331,inf,0.0,0.01902413,0.0037697444,0.99943405,0.07051045,0.030212713,-1.3931547e-05,-0.0123384,0.01757884,0.008095264,0.030946705,0.055209875,0.021365356,0.09,0.04788488,1.0,-0.05801756,0.07144129,-0.0059054455894164935,0.0,0.253501280299879
241,-0.0027085114138258974,0.08395867049694061,0.0005659699672833085,inf,0.0,0.019320834,0.0038977284,0.999434,0.07120913,0.030716171,-1.384211e-05,-0.012667894,0.017348051,0.008070707,-0.0786267,-0.056028873,-0.0045036506,0.090375,0.04808344,1.0,-0.057655253,0.07089919,-0.0034234119856138305,0.0,0.253501280299879
242,-0.002709340271559819,0.08406652510166168,0.0005660295719280839,inf,0.0,0.019620411,0.0040278654,0.99943393,0.07189812,0.031232888,-1.3682818e-05,-0.012537003,0.017577171,0.008161783,0.030947903,0.05522128,0.02135082,0.09075,0.048281983,1.0,-0.057275347,0.07036106,-0.005935817697534346,0.0,0.253501280299879
243,-0.002710151803790234,0.08417121320962906,0.0005660891765728593,inf,0.0,0.019922895,0.004160133,0.9994339,0.0725963,0.031744275,-1.3632347e-05,-0.012866497,0.017346382,0.0081374645,-0.0786176,-0.056030303,-0.0044964566,0.091125,0.048480514,1.0,-0.05689649,0.0698079,-0.0034559732227215246,0.0,0.253501280299879
244,-0.0027109510628623755,0.08427274972200394,0.0005661249160766602,inf,0.0,0.020228248,0.004294587,0.9994338,0.073284775,0.032268923,-1.346661e-05,-0.012735844,0.017575264,0.008225679,0.030937068,0.055223595,0.020638548,0.0915,0.048679035,1.0,-0.056499977,0.06925872,-0.005898308575342359,0.0,0.253501280299879
245,-0.002711732790772794,0.08437113463878632,0.000566160655580461,inf,0.0,0.020536508,0.004431205,0.99943376,0.07398244,0.032788236,-1.34165875e-05,-0.013065338,0.017344475,0.008198261,-0.07862072,-0.056040566,-0.00518684,0.091875,0.04887754,1.0,-0.056104433,0.06869454,-0.0034190746376213626,0.0,0.253501280299879
246,-0.002712502272102176,0.08446640521287918,0.0005662202602252364,inf,0.0,0.020847635,0.0045700413,0.9994337,0.07467041,0.033320803,-1.325344e-05,-0.012934446,0.017573595,0.008286476,0.030938592,0.055234797,0.020624323,0.09225,0.049076036,1.0,-0.055691186,0.068134315,-0.005925978845608844,0.0,0.253501280299879
247,-0.0027132547657713647,0.08455849438905716,0.0005662798648700118,inf,0.0,0.021161666,0.0047110748,0.99943364,0.07536757,0.033848036,-1.3201748e-05,-0.013263941,0.017342806,0.008259296,-0.07861195,-0.056041542,-0.0051793274,0.092625,0.04927452,1.0,-0.05527885,0.06755909,-0.0034489342592145767,0.0,0.253501280299879
248,-0.002713994630886418,0.08464749157428741,0.0005663394695147872,inf,0.0,0.021478562,0.00485436,0.9994336,0.076055035,0.034388516,-1.3041682e-05,-0.013133049,0.017571926,0.008347273,0.030940114,0.05524599,0.020610098,0.093,0.049472988,1.0,-0.05484874,0.06698784,-0.005953648671201556,0.0,0.253501280299879
249,-0.0027147176554575027,0.08473332226276398,0.000566375267226249,inf,0.0,0.021798361,0.0049998756,0.9994335,0.07675169,0.034923665,-1.2988207e-05,-0.0134625435,0.017341137,0.008320093,-0.078603186,-0.05604252,-0.005171813,0.093375,0.04967145,1.0,-0.05441948,0.06640159,-0.003478680044321624,0.0,0.253501280299879
250,-0.00271515777084353,0.08481600880622864,0.0005664110067300498,inf,0.0,0.022121022,0.005147676,0.99943346,0.07743864,0.035472058,-1.2831251e-05,-0.013331652,0.017570257,0.00840807,0.030941634,0.05525718,0.02059587,0.09375,0.049869895,1.0,-0.05397238,0.06581932,-0.0059813184967942665,0.0,0.253501280299879
251,-0.002716040429612599,0.08489559590816498,0.0005664706113748252,inf,0.0,0.022446584,0.0052977386,0.9994334,0.07813478,0.036015112,-1.2775984e-05,-0.01312232,0.017339468,0.00838089,0.050721597,-0.054956157,-0.007436733,0.094125,0.050068326,1.0,-0.053526063,0.06522205,-0.0032914243606623973,0.0,0.253501280299879
252,-0.0027158961465794844,0.08497204631567001,0.0005665182834491134,inf,0.0,0.022775006,0.005450028,0.99943334,0.07882141,0.036549374,-1.2327127e-05,-0.013369083,0.017568588,0.008468866,-0.059702262,0.05449354,0.022183273,0.0945,0.050266746,1.0,-0.05308406,0.06462858,-0.006161932532963695,0.0,0.253501280299879
253,-0.0027171108053395416,0.0850454568862915,0.0005665540811605752,inf,0.0,0.023106327,0.005604585,0.99943334,0.079517104,0.037093744,-1.2545628e-05,-0.013159752,0.017338037,0.008441687,0.050721258,-0.054959532,-0.007437737,0.094875,0.050465155,1.0,-0.0526274,0.06402024,-0.0033203568374366352,0.0,0.253501280299879
254,-0.002716936511185088,0.0851157084107399,0.000566589820664376,inf,0.0,0.023440508,0.005761374,0.9994333,0.08020328,0.03762932,-1.2216179e-05,-0.013406754,0.017567158,0.008529663,-0.059709385,0.05448449,0.022177959,0.09525,0.05066355,1.0,-0.05217503,0.063415706,-0.006190453019486239,0.0,0.253501280299879
255,-0.002718121022799585,0.08518294245004654,0.0005666494253091514,inf,0.0,0.023777585,0.0059204367,0.9994332,0.080898516,0.038175005,-1.2407035e-05,-0.013197184,0.01733613,0.008502245,0.05072092,-0.054962907,-0.007438735,0.095625,0.050861932,1.0,-0.051707987,0.0627963,-0.003349176144735367,0.0,0.253501280299879
256,-0.002717918041536143,0.08524706214666367,0.0005667090299539268,inf,0.0,0.02411752,0.006081736,0.99943316,0.08158424,0.0387119,-1.1899831e-05,-0.013444185,0.01756525,0.00859046,-0.0597165,0.054475445,0.022172641,0.096,0.051060304,1.0,-0.05124523,0.06218072,-0.0062189735060087835,0.0,0.253501280299879
257,-0.002719072075587269,0.08530811965465546,0.0005667209625244141,inf,0.0,0.02446035,0.006245315,0.9994331,0.08227901,0.0392589,-1.2132726e-05,-0.013234854,0.017334461,0.008563042,0.05072058,-0.05496628,-0.007439727,0.096375,0.05125866,1.0,-0.05076779,0.061550304,-0.0033781097331940404,0.0,0.253501280299879
258,-0.0027188389400685654,0.08536609262228012,0.0005667686345987022,inf,0.0,0.024806034,0.006411136,0.99943304,0.08296428,0.039797116,-1.1615349e-05,-0.013481617,0.017563581,0.008651257,-0.059723616,0.054466404,0.022167321,0.09675,0.051457006,1.0,-0.050294627,0.06092366,-0.006247493992531328,0.0,0.253501280299879
259,-0.002719789879972268,0.08542107045650482,0.0005668282392434776,inf,0.0,0.025154611,0.006579242,0.99943304,0.08365859,0.040345434,-1.1850984e-05,-0.013272285,0.017332792,0.008623838,0.050720245,-0.05496965,-0.007440713,0.097125,0.051655337,1.0,-0.049806755,0.060282186,-0.0034070437663264877,0.0,0.253501280299879
260,-0.0027193526350482336,0.08547297865152359,0.0005668401718139648,inf,0.0,0.025506042,0.006749596,0.999433,0.08434339,0.04088496,-1.1516571e-05,-0.013519287,0.017212868,0.008716583,-0.05898931,-0.029280458,0.023273334,0.0975,0.051853657,1.0,-0.04932316,0.05964452,-0.006384301436520115,0.0,0.253501280299879
261,-0.0027202732882766895,0.0855218842625618,0.0005668997764587402,inf,0.0,0.025860304,0.00692224,0.9994329,0.08502297,0.04143447,-1.1461616e-05,-0.013309717,0.016633034,0.0086939335,0.05147858,-0.13869137,-0.0062924614,0.097875,0.05205196,1.0,-0.04882497,0.059006423,-0.003550161575843378,0.0,0.253501280299879
262,-0.0027198062039763844,0.08556780219078064,0.0005669593811035156,inf,0.0,0.026217299,0.0070971358,0.99943286,0.08567878,0.041975062,-1.0774652e-05,-0.013556719,0.016513348,0.00878644,-0.059004024,-0.029250382,0.023229392,0.09825,0.052250255,1.0,-0.048331175,0.05838663,-0.006413459585234704,0.0,0.253501280299879
263,-0.002720696943889891,0.0856107547879219,0.0005669593811035156,inf,0.0,0.026577005,0.007274326,0.9994328,0.08632938,0.04252563,-1.0806318e-05,-0.013347149,0.015933752,0.00876379,0.05149225,-0.13865441,-0.006255665,0.098625,0.052448537,1.0,-0.047822792,0.05776661,-0.0035870294784531276,0.0,0.253501280299879
264,-0.002720199934150367,0.08565075695514679,0.000567018985748291,inf,0.0,0.026939321,0.007453773,0.9994328,0.08695622,0.04306728,-1.0115379e-05,-0.013594151,0.015814304,0.008856535,-0.059018712,-0.02922032,0.023185456,0.099,0.0526468,1.0,-0.047318775,0.05716513,-0.006442732015109233,0.0,0.253501280299879
265,-0.0027210613274895653,0.0856877788901329,0.0005670547252520919,inf,0.0,0.02730423,0.0076355184,0.99943274,0.08757785,0.043618903,-1.033584e-05,-0.013384581,0.015234709,0.008833885,0.051505886,-0.13861747,-0.0062188734,0.099375,0.052845057,1.0,-0.046800174,0.05656369,-0.0036240107728752703,0.0,0.253501280299879
266,-0.0027205347715621203,0.0857219398021698,0.0005670785903930664,inf,0.0,0.02767163,0.007819525,0.9994327,0.088175744,0.044161607,-9.616946e-06,-0.013631582,0.015115261,0.00892663,-0.059033368,-0.029190278,0.023141526,0.09975,0.053043295,1.0,-0.04628593,0.055980995,-0.006472004889657537,0.0,0.253501280299879
267,-0.002721366164119036,0.08575315773487091,0.0005671381950378418,inf,0.0,0.028041497,0.008005834,0.9994327,0.08876845,0.044714287,-9.663966e-06,-0.013422251,0.014536142,0.00890398,0.05151948,-0.13858055,-0.0061820867,0.100125,0.053241525,1.0,-0.045757093,0.055398554,-0.003660991622623639,0.0,0.253501280299879
268,-0.0027208094742883077,0.08578149974346161,0.0005671739345416427,inf,0.0,0.028413737,0.00819441,0.9994326,0.08933742,0.04525804,-9.185986e-06,-0.013669252,0.014416695,0.008996487,-0.05904799,-0.029160252,0.023097603,0.1005,0.053439736,1.0,-0.045232613,0.05483511,-0.006501164372393447,0.0,0.253501280299879
269,-0.002721611811371395,0.08580698817968369,0.0005671977996826172,inf,0.0,0.028788324,0.008385292,0.99943256,0.08990122,0.045811772,-9.180419e-06,-0.013459682,0.013837576,0.008973837,0.05153304,-0.13854365,-0.0061453055,0.100875,0.053637937,1.0,-0.044693515,0.054272138,-0.0036978579688751794,0.0,0.253501280299879
270,-0.002721026041693836,0.08582965284585953,0.0005672335391864181,inf,0.0,0.029165164,0.008578445,0.99943256,0.090441294,0.04635658,-8.547135e-06,-0.0137069225,0.013718367,0.009066582,-0.05906258,-0.029130243,0.023053683,0.10125,0.053836126,1.0,-0.04415878,0.05372838,-0.006530438580963072,0.0,0.253501280299879
271,-0.002721798574361651,0.08584947139024734,0.0005672574043273926,inf,0.0,0.02954423,0.008773909,0.9994325,0.09097621,0.04691136,-8.7658345e-06,-0.013497353,0.013139486,0.009043932,0.05154656,-0.13850676,-0.0061085294,0.101625,0.054034296,1.0,-0.043609418,0.053185344,-0.0037348377069391127,0.0,0.253501280299879
272,-0.0027212369008907215,0.08586646616458893,0.0005672931438311934,inf,0.0,0.029925428,0.008971647,0.9994325,0.091487415,0.04745722,-8.096223e-06,-0.013744593,0.013020515,0.009136677,-0.059077144,-0.029100252,0.02300977,0.102,0.05423246,1.0,-0.043064408,0.052661724,-0.006559712789532698,0.0,0.253501280299879
273,-0.0027220335963491385,0.08588068932294846,0.0005673527484759688,inf,0.0,0.030308735,0.009171701,0.99943244,0.09199347,0.048013043,-8.327344e-06,-0.013535023,0.012548208,0.0091125965,0.051321458,-0.112859234,-0.0064237756,0.102375,0.054430604,1.0,-0.04250476,0.05213905,-0.0037375190897968717,0.0,0.253501280299879
274,-0.002721442289038714,0.08589212596416473,0.0005673527484759688,inf,0.0,0.03069407,0.009374035,0.9994324,0.0924802,0.048559986,-7.725595e-06,-0.013782501,0.012536049,0.009203672,-0.059325997,-0.0034661067,0.022625588,0.10275,0.054628737,1.0,-0.04194942,0.051631674,-0.00655501436643567,0.0,0.253501280299879
275,-0.0027220406850032765,0.08590084314346313,0.0005674123531207442,inf,0.0,0.031081429,0.009578689,0.9994324,0.09296615,0.049116943,-7.814676e-06,-0.013572931,0.01206398,0.009179592,0.05133057,-0.112834975,-0.0063985325,0.103125,0.054826856,1.0,-0.04137939,0.05112099,-0.003771917718939103,0.0,0.253501280299879
276,-0.0027212510156340844,0.08590675890445709,0.0005674123531207442,inf,0.0,0.03147073,0.009785626,0.9994323,0.09343277,0.049665008,-7.439246e-06,-0.013481855,0.012051821,0.009270668,0.021842277,-0.0027031363,0.021614112,0.1035,0.055024963,1.0,-0.040813666,0.05062577,-0.006490413939231062,0.0,0.253501280299879
277,-0.0027218208927983593,0.08590999990701675,0.0005674719577655196,inf,0.0,0.031861976,0.009994831,0.9994323,0.09389876,0.05020926,-7.28715e-06,-0.012934208,0.01157999,0.009246349,0.13250184,-0.11204979,-0.0073898006,0.103875,0.055223055,1.0,-0.040247187,0.050127283,-0.003709132672417215,0.0,0.253501280299879
278,-0.0027210020325783946,0.08591051399707794,0.0005674719577655196,inf,0.0,0.032255083,0.0102062095,0.99943227,0.09434556,0.0507308,-6.7991145e-06,-0.01284337,0.011567831,0.009337664,0.021792226,-0.002689611,0.021620031,0.10425,0.055421133,1.0,-0.039699044,0.04964427,-0.006522966727537049,0.0,0.253501280299879
279,-0.0027215422820589764,0.08590839803218842,0.0005675196880474687,inf,0.0,0.03265005,0.010419745,0.99943227,0.09479173,0.05124853,-6.6761895e-06,-0.012295961,0.011096001,0.009312868,0.13247214,-0.11201106,-0.007401267,0.104625,0.055619195,1.0,-0.03915037,0.049158163,-0.0037397980428890798,0.0,0.253501280299879
280,-0.0027206945638213716,0.0859036073088646,0.000567531562410295,inf,0.0,0.033046793,0.010635343,0.99943227,0.095218726,0.05174356,-6.2050867e-06,-0.012205362,0.01108408,0.009403944,0.021742191,-0.002676103,0.02162593,0.105,0.055817246,1.0,-0.03862025,0.04868769,-0.006555177117036987,0.0,0.253501280299879
281,-0.0027212061492074557,0.08589620888233185,0.000567579292692244,inf,0.0,0.033445314,0.010852989,0.9994322,0.09564511,0.052234802,-6.2648674e-06,-0.011657953,0.010612249,0.0093791485,0.13244247,-0.11197235,-0.007412716,0.105375,0.056015283,1.0,-0.038089786,0.048214264,-0.003770351133232986,0.0,0.253501280299879
282,-0.0027203294165572063,0.08588613569736481,0.0005675911670550704,inf,0.0,0.033845533,0.011072585,0.9994322,0.09605232,0.052703355,-5.5907044e-06,-0.011567593,0.010600328,0.009470224,0.021692175,-0.0026626126,0.021631809,0.10575,0.056213304,1.0,-0.037578087,0.047756612,-0.00658738483849428,0.0,0.253501280299879
283,-0.0027208123067975977,0.08587352931499481,0.0005676388973370194,inf,0.0,0.034247443,0.01129412,0.99943215,0.09645892,0.053168125,-5.7008583e-06,-0.011020422,0.0101287365,0.009444952,0.1324128,-0.111933656,-0.007424146,0.106125,0.05641131,1.0,-0.03706626,0.04729619,-0.0038006787739734297,0.0,0.253501280299879
284,-0.00271990710344312,0.08585834503173828,0.000567662704270333,inf,0.0,0.03465097,0.011517496,0.99943215,0.09684637,0.053610224,-5.0385947e-06,-0.0109303,0.010116816,0.009536028,0.021642178,-0.0026491396,0.021637667,0.1065,0.056609306,1.0,-0.0365734,0.046851695,-0.0066193631082841434,0.0,0.253501280299879
285,-0.0027201442362201535,0.085840605199337,0.0005676985019817948,inf,0.0,0.03505611,0.011742698,0.99943215,0.09723322,0.054048553,-5.1486713e-06,-0.010383129,0.009645462,0.009510517,0.13238315,-0.11189498,-0.007435558,0.106875,0.056807287,1.0,-0.03608063,0.046404555,-0.003830893912249028,0.0,0.253501280299879
286,-0.002718993319313154,0.08582039177417755,0.0005677223089151084,inf,0.0,0.035462778,0.0119696325,0.9994321,0.09760093,0.054464217,-4.694067e-06,-0.010293245,0.009633541,0.009601355,0.021592198,-0.002635684,0.021643506,0.10725,0.057005253,1.0,-0.03560702,0.045973517,-0.006651111926406576,0.0,0.253501280299879
287,-0.0027192020548994604,0.08579763025045395,0.000567746174056083,inf,0.0,0.03587098,0.012198282,0.9994321,0.09796805,0.054876138,-4.5741635e-06,-0.009746313,0.009162188,0.009575605,0.13235353,-0.11185632,-0.0074469517,0.107625,0.057203203,1.0,-0.0351337,0.045539998,-0.0038608831562473894,0.0,0.253501280299879
288,-0.0027180220747470684,0.08577245473861694,0.0005677581066265702,inf,0.0,0.036280632,0.012428555,0.9994321,0.098316036,0.055265397,-4.1972007e-06,-0.009656668,0.009150505,0.009666681,0.021542236,-0.002622246,0.021649325,0.108,0.05740114,1.0,-0.03467977,0.045122705,-0.006682858965833913,0.0,0.253501280299879
289,-0.0027182021673240343,0.08574485033750534,0.0005677819135598838,inf,0.0,0.03669173,0.012660434,0.999432,0.09866344,0.055650923,-4.2457045e-06,-0.0091097355,0.008679152,0.009640455,0.1323239,-0.11181768,-0.0074583273,0.108375,0.057599064,1.0,-0.03422634,0.044703104,-0.0038907603424546806,0.0,0.253501280299879
290,-0.002716993991694335,0.08571483939886093,0.0005678057787008584,inf,0.0,0.037104193,0.012893825,0.999432,0.09899173,0.056013808,-3.6689173e-06,-0.0090203285,0.008667469,0.009731293,0.021492291,-0.0026088255,0.021655126,0.10875,0.057796974,1.0,-0.03379249,0.044299893,-0.006714262272433878,0.0,0.253501280299879
291,-0.0027169855675578673,0.0856824517250061,0.000567829585634172,inf,0.0,0.037518024,0.013128712,0.999432,0.09931945,0.056372967,-3.7669859e-06,-0.008473635,0.008196354,0.009704828,0.13229431,-0.11177905,-0.007469685,0.109125,0.057994865,1.0,-0.033359338,0.043894507,-0.0039204116343847335,0.0,0.253501280299879
292,-0.0027158609855044693,0.08564773947000504,0.0005678415182046592,inf,0.0,0.03793314,0.013365001,0.999432,0.09962805,0.056709494,-3.3861377e-06,-0.008384228,0.008184671,0.009795904,0.021442365,-0.0025954223,0.021660905,0.1095,0.058192745,1.0,-0.032945994,0.04350566,-0.006745663800338747,0.0,0.253501280299879
293,-0.002715637441987292,0.08561073243618011,0.0005678891902789474,inf,0.0,0.038349543,0.013602678,0.99943197,0.099936105,0.057042316,-3.4408702e-06,-0.00838089,0.0077137947,0.009769201,0.0019500976,-0.11301703,-0.006414361,0.109875,0.05839061,1.0,-0.03253355,0.043114804,-0.0040519234583978915,0.0,0.253501280299879
294,-0.0027146856010211197,0.08557144552469254,0.0005678891902789474,inf,0.0,0.038767144,0.013841739,0.99943197,0.10022484,0.057374716,-3.0898339e-06,-0.007918119,0.007702112,0.009860039,0.11106611,-0.0016919911,0.020976298,0.11025,0.05858846,1.0,-0.032118723,0.04274088,-0.006710910766198567,0.0,0.253501280299879
295,-0.0027146354588247963,0.08552995324134827,0.0005679130554199219,inf,0.0,0.03918595,0.014082107,0.99943197,0.100513175,0.05768814,-3.0144445e-06,-0.007914782,0.007632971,0.009829998,0.00097471505,-0.0166033,-0.007233201,0.110625,0.058786295,1.0,-0.031720236,0.042364925,-0.004002758547239475,0.0,0.253501280299879
296,-0.002713656537525321,0.08548624068498611,0.0005679487949237227,inf,0.0,0.039605945,0.014323778,0.99943197,0.100798614,0.058001313,-3.0093524e-06,-0.0074522495,0.008023024,0.0099179745,0.11008512,0.09469253,0.02021776,0.111,0.058984116,1.0,-0.03131936,0.041989498,-0.0066661378979068295,0.0,0.253501280299879
297,-0.002713579438755278,0.08544034510850906,0.0005679726600646973,inf,0.0,0.040027194,0.014566678,0.9994319,0.10110008,0.058295682,-2.9900589e-06,-0.0074489117,0.007953644,0.009887695,0.0009386973,-0.01661018,-0.007244496,0.111375,0.059181925,1.0,-0.03093481,0.041595526,-0.0040292281983159185,0.0,0.253501280299879
298,-0.0027125740136898003,0.08539225161075592,0.0005679726600646973,inf,0.0,0.04044969,0.0148108015,0.9994319,0.10139865,0.058589812,-2.7870403e-06,-0.0069863796,0.008343697,0.009975672,0.11005203,0.09467885,0.020222452,0.11175,0.059379715,1.0,-0.030548017,0.04120198,-0.006694134114049723,0.0,0.253501280299879
299,-0.0027124708090177597,0.08534206449985504,0.0005679726600646973,inf,0.0,0.040873494,0.015056073,0.9994319,0.10171324,0.058865152,-2.8281318e-06,-0.0069835186,0.008274317,0.009945631,0.0009026938,-0.016617056,-0.00725577,0.112125,0.05957749,1.0,-0.030177683,0.040789783,-0.0040558139092474,0.0,0.253501280299879
300,-0.0027114390552732404,0.08528973907232285,0.0005680203321389854,inf,0.0,0.041298598,0.01530249,0.9994319,0.10202492,0.059140258,-2.7940816e-06,-0.0065209866,0.008664131,0.010033846,0.11001895,0.09466517,0.020227138,0.1125,0.059775252,1.0,-0.029805265,0.040377878,-0.0067223580031649495,0.0,0.253501280299879
301,-0.002711310479118584,0.08523537218570709,0.0005680203321389854,inf,0.0,0.041725066,0.015549976,0.9994319,0.10235263,0.059396587,-2.8094244e-06,-0.0065181255,0.00859499,0.010003567,0.00086670456,-0.01662393,-0.007267022,0.112875,0.059973,1.0,-0.029449463,0.039947234,-0.004082401843547751,0.0,0.253501280299879
302,-0.002710253395995869,0.08517888933420181,0.0005680322647094727,inf,0.0,0.04215289,0.01579853,0.9994319,0.10267742,0.05965269,-2.7806007e-06,-0.006055832,0.008984566,0.010091782,0.1099859,0.09465149,0.020231819,0.11325,0.060170732,1.0,-0.029091712,0.039516807,-0.00675046716644646,0.0,0.253501280299879
303,-0.0027098534980125356,0.08512038737535477,0.0005680561298504472,inf,0.0,0.042582132,0.016048072,0.99943185,0.10301823,0.059890028,-2.8086154e-06,-0.0060532093,0.008915424,0.010061502,0.00083072967,-0.016630799,-0.007278253,0.113625,0.06036845,1.0,-0.028750721,0.0390675,-0.004108991556543199,0.0,0.253501280299879
304,-0.0027089840743643435,0.08505988866090775,0.0005680799367837608,inf,0.0,0.043012783,0.016298601,0.99943185,0.10335613,0.060127154,-2.592039e-06,-0.0055909157,0.00881362,0.010152817,0.11114555,-0.02326433,0.02095019,0.114,0.06056615,1.0,-0.028407946,0.038618304,-0.006848209130033949,0.0,0.253501280299879
